strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
606.0,0.0,-9.1238,-9.1238,0,516,0.97891,-0.00847,,,,,,,Regular,0.4596,0.3878
607.0,0.0,0.0,0.0,0,0,0.97868,-0.00858,,,,,,,Regular,0.4573,0.3859
608.0,0.0,0.0,0.0,0,0,0.9794,-0.00875,,,,,,,Regular,0.4508,0.3841
609.0,0.0,-2.5252,-2.5252,0,135,0.9782,-0.00889,,,,,,,Regular,0.4528,0.3823
610.0,13.8951,-979.6503,-965.7552,412,51497,0.97893,-0.00901,,,,,,,Regular,0.4463,0.3805
611.0,0.0704,-8.8811,-8.8107,2,457,0.97771,-0.00919,,,,,,,Regular,0.4483,0.3788
612.0,0.0714,-6.76,-6.6886,2,341,0.97746,-0.00935,,,,,,,Regular,0.4461,0.377
613.0,0.0,-7.1311,-7.1311,0,353,0.9772,-0.00951,,,,,,,Regular,0.4439,0.3754
614.0,0.1073,0.0,0.1073,3,0,0.97793,-0.00968,,,,,,,Regular,0.4375,0.3736
615.0,7.0897,-2198.6696,-2191.5799,190,104503,0.97669,-0.00985,,,,,,,Regular,0.4393,0.3718
616.0,0.1514,-6.3943,-6.2429,4,298,0.97643,-0.01002,,,,,,,Regular,0.4371,0.3701
617.0,0.1122,-5.3574,-5.2452,3,245,0.97715,-0.01019,,,,,,,Regular,0.4309,0.3684
618.0,0.7408,-14.3257,-13.5849,19,642,0.97589,-0.01036,,,,,,,Regular,0.4326,0.3665
619.0,0.0791,-7.1673,-7.0882,2,315,0.97561,-0.01054,,,,,,,Regular,0.4303,0.3647
620.0,32.9143,-3664.8802,-3631.9659,841,157972,0.97633,-0.01071,,,,,,,Regular,0.4242,0.3629
621.0,0.0408,0.0,0.0408,1,0,0.97505,-0.01089,,,,,,,Regular,0.4258,0.3611
622.0,0.0827,0.0,0.0827,2,0,0.97477,-0.01107,,,,,,,Regular,0.4235,0.3593
623.0,0.2048,0.0,0.2048,5,0,0.97549,-0.01126,,,,,,,Regular,0.4175,0.3576
624.0,0.0852,0.0,0.0852,2,0,0.9742,-0.01145,,,,,,,Regular,0.419,0.3556
625.0,35.163,-3399.2111,-3364.0481,813,132796,0.9739,-0.01166,,,,,,,Regular,0.4167,0.3539
626.0,0.0439,-9.062,-9.0181,1,348,0.97361,-0.01182,,,,,,,Regular,0.4144,0.3521
627.0,0.0,0.0,0.0,0,0,0.97432,-0.01208,,,,,,,Regular,0.4085,0.3504
628.0,0.0452,-9.8805,-9.8353,1,363,0.97301,-0.0123,,,,,,,Regular,0.4098,0.3487
629.0,0.0,-5.8612,-5.8612,0,211,0.9727,-0.01252,,,,,,,Regular,0.4075,0.3469
630.0,52.02,-291.2656,-239.2456,1116,10275,0.9724,-0.01274,,,,,,,Regular,0.4052,0.3451
631.0,0.0,0.0,0.0,0,0,0.97209,-0.01296,,,,,,,Regular,0.4029,0.3433
632.0,0.0,-14.3011,-14.3011,0,486,0.97177,-0.01314,,,,,,,Regular,0.4005,0.3414
633.0,0.0,-18.129,-18.129,0,602,0.97248,-0.01341,,,,,,,Regular,0.3949,0.3397
634.0,0.0,-24.2759,-24.2759,0,790,0.97113,-0.01364,,,,,,,Regular,0.3959,0.3379
635.0,51.6366,-266.3333,-214.6967,1027,8490,0.97081,-0.01389,,,,,,,Regular,0.3936,0.3361
636.0,0.0,0.0,0.0,0,0,0.97151,-0.01414,,,,,,,Regular,0.388,0.3343
637.0,0.0,0.0,0.0,0,0,0.97014,-0.01439,,,,,,,Regular,0.3889,0.3325
638.0,0.0,-19.4919,-19.4919,0,584,0.96981,-0.01465,,,,,,,Regular,0.3865,0.3307
639.0,0.0,-23.9869,-23.9869,0,704,0.96947,-0.01492,,,,,,,Regular,0.3842,0.3291
640.0,116.3606,-442.5964,-326.2358,2143,12727,0.96911,-0.01517,,,,,,,Regular,0.3819,0.327
641.0,0.0,-19.7356,-19.7356,0,556,0.96872,-0.01543,,,,,,,Regular,0.3796,0.3252
642.0,0.0,-37.4831,-37.4831,0,1034,0.96936,-0.01573,,,,,,,Regular,0.3744,0.3236
643.0,0.0,0.0,0.0,0,0,0.9679,-0.01601,,,,,,,Regular,0.3752,0.3216
644.0,0.0,0.0,0.0,0,0,0.96748,-0.01631,,,,,,,Regular,0.373,0.3199
645.0,59.4449,-252.6045,-193.1596,1008,6550,0.96706,-0.01657,,,,,,,Regular,0.3708,0.3181
646.0,1.0001,-18.9333,-17.9332,17,479,0.96771,-0.01694,,,,,,,Regular,0.3657,0.3164
647.0,0.1829,0.0,0.1829,3,0,0.9662,-0.01726,,,,,,,Regular,0.3663,0.3146
648.0,0.0,-13.2411,-13.2411,0,322,0.96576,-0.0175,,,,,,,Regular,0.3641,0.3126
649.0,0.0,0.0,0.0,0,0,0.96641,-0.01791,,,,,,,Regular,0.359,0.311
650.0,207.5357,-3924.2476,-3716.7119,3237,91011,0.96487,-0.01826,,,,,,,Regular,0.3596,0.3092
651.0,0.0652,-49.0551,-48.9899,1,1118,0.96442,-0.0185,,,,,,,Regular,0.3573,0.3072
652.0,0.0,-18.9318,-18.9318,0,420,0.96507,-0.01898,,,,,,,Regular,0.3523,0.3057
653.0,10.9933,-24.1477,-13.1544,163,524,0.9635,-0.01935,,,,,,,Regular,0.3527,0.3039
654.0,0.7546,0.0,0.7546,11,0,0.96303,-0.01972,,,,,,,Regular,0.3504,0.3021
655.0,77.0123,-1492.7477,-1415.7354,1123,30996,0.96368,-0.0201,,,,,,,Regular,0.3455,0.3003
656.0,0.7808,-18.7563,-17.9755,11,381,0.96207,-0.02048,,,,,,,Regular,0.3458,0.2984
657.0,0.0,0.0,0.0,0,0,0.96158,-0.02086,,,,,,,Regular,0.3435,0.2966
658.0,0.0,-32.091,-32.091,0,626,0.96109,-0.02116,,,,,,,Regular,0.3412,0.2946
659.0,0.0,0.0,0.0,0,0,0.96059,-0.02167,,,,,,,Regular,0.3389,0.293
660.0,315.4062,-4839.2299,-4523.8237,4148,89885,0.96008,-0.02211,,,,,,,Regular,0.3366,0.2912
661.0,0.0,0.0,0.0,0,0,0.96069,-0.02244,,,,,,,Regular,0.3318,0.2892
662.0,0.0,-69.4131,-69.4131,0,1232,0.95905,-0.02299,,,,,,,Regular,0.3319,0.2875
663.0,0.0,-58.383,-58.383,0,1013,0.95851,-0.02343,,,,,,,Regular,0.3295,0.2857
664.0,0.0,-37.685,-37.685,0,641,0.95794,-0.02381,,,,,,,Regular,0.3273,0.2838
665.0,383.307,-6657.6479,-6274.3409,4614,110405,0.95736,-0.02435,,,,,,,Regular,0.325,0.282
666.0,0.0,-72.2894,-72.2894,0,1172,0.95677,-0.02481,,,,,,,Regular,0.3227,0.2801
667.0,0.1723,-57.5835,-57.4112,2,914,0.95617,-0.02526,,,,,,,Regular,0.3204,0.2783
668.0,0.0,-103.0201,-103.0201,0,1596,0.95663,-0.02578,,,,,,,Regular,0.316,0.2763
669.0,0.0,-63.8684,-63.8684,0,966,0.95491,-0.02632,,,,,,,Regular,0.3158,0.2746
670.0,306.1968,-4230.7416,-3924.5448,3360,62521,0.95424,-0.02688,,,,,,,Regular,0.3136,0.2729
671.0,0.0,0.0,0.0,0,0,0.95476,-0.02747,,,,,,,Regular,0.3092,0.271
672.0,0.0,-80.2759,-80.2759,0,1129,0.95287,-0.02805,,,,,,,Regular,0.3091,0.2692
673.0,0.0,-67.8151,-67.8151,0,931,0.95217,-0.02865,,,,,,,Regular,0.3068,0.2674
674.0,0.0,-229.004,-229.004,0,3069,0.95269,-0.02925,92,95.13,0.59,0.6,,1.8,Regular,0.3024,0.2656
675.0,560.5778,-1738.0994,-1177.5216,5590,22739,0.95075,-0.02986,90.89,94.15,0.6,0.62,,1.68,Regular,0.3023,0.2637
676.0,0.0,-54.2606,-54.2606,0,693,0.95002,-0.03047,89.9,92.89,0.62,0.63,,1.67,Regular,0.3,0.2619
677.0,0.0,-86.8173,-86.8173,0,1083,0.95048,-0.03111,88.91,92.18,0.63,0.64,,1.67,Regular,0.2957,0.2602
678.0,0.0,-90.8549,-90.8549,0,1104,0.9485,-0.03183,88,91.19,0.64,0.65,,1.74,Regular,0.2954,0.2583
679.0,0.0,-101.5768,-101.5768,0,1203,0.94772,-0.03257,86.97,90.2,0.65,0.66,0.05,1.7,Regular,0.2931,0.2565
680.0,543.5314,-2409.8417,-1866.3103,4970,27819,0.9481,-0.03331,85.95,89.21,0.66,0.67,0.04,1.66,Regular,0.2889,0.2548
681.0,0.0,-68.1607,-68.1607,0,767,0.94609,-0.03407,84.97,88.23,0.67,0.68,0.04,1.67,Regular,0.2885,0.253
682.0,0.0,0.0,0.0,0,0,0.94525,-0.03486,84.02,87.24,0.69,0.7,0.05,1.99,Regular,0.2862,0.2512
683.0,0.0,-58.2212,-58.2212,0,623,0.94438,-0.03564,82.99,86.26,0.7,0.71,0.05,1.65,Regular,0.284,0.2496
684.0,0.0,0.0,0.0,0,0,0.94347,-0.03656,82.04,85.27,0.71,0.72,0.05,1.69,Regular,0.2817,0.2478
685.0,617.0207,-1392.8792,-775.8585,5034,14110,0.94253,-0.03745,81.11,84.29,0.73,0.74,0.06,1.74,Regular,0.2795,0.2461
686.0,0.0,-100.6853,-100.6853,0,997,0.94156,-0.03814,80.04,83.3,0.74,0.75,0.06,1.65,Regular,0.2773,0.2442
687.0,1.7716,-61.9294,-60.1578,14,595,0.94184,-0.03926,79.05,82.03,0.76,0.77,0.06,1.93,Regular,0.2732,0.2426
688.0,0.0,-215.6581,-215.6581,0,2018,0.93954,-0.04018,78.1,81.34,0.77,0.78,0.06,1.67,Regular,0.2728,0.2408
689.0,2.5366,-79.7696,-77.233,19,727,0.93851,-0.04113,77.08,80.35,0.79,0.8,0.07,1.63,Regular,0.2706,0.2389
690.0,857.4103,-2437.0645,-1579.6542,6285,21628,0.93746,-0.0421,76.21,79.37,0.8,0.81,0.06,1.74,Regular,0.2683,0.2371
691.0,2.5096,-53.7383,-51.2287,18,464,0.93638,-0.04316,75.23,78.39,0.82,0.83,0.07,2,Regular,0.266,0.2354
692.0,0.0,-282.2119,-282.2119,0,2374,0.93524,-0.04421,74.14,77.12,0.84,0.85,0.07,1.62,Regular,0.2638,0.2338
693.0,0.0,-151.1308,-151.1308,0,1235,0.93546,-0.04537,73.2,76.43,0.86,0.87,0.08,1.66,Regular,0.2599,0.2319
694.0,4.6213,-140.2433,-135.622,31,1115,0.93288,-0.0465,72.17,75.45,0.87,0.89,0.07,1.6,Regular,0.2594,0.2302
695.0,0.0,-1188.4398,-1188.4398,0,9193,0.93166,-0.04765,71.19,74.47,0.89,0.9,0.08,1.6,Regular,0.2571,0.2283
696.0,0.0,-148.9203,-148.9203,0,1123,0.93063,-0.04872,70.31,73.23,0.91,0.92,0.08,1.98,Regular,0.2548,0.2266
697.0,0.9576,-109.7041,-108.7465,6,802,0.92912,-0.05017,69.23,72.52,0.93,0.94,0.08,2.11,Regular,0.2527,0.2249
698.0,0.0,-320.31,-320.31,0,2275,0.92754,-0.05154,68.3,71.54,0.96,0.97,0.09,1.91,Regular,0.2508,0.2232
699.0,0.0,-243.2107,-243.2107,0,1681,0.92586,-0.05287,67.27,70.57,0.98,0.99,0.09,1.57,Regular,0.2489,0.2216
700.0,1509.7196,-8818.1192,-7308.3996,8783,59125,0.92415,-0.05435,66.3,69.59,1,1.01,0.1,1.57,Regular,0.2471,0.2198
701.0,0.0,-240.2808,-240.2808,0,1567,0.92242,-0.0558,65.32,68.33,1.02,1.04,0.1,1.84,Regular,0.2452,0.2183
702.0,0.0,-126.974,-126.974,0,803,0.92066,-0.05739,64.34,67.12,1.05,1.06,0.11,1.8,Regular,0.2433,0.2164
703.0,1.8522,-114.4856,-112.6334,10,703,0.91887,-0.05899,63.37,66.39,1.08,1.09,0.11,1.58,Regular,0.2413,0.2147
704.0,0.0,-218.525,-218.525,0,1306,0.91705,-0.06045,62.56,65.7,1.1,1.11,0.11,1.96,Regular,0.2393,0.213
705.0,1725.1177,-1730.3298,-5.2121,8779,10018,0.9125,-0.06229,62.12,64.73,1.13,1.14,0.12,2.22,Regular,0.2407,0.2112
706.0,0.0,-160.6575,-160.6575,0,903,0.91333,-0.06402,60.63,63.48,1.16,1.17,0.12,1.98,Regular,0.2353,0.2095
707.0,7.1655,-319.7528,-312.5873,35,1743,0.91142,-0.06594,59.61,62.54,1.19,1.2,0.13,1.92,Regular,0.2332,0.2079
708.0,0.0,-244.4742,-244.4742,0,1295,0.90594,-0.06778,58.51,61.79,1.22,1.23,0.13,1.54,Regular,0.2353,0.2064
709.0,1.5074,-1433.1427,-1431.6353,7,7347,0.90749,-0.06996,57.54,60.6,1.25,1.26,0.14,1.53,Regular,0.2289,0.2047
710.0,1451.839,-12123.1363,-10671.2973,6573,60371,0.90547,-0.07196,56.78,59.9,1.29,1.3,0.15,1.69,Regular,0.2268,0.2032
711.0,0.0,-566.0906,-566.0906,0,2728,0.89907,-0.07428,55.6,58.65,1.32,1.33,0.15,1.74,Regular,0.2295,0.2014
712.0,0.0,-473.0334,-473.0334,0,2209,0.90133,-0.07663,54.64,57.69,1.36,1.37,0.16,1.73,Regular,0.2224,0.1999
713.0,3.1012,-265.1539,-262.0527,13,1200,0.89919,-0.07902,53.87,56.97,1.39,1.41,0.16,1.69,Regular,0.2201,0.1983
714.0,9.1542,-426.1308,-416.9766,37,1875,0.8918,-0.08104,52.83,56.01,1.43,1.45,0.17,1.82,Regular,0.2234,0.1965
715.0,3229.0654,-10787.7312,-7558.6658,12849,45868,0.89479,-0.08394,51.82,55.09,1.48,1.49,0.18,2.87,Regular,0.2155,0.195
716.0,30.7027,-494.8121,-464.1094,119,2039,0.89252,-0.08651,51.03,53.86,1.52,1.53,0.19,1.7,Regular,0.2132,0.1933
717.0,7.1532,-669.6087,-662.4555,27,2679,0.89019,-0.08903,49.88,52.91,1.56,1.58,0.19,1.71,Regular,0.2109,0.1917
718.0,9.6136,-680.5306,-670.917,35,2630,0.88132,-0.09231,49.1,52.18,1.61,1.63,0.2,1.87,Regular,0.2149,0.1902
719.0,18.728,-1130.1136,-1111.3856,67,4230,0.8854,-0.09531,47.94,51.01,1.66,1.68,0.21,1.64,Regular,0.2061,0.1886
720.0,4944.5338,-12203.9199,-7259.3861,17205,44350,0.88253,-0.09803,47.04,48.95,1.71,1.73,0.22,1.71,Regular,0.204,0.187
721.0,27.2465,-638.5207,-611.2742,92,2242,0.878,-0.10154,46.35,49.33,1.76,1.78,0.23,1.82,Regular,0.2033,0.1854
722.0,18.0093,-884.928,-866.9187,59,3008,0.87284,-0.10498,45.08,48.17,1.82,1.84,0.24,1.61,Regular,0.203,0.1838
723.0,0.0,-848.7688,-848.7688,0,2800,0.86761,-0.10809,44.25,47.23,1.88,1.89,0.25,1.68,Regular,0.2027,0.1822
724.0,0.0,-1655.3793,-1655.3793,0,5274,0.85786,-0.11216,43.19,46.3,1.94,1.96,0.26,1.62,Regular,0.2066,0.1807
725.0,5866.0881,-8165.5781,-2299.49,17620,25187,0.85708,-0.11589,42.96,45.33,2,2.02,0.27,3.08,Regular,0.2017,0.1791
726.0,0.0,-8320.5581,-8320.5581,0,24841,0.85176,-0.11992,41.6,44.53,2.07,2.09,0.29,1.94,Regular,0.201,0.1776
727.0,0.0,-563.4661,-563.4661,0,1632,0.8439,-0.12362,40.46,43.47,2.14,2.16,0.3,1.78,Regular,0.2028,0.176
728.0,0.0,-6280.1144,-6280.1144,0,17566,0.84102,-0.12838,39.69,42.57,2.21,2.23,0.32,1.71,Regular,0.1993,0.1745
729.0,0.0,-3591.9384,-3591.9384,0,9725,0.83557,-0.13281,38.63,41.57,2.29,2.3,0.33,2.71,Regular,0.1984,0.1729
730.0,11441.2028,-18070.0362,-6628.8334,30066,47350,0.82937,-0.1376,38.53,39.88,2.37,2.38,0.35,3.52,Regular,0.1983,0.1715
731.0,120.2303,-1171.4321,-1051.2018,307,2971,0.82451,-0.14259,36.87,39.66,2.45,2.46,0.36,2.77,Regular,0.1961,0.17
732.0,0.0,-12916.8367,-12916.8367,0,31711,0.81888,-0.14769,35.78,38.68,2.54,2.55,0.38,2.58,Regular,0.1949,0.1685
733.0,294.6242,-2760.5614,-2465.9372,715,6574,0.81352,-0.15235,35.34,37.98,2.62,2.64,0.39,3.04,Regular,0.1936,0.1669
734.0,0.0,-3382.9864,-3382.9864,0,7783,0.80735,-0.15824,34.39,35.92,2.72,2.74,0.42,2.98,Regular,0.1922,0.1653
735.0,5422.8993,-14518.9859,-9096.0866,12471,32339,0.80144,-0.16404,33.34,35.01,2.81,2.83,0.43,1.34,Regular,0.1907,0.1638
736.0,0.0,-7772.9365,-7772.9365,0,16796,0.79544,-0.16951,32.48,34.1,2.92,2.94,0.46,2.85,Regular,0.1891,0.1623
737.0,320.0904,-1751.3635,-1431.2731,700,3658,0.78958,-0.17642,31.38,33.2,3.03,3.04,0.48,2.63,Regular,0.1877,0.161
738.0,364.9351,-1837.5269,-1472.5918,776,3717,0.78311,-0.18285,30.63,32.3,3.14,3.16,0.5,2.75,Regular,0.1858,0.1595
739.0,666.7436,-10489.9232,-9823.1796,1381,20556,0.77678,-0.18965,29.76,31.41,3.26,3.28,0.52,1.21,Regular,0.184,0.158
740.0,6296.6106,-17333.0143,-11036.4037,12702,32914,0.77032,-0.1968,30.1,32,3.38,3.4,0.55,4.01,Regular,0.1821,0.1566
741.0,743.2403,-2203.3393,-1460.099,1460,4055,0.76373,-0.20416,27.76,29.63,3.51,3.53,0.57,2.53,Regular,0.1801,0.1552
742.0,972.0384,-1962.3348,-990.2964,1859,3506,0.75698,-0.21103,27.37,28.75,3.65,3.67,0.61,2.98,Regular,0.1781,0.1536
743.0,464.0484,-4568.2381,-4104.1897,866,7902,0.75024,-0.21969,26.39,27.88,3.79,3.81,0.63,2.84,Regular,0.1763,0.1522
744.0,439.9785,-2038.3452,-1598.3667,797,3420,0.74301,-0.22796,26.61,28.55,3.94,3.96,0.66,3.9,Regular,0.1737,0.1508
745.0,9206.0736,-11462.4136,-2256.34,16223,18656,0.73576,-0.23645,25.8,26.09,4.1,4.12,0.7,3.91,Regular,0.1714,0.1493
746.0,550.9002,-2896.6675,-2345.7673,947,4582,0.7284,-0.2446,23.68,25.23,4.26,4.28,0.73,2.61,Regular,0.1696,0.1478
747.0,1002.8992,-2143.7324,-1140.8332,1675,3289,0.71998,-0.25471,22.96,24.39,4.43,4.45,0.76,2.68,Regular,0.1672,0.1465
748.0,955.8848,-1525.0939,-569.2091,1556,2274,0.71139,-0.26446,23.3,23.55,4.6,4.63,0.79,3.82,Regular,0.1654,0.1451
749.0,1195.2433,-2260.8473,-1065.604,1896,3278,0.70259,-0.27344,22.44,22.71,4.79,4.82,0.83,3.74,Regular,0.1634,0.1435
750.0,22306.3694,-26912.8138,-4606.4444,34479,37917,0.69353,-0.28474,21.62,21.89,5,5.01,0.88,3.69,Regular,0.1614,0.1422
751.0,88.9255,-1718.9271,-1630.0016,134,2356,0.68408,-0.29545,19.72,21.07,5.19,5.22,0.91,2.56,Regular,0.1594,0.1408
752.0,953.8338,-1802.0279,-848.1941,1403,2407,0.67502,-0.30575,18.94,20.28,5.42,5.44,0.97,2.52,Regular,0.1575,0.1393
753.0,572.4211,-2136.4559,-1564.0348,821,2780,0.66404,-0.31834,18.1,19.48,5.64,5.66,1.01,2.43,Regular,0.1556,0.1381
754.0,1228.0513,-1877.2926,-649.2413,1720,2382,0.65342,-0.33031,18.44,18.7,5.87,5.9,1.05,3.48,Regular,0.1538,0.1367
755.0,11868.3255,-30582.7531,-18714.4276,16236,37862,0.64248,-0.34164,17.67,17.93,6.12,6.15,1.11,3.44,Regular,0.1519,0.1352
756.0,879.6805,-5146.8693,-4267.1888,1176,6223,0.63205,-0.35547,16.92,17.16,6.38,6.41,1.16,3.37,Regular,0.1499,0.134
757.0,1389.7153,-6217.7369,-4828.0216,1819,7353,0.61928,-0.36875,16.17,16.42,6.65,6.68,1.21,3.3,Regular,0.1483,0.1327
758.0,731.4682,-4369.6419,-3638.1737,937,5058,0.60715,-0.38242,15.45,15.67,6.94,6.97,1.28,3.25,Regular,0.1465,0.1314
759.0,579.2436,-2031.9825,-1452.7389,727,2304,0.5955,-0.39647,14.71,14.96,7.24,7.27,1.34,3.23,Regular,0.1446,0.13
760.0,19572.5976,-44392.6499,-24820.0523,24086,49391,0.58164,-0.41098,14.02,14.23,7.56,7.58,1.41,3.17,Regular,0.143,0.1287
761.0,770.8032,-1355.6086,-584.8054,931,1480,0.56828,-0.4248,13.33,13.55,7.89,7.92,1.48,3.08,Regular,0.1412,0.1272
762.0,1083.483,-2047.699,-964.216,1290,2201,0.55531,-0.44117,12.63,12.87,8.25,8.27,1.57,2.97,Regular,0.1399,0.1262
