strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
500.0,0.0,0.0,0.0,0,0,0.99086,-9E-05,,,,,,
505.0,0.0,0.0,0.0,0,0,0.98946,-0.00013,,,,,,
510.0,0.0,0.0,0.0,0,0,0.98789,-0.00018,,,,,,
515.0,0.0,0.0,0.0,0,0,0.98615,-0.00025,,,,,,
520.0,0.0,0.0,0.0,0,0,0.98575,-0.00031,,,,,,
525.0,0.0,0.0,0.0,0,0,0.98535,-0.00037,,,,,,
530.0,0.0,0.0,0.0,0,0,0.98492,-0.00043,,,,,,
535.0,0.0,0.0,0.0,0,0,0.98449,-0.00049,,,,,,
540.0,0.0,0.0,0.0,0,0,0.98403,-0.00055,,,,,,
545.0,0.0,0.0,0.0,0,0,0.98356,-0.00062,,,,,,
550.0,0.0,0.0,0.0,0,0,0.98307,-0.00069,,,,,,
555.0,0.0,0.0,0.0,0,0,0.98256,-0.00077,,,,,,
560.0,0.0,0.0,0.0,0,0,0.98203,-0.00086,,,,,,
565.0,0.0,0.0,0.0,0,0,0.98148,-0.00096,,,,,,
570.0,0.0,0.0,0.0,0,0,0.98091,-0.00107,,,,,,
575.0,0.0,0.0,0.0,0,0,0.98031,-0.00118,,,,,,
580.0,0.0,0.0,0.0,0,0,0.97968,-0.00129,,,,,,
585.0,0.0,0.0,0.0,0,0,0.97903,-0.00142,,,,,,
590.0,0.0,0.0,0.0,0,0,0.97834,-0.00156,,,,,,
595.0,0.0,0.0,0.0,0,0,0.97763,-0.0017,,,,,,
600.0,0.0,0.0,0.0,0,0,0.97687,-0.00186,,,,,,
605.0,0.0,0.0,0.0,0,0,0.97608,-0.00203,,,,,,
610.0,0.0,0.0,0.0,0,0,0.97525,-0.00224,,,,,,
615.0,0.0,0.0,0.0,0,0,0.97437,-0.00246,,,,,,
620.0,0.1272,0.0,0.1272,3,0,0.97345,-0.00269,,,,,,
625.0,0.0,0.0,0.0,0,0,0.97247,-0.00294,,,,,,
630.0,0.0,0.0,0.0,0,0,0.97143,-0.0032,,,,,,
635.0,0.0,0.0,0.0,0,0,0.97033,-0.00349,,,,,,
640.0,0.0,0.0,0.0,0,0,0.96916,-0.00383,,,,,,
645.0,0.0,0.0,0.0,0,0,0.96791,-0.00424,,,,,,
650.0,0.1264,0.0,0.1264,2,0,0.96657,-0.00478,,,,,,
655.0,0.3401,-15.7402,-15.4001,5,811,0.96514,-0.00538,,,,,,
660.0,0.8809,-6.7378,-5.8569,12,303,0.9636,-0.00603,,,,,,
665.0,1.8272,-11.5636,-9.7364,23,454,0.96194,-0.00673,,,,,,
670.0,0.0,-37.6876,-37.6876,0,1281,0.96013,-0.00759,,,,,,
675.0,0.0,-80.0479,-80.0479,0,2318,0.95818,-0.00873,,,,,,
680.0,3.3899,-134.4253,-131.0354,33,3302,0.95604,-0.01007,,,,,,
685.0,0.0,-41.4583,-41.4583,0,866,0.95369,-0.01154,,,,,,
