strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
709.0,0.0,-265.7057,-265.7057,0,1103,0.8187,-0.14275,59.96,62.74,4.08,4.1,0.35,1.76
710.0,246.5355,-2833.0726,-2586.5371,1024,11520,0.81589,-0.14581,59.04,61.83,4.16,4.19,0.36,1.76
711.0,0.0,-1012.5476,-1012.5476,0,4033,0.81304,-0.14893,58.13,60.91,4.24,4.27,0.37,1.75
712.0,0.0,-86.3781,-86.3781,0,337,0.81015,-0.15213,57.22,60,4.32,4.35,0.37,1.74
713.0,0.5069,-105.9783,-105.4714,2,405,0.80721,-0.15543,56.31,59.09,4.41,4.44,0.38,1.71
714.0,0.0,-145.329,-145.329,0,544,0.80423,-0.15878,55.4,58.2,4.5,4.53,0.4,1.71
715.0,92.8882,-1561.4454,-1468.5572,354,5725,0.80114,-0.1622,54.57,57.28,4.59,4.62,0.4,1.8
716.0,0.0,-161.7788,-161.7788,0,581,0.79776,-0.16573,53.6,56.38,4.69,4.72,0.42,1.68
717.0,0.0,-183.0673,-183.0673,0,644,0.7941,-0.1694,52.7,55.48,4.78,4.81,0.43,1.66
718.0,0.0,-297.7482,-297.7482,0,1026,0.79035,-0.17314,51.8,54.6,4.88,4.91,0.44,1.64
719.0,0.0,-110.8008,-110.8008,0,374,0.78655,-0.17698,50.91,53.69,4.98,5.02,0.45,1.63
720.0,132.6422,-3486.8202,-3354.178,465,11529,0.78271,-0.18091,50.09,52.77,5.09,5.12,0.47,1.7
721.0,11.8924,-162.0947,-150.2023,41,525,0.77882,-0.18491,49.16,51.92,5.2,5.23,0.48,1.63
722.0,0.0,-282.4028,-282.4028,0,896,0.77488,-0.18903,48.24,51.04,5.31,5.34,0.5,1.58
723.0,0.0,-176.6226,-176.6226,0,549,0.77088,-0.19331,47.4,50.16,5.42,5.45,0.51,1.65
724.0,0.0,-74.2133,-74.2133,0,226,0.76683,-0.19768,46.48,49.28,5.54,5.57,0.52,1.56
725.0,0.0,-7798.2492,-7798.2492,0,23267,0.76273,-0.20216,45.6,48.39,5.66,5.69,0.54,1.54
726.0,0.0,-330.4402,-330.4402,0,966,0.75856,-0.20676,44.73,47.53,5.78,5.82,0.55,1.52
727.0,0.0,-532.0375,-532.0375,0,1524,0.75431,-0.21147,44.04,46.66,5.91,5.94,0.57,1.68
728.0,0.0,-459.9703,-459.9703,0,1291,0.75,-0.21627,43.07,45.75,6.04,6.07,0.59,1.56
729.0,0.0,-222.1584,-222.1584,0,611,0.7456,-0.2212,42.2,44.92,6.18,6.21,0.61,1.53
730.0,262.3174,-11306.1029,-11043.7855,776,30474,0.74101,-0.22628,41.31,44.06,6.31,6.35,0.62,1.47
731.0,19.5926,-299.792,-280.1994,57,792,0.73624,-0.23151,40.6,43.21,6.46,6.49,0.64,1.6
732.0,10.1361,-305.4353,-295.2992,29,791,0.73139,-0.23689,39.79,42.36,6.6,6.64,0.66,1.61
733.0,0.0,-1088.6691,-1088.6691,0,2764,0.72647,-0.24241,38.84,41.51,6.76,6.79,0.69,1.48
734.0,0.0,-224.1663,-224.1663,0,558,0.72147,-0.24805,37.88,40.67,6.91,6.95,0.7,1.35
735.0,649.7238,-3605.2043,-2955.4805,1767,8799,0.71638,-0.25382,37.07,39.84,7.07,7.11,0.72,1.36
736.0,0.0,-383.9518,-383.9518,0,919,0.71115,-0.25977,36.24,39,7.24,7.27,0.75,1.33
737.0,0.0,-646.5924,-646.5924,0,1518,0.70571,-0.26587,35.41,38.18,7.41,7.45,0.77,1.3
738.0,86.1528,-2371.5577,-2285.4049,223,5462,0.70012,-0.27214,34.59,37.36,7.58,7.62,0.79,1.28
739.0,184.9429,-927.4986,-742.5557,471,2096,0.69443,-0.27857,33.77,36.53,7.76,7.8,0.81,1.31
740.0,679.2999,-5103.0949,-4423.795,1702,11316,0.68865,-0.28513,34.17,35.71,7.95,7.99,0.84,2.49
741.0,0.0,-446.5938,-446.5938,0,972,0.68273,-0.29188,32.15,34.91,8.14,8.18,0.87,1.25
742.0,70.878,-2894.2288,-2823.3508,172,6184,0.67663,-0.2988,31.32,34.11,8.34,8.38,0.89,1.19
743.0,0.0,-247.8833,-247.8833,0,520,0.67035,-0.30586,30.52,33.31,8.55,8.59,0.93,1.16
744.0,98.6056,-447.451,-348.8454,232,922,0.66397,-0.31315,29.73,32.46,8.76,8.8,0.96,1.13
745.0,663.9207,-3609.5746,-2945.6539,1538,7309,0.65748,-0.32066,28.98,31.68,8.97,9.02,0.98,1.35
746.0,0.0,-284.4297,-284.4297,0,566,0.65084,-0.3283,28.2,30.9,9.2,9.24,1.02,1.09
747.0,0.0,-224.958,-224.958,0,440,0.64401,-0.3361,27.43,30.13,9.43,9.47,1.05,1.06
748.0,0.0,-246.9797,-246.9797,0,475,0.63705,-0.34411,27.83,29.36,9.67,9.71,1.08,2.19
749.0,0.0,-475.1947,-475.1947,0,899,0.62997,-0.35232,25.87,28.6,9.91,9.96,1.11,1.46
750.0,1308.6552,-7869.6637,-6561.0085,2815,14650,0.62269,-0.36071,25.16,27.63,10.16,10.21,1.14,1.88
751.0,0.0,-300.7135,-300.7135,0,551,0.61524,-0.36929,24.38,27.11,10.43,10.48,1.19,1.53
752.0,0.0,-443.3318,-443.3318,0,800,0.60765,-0.37808,23.68,26.37,10.7,10.75,1.23,1.53
753.0,91.0811,-1604.2863,-1513.2052,188,2852,0.59994,-0.38706,22.95,25.64,10.98,11.03,1.27,1.49
754.0,280.4493,-441.2365,-160.7872,571,773,0.59208,-0.39622,22.68,24.41,11.26,11.31,1.3,2.36
755.0,1627.7807,-5352.5865,-3724.8058,3273,9246,0.584,-0.40558,22.55,23.28,11.56,11.61,1.35,2.93
756.0,270.0298,-322.7469,-52.7171,537,550,0.5757,-0.41514,21.46,22.85,11.86,11.91,1.38,2.47
757.0,116.9061,-296.6606,-179.7545,230,499,0.56727,-0.4249,20.78,22.15,12.18,12.23,1.43,1.98
758.0,0.0,-415.9585,-415.9585,0,691,0.55872,-0.43485,20.1,21.46,12.51,12.56,1.48,2.04
759.0,164.142,-274.0873,-109.9453,316,450,0.55004,-0.445,19.96,20.32,12.84,12.9,1.53,2.99
