strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
440.0,67.3258,0.0,67.3258,1549,0,0.12984,-0.91413,3.65,3.75,85.1,86.15,3.55,0.25
445.0,59.2781,-6.9276,52.3505,1462,213,0.11923,-0.93399,3.3,3.4,89.4,91.05,3.25,0.2
450.0,234.5009,0.0,234.5009,6189,0,0.10977,-0.94169,3,3.1,94.35,95.9,3.3,0.21
455.0,15.928,0.0,15.928,453,0,0.10009,-0.94784,2.74,2.79,98.55,100.85,2.65,0.2
460.0,58.9135,0.0,58.9135,1800,0,0.09187,-0.95384,2.5,2.54,103.35,105.7,2.5,0.17
465.0,51.726,0.0,51.726,1697,0,0.08454,-0.95976,2.28,2.33,108.15,110.5,2.45,0.15
470.0,50.9115,0.0,50.9115,1792,0,0.07801,-0.96565,2.09,2.13,113,115.4,2.5,0.13
475.0,48.3214,0.0,48.3214,1826,0,0.0719,-0.96595,1.92,1.96,118.4,119.9,3,0.11
480.0,35.2982,0.0,35.2982,1429,0,0.06661,-0.97759,1.77,1.81,122.75,125.1,2.85,0.09
485.0,0.0,0.0,0.0,0,0,0.06222,-0.97798,1.64,1.68,127.6,130.1,2.5,0.08
490.0,9.6054,0.0,9.6054,445,0,0.05751,-0.99064,1.52,1.56,132.6,134.95,2.5,0.07
495.0,9.7255,0.0,9.7255,479,0,0.05397,-0.99737,1.41,1.45,137.55,139.9,2.6,0.05
500.0,118.7302,0.0,118.7302,6232,0,0.05048,-0.99925,1.32,1.36,143,144.8,3.1,0.04
505.0,4.6174,0.0,4.6174,259,0,0.04705,-0.99932,1.24,1.28,147.45,149.8,2.65,0.04
510.0,40.3977,0.0,40.3977,2405,0,0.04431,-0.99936,1.17,1.2,152.35,154.8,2.55,0.03
515.0,5.8266,0.0,5.8266,368,0,0.04174,-0.99939,1.1,1.14,157.4,159.75,2.6,0.02
520.0,41.9172,0.0,41.9172,2804,0,0.03941,-0.99942,1.04,1.08,162.3,164.7,2.55,0.02
525.0,4.5667,0.0,4.5667,323,0,0.0373,-0.99945,0.99,1.02,167.3,169.7,2.6,0.01
530.0,0.0,0.0,0.0,0,0,0.03536,-0.99947,0.94,0.98,172.3,174.75,2.6,0.01
535.0,0.0,0.0,0.0,0,0,0.03377,-0.9995,0.89,0.93,177.3,179.7,2.55,0
