strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
677.0,0.0,-93.4514,-93.4514,0,1083,0.92492,-0.03461,87.67,90.46,0.73,0.74,,2.14,Regular
678.0,0.0,-97.9299,-97.9299,0,1107,0.92388,-0.03538,86.7,89.47,0.74,0.75,0.05,2.15,Regular
679.0,0.0,-109.1237,-109.1237,0,1203,0.92281,-0.03618,85.71,88.48,0.75,0.76,0.05,2.15,Regular
680.0,655.9398,-2296.0479,-1640.1081,4975,24686,0.92174,-0.03699,84.73,87.5,0.77,0.78,0.06,2.15,Regular
681.0,0.0,-73.1448,-73.1448,0,767,0.92065,-0.03781,83.74,86.51,0.78,0.79,0.06,2.14,Regular
682.0,0.0,0.0,0.0,0,0,0.91954,-0.03865,82.76,85.53,0.8,0.81,0.06,2.14,Regular
683.0,0.0,-62.6099,-62.6099,0,624,0.91841,-0.03955,81.81,84.55,0.81,0.82,0.06,2.16,Regular
684.0,0.0,0.0,0.0,0,0,0.91727,-0.04049,80.78,83.56,0.83,0.84,0.07,2.13,Regular
685.0,727.3169,-1515.9552,-788.6383,5037,14344,0.91611,-0.04144,79.81,82.58,0.84,0.86,0.06,2.14,Regular
686.0,0.0,-108.1342,-108.1342,0,997,0.91494,-0.04241,78.83,81.6,0.86,0.87,0.07,2.14,Regular
687.0,2.0978,-63.9984,-61.9006,14,575,0.91374,-0.04339,77.83,80.62,0.88,0.89,0.07,2.12,Regular
688.0,0.0,-221.6943,-221.6943,0,1941,0.91253,-0.04439,76.85,79.65,0.9,0.91,0.08,2.11,Regular
689.0,2.9556,-83.3545,-80.3989,19,711,0.9113,-0.04543,75.87,78.65,0.92,0.93,0.08,2.1,Regular
690.0,996.9393,-2638.679,-1641.7397,6289,21911,0.91004,-0.04655,75.2,77.67,0.93,0.95,0.07,2.42,Regular
691.0,2.9081,-57.7822,-54.8741,18,467,0.90877,-0.04771,73.92,76.69,0.95,0.97,0.08,2.12,Regular
692.0,0.0,-299.1546,-299.1546,0,2353,0.90748,-0.04891,72.93,75.71,0.98,0.99,0.09,2.1,Regular
693.0,0.0,-161.558,-161.558,0,1236,0.90616,-0.05019,71.95,74.74,1,1.01,0.09,2.1,Regular
694.0,5.3061,-149.871,-144.5649,31,1115,0.90482,-0.05152,70.97,73.77,1.02,1.03,0.09,2.09,Regular
695.0,0.0,-1267.2809,-1267.2809,0,9169,0.90346,-0.05288,70.04,72.78,1.04,1.06,0.09,2.12,Regular
696.0,0.0,-152.9116,-152.9116,0,1076,0.90207,-0.05425,69.03,71.8,1.07,1.08,0.1,2.08,Regular
697.0,0.9078,-117.1846,-116.2768,5,802,0.90066,-0.05565,68.05,70.83,1.09,1.11,0.1,2.09,Regular
698.0,0.0,-341.9798,-341.9798,0,2276,0.89922,-0.0571,67.08,69.85,1.12,1.13,0.11,2.09,Regular
699.0,0.0,-259.9332,-259.9332,0,1681,0.89776,-0.05868,66.11,68.88,1.14,1.16,0.11,2.09,Regular
700.0,1694.0389,-9465.7446,-7771.7057,8785,59457,0.89627,-0.06035,65.14,67.92,1.17,1.18,0.11,2.08,Regular
701.0,0.0,-255.5274,-255.5274,0,1559,0.89473,-0.06206,64.15,66.95,1.2,1.21,0.12,2.06,Regular
702.0,0.0,-138.3549,-138.3549,0,820,0.89306,-0.0638,63.18,65.96,1.23,1.24,0.12,2.06,Regular
703.0,2.0525,-110.4554,-108.4029,10,636,0.8913,-0.06556,62.25,64.99,1.26,1.27,0.13,2.09,Regular
704.0,0.0,-237.0235,-237.0235,0,1326,0.88951,-0.06735,61.24,64.02,1.29,1.31,0.13,2.05,Regular
705.0,1880.3705,-1819.394,60.9765,8779,9889,0.88768,-0.06918,60.27,63.06,1.33,1.34,0.15,2.04,Regular
706.0,0.0,-187.3493,-187.3493,0,989,0.88582,-0.07111,59.31,62.09,1.36,1.37,0.15,2.04,Regular
707.0,7.8283,-354.6036,-346.7753,35,1817,0.88392,-0.07319,58.35,61.12,1.4,1.41,0.16,2.04,Regular
708.0,0.0,-238.5371,-238.5371,0,1186,0.88195,-0.07539,57.37,60.16,1.43,1.45,0.16,2.01,Regular
709.0,1.6364,-1526.2099,-1524.5735,7,7363,0.87983,-0.07765,56.42,59.19,1.47,1.49,0.16,2.02,Regular
710.0,1572.0349,-11640.3006,-10068.2657,6575,54495,0.87762,-0.07996,55.46,58.23,1.51,1.53,0.17,2.04,Regular
711.0,0.0,-618.9572,-618.9572,0,2812,0.87536,-0.08231,54.5,57.27,1.55,1.57,0.18,1.99,Regular
712.0,0.0,-491.6141,-491.6141,0,2167,0.87306,-0.08477,53.54,56.31,1.6,1.61,0.19,2,Regular
713.0,3.0724,-282.7788,-279.7064,12,1209,0.8707,-0.08737,52.61,55.36,1.64,1.66,0.19,2,Regular
714.0,9.6951,-406.8258,-397.1307,37,1687,0.86831,-0.09006,51.63,54.4,1.69,1.7,0.2,1.98,Regular
715.0,3447.4511,-9681.0105,-6233.5594,12853,38939,0.86586,-0.09279,50.7,53.42,1.74,1.75,0.21,2,Regular
716.0,32.6789,-460.8935,-428.2146,119,1798,0.86336,-0.09561,49.71,52.51,1.79,1.8,0.22,1.95,Regular
717.0,7.5928,-702.1325,-694.5397,27,2658,0.8608,-0.09857,48.77,51.54,1.84,1.86,0.23,1.95,Regular
718.0,0.0,-704.5058,-704.5058,0,2583,0.85827,-0.10182,47.81,50.61,1.89,1.91,0.23,1.93,Regular
719.0,19.7714,-1208.6074,-1188.836,67,4296,0.85552,-0.10505,46.87,49.65,1.95,1.97,0.25,1.92,Regular
720.0,5202.1746,-12833.964,-7631.7894,17203,44266,0.85279,-0.10829,45.93,48.7,2.01,2.03,0.26,1.91,Regular
721.0,28.5165,-689.8207,-661.3042,92,2304,0.85,-0.11191,44.99,47.76,2.07,2.09,0.27,1.9,Regular
722.0,18.7499,-952.9971,-934.2472,59,3085,0.84695,-0.11558,44.05,46.82,2.14,2.16,0.28,1.89,Regular
723.0,0.0,-886.8112,-886.8112,0,2785,0.84303,-0.11924,43.11,45.88,2.21,2.23,0.3,1.87,Regular
724.0,0.0,-1530.2775,-1530.2775,0,4653,0.83877,-0.12334,42.17,44.95,2.28,2.3,0.31,1.85,Regular
725.0,6031.3535,-8622.3528,-2590.9993,17608,25408,0.83413,-0.12745,41.24,44.02,2.35,2.37,0.32,1.82,Regular
726.0,0.0,-2537.2222,-2537.2222,0,7246,0.82956,-0.13168,40.31,43.09,2.43,2.45,0.34,1.82,Regular
727.0,0.0,-560.6034,-560.6034,0,1553,0.82506,-0.136,39.38,42.16,2.51,2.53,0.35,1.78,Regular
728.0,0.0,-8938.4793,-8938.4793,0,23974,0.8202,-0.14079,38.46,41.24,2.59,2.61,0.36,1.77,Regular
729.0,0.0,-3758.1807,-3758.1807,0,9769,0.81541,-0.14555,37.54,40.32,2.67,2.7,0.37,1.76,Regular
730.0,11661.2126,-18453.9734,-6792.7608,30075,46491,0.81068,-0.15044,37.45,39.42,2.76,2.79,0.39,2.57,Regular
731.0,122.1561,-1180.3225,-1058.1664,307,2882,0.80557,-0.15561,35.71,38.49,2.86,2.88,0.41,1.72,Regular
732.0,0.0,-13347.0735,-13347.0735,0,31588,0.80051,-0.16102,34.8,37.6,2.96,2.98,0.43,1.7,Regular
733.0,298.6279,-2834.0988,-2535.4709,714,6508,0.79551,-0.16654,33.9,36.69,3.06,3.08,0.45,1.68,Regular
734.0,0.0,-3483.1436,-3483.1436,0,7747,0.79009,-0.17258,33.02,35.78,3.17,3.19,0.47,1.68,Regular
735.0,5498.9207,-14970.0589,-9471.1382,12481,32281,0.78471,-0.1786,32.26,34.88,3.28,3.3,0.49,2.9,Regular
736.0,0.0,-8038.3496,-8038.3496,0,16824,0.77921,-0.18474,31.21,33.99,3.39,3.42,0.51,1.6,Regular
737.0,324.646,-1794.8413,-1470.1953,700,3640,0.77376,-0.19151,30.32,33.1,3.52,3.54,0.54,1.63,Regular
738.0,370.771,-1829.3964,-1458.6254,778,3599,0.76783,-0.19836,29.43,32.22,3.64,3.67,0.56,1.59,Regular
739.0,675.4606,-10775.5175,-10100.0569,1380,20567,0.76192,-0.20544,28.56,31.34,3.78,3.8,0.59,1.57,Regular
740.0,6383.7584,-17072.0262,-10688.2678,12698,31621,0.75577,-0.21279,27.72,29.36,3.91,3.94,0.61,1.57,Regular
741.0,754.2999,-2166.7118,-1412.4119,1462,3895,0.74907,-0.22038,26.82,29.61,4.06,4.08,0.64,1.5,Regular
742.0,984.8299,-1900.7654,-915.9355,1861,3320,0.74196,-0.22802,25.96,28.69,4.21,4.23,0.67,1.47,Regular
743.0,468.0252,-4676.0714,-4208.0462,863,7926,0.73482,-0.23655,25.11,27.84,4.37,4.39,0.7,1.44,Regular
744.0,444.7854,-1892.7271,-1447.9417,799,3117,0.72704,-0.24514,24.26,26.99,4.53,4.56,0.73,1.4,Regular
745.0,9268.3081,-11569.7236,-2301.4155,16231,18515,0.71927,-0.25398,23.42,26.15,4.7,4.73,0.76,1.36,Regular
746.0,554.0885,-2898.368,-2344.2795,947,4513,0.71141,-0.2629,22.59,25.32,4.89,4.91,0.81,1.32,Regular
747.0,0.0,-2117.705,-2117.705,0,3205,0.70279,-0.27278,21.76,24.49,5.07,5.1,0.84,1.27,Regular
748.0,957.2906,-1483.7298,-526.4392,1555,2185,0.69418,-0.28267,20.94,23.67,5.27,5.3,0.88,1.22,Regular
749.0,0.0,-2189.8781,-2189.8781,0,3142,0.68522,-0.29261,20.13,22.86,5.48,5.5,0.92,1.17,Regular
750.0,22815.5905,-23951.7613,-1136.1708,35284,33450,0.67592,-0.30357,19.33,22.06,5.69,5.71,0.96,1.11,Regular
751.0,0.0,-1468.4916,-1468.4916,0,1999,0.66623,-0.31459,18.54,21.27,5.92,5.95,1.01,1.4,Regular
752.0,950.4978,-1790.4681,-839.9703,1403,2379,0.65654,-0.32566,17.76,20.49,6.15,6.18,1.05,1.48,Regular
753.0,569.9501,-2231.0843,-1661.1342,821,2891,0.64596,-0.33778,16.99,19.72,6.4,6.43,1.1,1.72,Regular
754.0,1221.8315,-1864.2691,-642.4376,1720,2360,0.63528,-0.35,16.33,18.96,6.66,6.69,1.16,1.47,Regular
755.0,11736.5088,-29513.8588,-17777.35,16172,36555,0.6241,-0.36224,16.8,18.22,6.93,6.96,1.22,2.94,Regular
756.0,869.5601,-5051.3965,-4181.8364,1174,6117,0.61293,-0.3756,15.1,17.14,7.21,7.24,1.26,1.89,Regular
757.0,1376.7164,-6076.5308,-4699.8144,1819,7207,0.60074,-0.389,14.52,16.28,7.51,7.54,1.33,2.45,Regular
758.0,723.2162,-4182.0724,-3458.8562,937,4862,0.58847,-0.40279,14.22,15.27,7.82,7.85,1.39,2.78,Regular
759.0,571.3998,-1949.0014,-1377.6016,728,2225,0.57612,-0.41702,13.14,14.86,8.14,8.17,1.45,2.33,Regular
760.0,17753.8572,-44373.376,-26619.5188,22232,49791,0.56267,-0.43163,13.29,13.86,8.48,8.51,1.52,3.08,Regular
761.0,801.3502,-1235.511,-434.1608,987,1365,0.5493,-0.44616,12.19,13.21,8.83,8.87,1.59,2.56,Regular
762.0,798.2446,-1722.7767,-924.5321,969,1874,0.53596,-0.46195,12.02,12.07,9.2,9.24,1.66,2.96,Regular
763.0,948.1834,-2267.1125,-1318.9291,1135,2434,0.52146,-0.47766,11.39,11.44,9.59,9.62,1.74,2.88,Regular
764.0,1387.3592,-3050.977,-1663.6178,1640,3237,0.50704,-0.49371,10.77,10.81,9.99,10.03,1.82,2.78,Regular
765.0,15105.7008,-23265.0567,-8159.3559,17661,24416,0.49275,-0.5101,10.17,10.21,10.42,10.45,1.91,2.69,Regular
766.0,1876.2842,-1484.9946,391.2896,2172,1547,0.47728,-0.52674,9.58,9.63,10.86,10.89,1.99,2.59,Regular
767.0,1236.7452,-1517.737,-280.9918,1420,1573,0.46198,-0.5436,9.01,9.06,11.31,11.35,2.07,2.49,Regular
768.0,1877.6002,-1839.2951,38.3051,2142,1900,0.44643,-0.56015,8.47,8.51,11.52,11.89,1.9,2.4,Regular
769.0,2303.5131,-3535.5516,-1232.0385,2616,3651,0.43067,-0.57779,7.94,7.99,11.99,12.56,1.96,2.3,Regular
770.0,13187.1399,-15928.19,-2741.0501,14945,16467,0.41478,-0.59509,7.43,7.48,12.51,12.93,2.06,2.2,Regular
771.0,1355.7425,-2155.7786,-800.0361,1536,2236,0.39922,-0.61193,6.94,6.99,13.04,13.63,2.15,2.1,Regular
772.0,2535.9529,-2227.1649,308.788,2878,2323,0.38258,-0.62988,6.47,6.52,13.56,14.04,2.21,2,Regular
773.0,1923.9066,-2753.0399,-829.1333,2192,2894,0.36637,-0.64732,6.02,6.07,14.28,14.76,2.39,1.89,Regular
774.0,1843.9777,-4046.2129,-2202.2352,2114,4292,0.35015,-0.66439,5.6,5.64,14.88,15.56,2.32,1.8,Regular
775.0,12413.5435,-6787.5981,5625.9454,14354,7284,0.33396,-0.68263,5.19,5.23,15.2,16,2.27,1.7,Regular
776.0,1591.8427,-1890.1386,-298.2959,1861,2061,0.31783,-0.6998,4.8,4.84,15.01,17.73,1.38,1.6,Regular
777.0,2686.8094,-1490.0915,1196.7179,3185,1655,0.30193,-0.71619,4.43,4.47,15.66,17.35,1.62,1.5,Regular
778.0,2683.7283,-1226.0971,1457.6312,3233,1392,0.28673,-0.73354,4.09,4.13,17.09,17.94,2.33,1.42,Regular
779.0,1605.407,-1029.6178,575.7892,1972,1198,0.27073,-0.75006,3.76,3.8,17.03,18.78,1.47,1.33,Regular
780.0,16851.2298,-3523.2777,13327.9521,21151,4213,0.25545,-0.76554,3.45,3.49,17.74,19.4,1.74,1.24,Regular
781.0,1908.4792,-571.0752,1337.404,2453,705,0.24099,-0.78181,3.16,3.2,18.47,21.18,0.74,1.15,Regular
782.0,3072.6966,-401.4241,2671.2725,4061,513,0.22588,-0.79704,2.89,2.93,19.21,21.89,1.86,1.08,Regular
783.0,1889.4812,-614.089,1275.3922,2574,815,0.21182,-0.8121,2.64,2.67,19.97,22.65,2.03,1,Regular
784.0,1546.4588,-87.4786,1458.9802,2175,121,0.19844,-0.82732,2.4,2.43,20.75,23.43,1.97,0.92,Regular
785.0,15115.2467,-1334.8081,13780.4386,22058,1933,0.18474,-0.84208,2.18,2.21,21.55,24.26,2.15,0.85,Regular
786.0,977.5971,0.0,977.5971,1483,0,0.17176,-0.855,1.98,2.01,22.35,25.07,1.17,0.79,Regular
787.0,1011.5149,0.0,1011.5149,1600,0,0.15936,-0.86668,1.79,1.81,23.23,25.89,1.34,0.72,Regular
788.0,1023.9992,-325.5817,698.4175,1694,554,0.1476,-0.8791,1.61,1.64,23.96,26.73,1.31,0.66,Regular
789.0,2482.2378,-274.4187,2207.8191,4308,498,0.13622,-0.89141,1.45,1.48,24.81,27.58,1.38,0.6,Regular
790.0,26406.171,-959.4602,25446.7108,48143,1874,0.12587,-0.90407,1.3,1.33,25.66,28.44,1.4,0.54,Regular
791.0,790.0482,-286.2738,503.7744,1523,610,0.11525,-0.91723,1.17,1.19,26.54,29.29,1.47,0.49,Regular
792.0,955.4233,0.0,955.4233,1949,0,0.10583,-0.93112,1.04,1.07,27.42,30.21,1.53,0.44,Regular
793.0,1455.9217,-13.1558,1442.7659,3152,36,0.09694,-0.94563,0.93,0.95,28.33,31.09,1.6,0.39,Regular
794.0,1688.3982,0.0,1688.3982,3896,0,0.08822,-0.96283,0.83,0.85,29.24,31.98,1.66,0.35,Regular
795.0,6544.1055,-76.0944,6468.0111,16133,404,0.08026,-0.98056,0.74,0.76,30.16,32.51,1.72,0.31,Regular
