strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
345.0,196.7994,-215.7541,-18.9547,1173,1227,0.68485,-0.30636,17.2,17.65,5.1,5.2,1.35,2.8
347.5,76.6923,-34.6877,42.0046,436,188,0.65094,-0.34252,15.8,16.05,5.95,6.05,1.5,2.8
350.0,414.3818,-125.1543,289.2275,2258,653,0.61588,-0.38008,14.25,14.4,6.85,7,1.65,2.65
352.5,28.7943,-106.3576,-77.5633,153,540,0.57889,-0.41874,12.6,13,7.9,8.05,1.85,2.3
355.0,274.1963,-54.0962,220.1001,1432,270,0.54136,-0.45806,11.3,11.6,9.05,9.2,2.05,2.15
357.5,59.4444,-40.1518,19.2926,309,199,0.50359,-0.49764,10.2,10.3,10.3,10.45,2.25,2.1
360.0,634.3852,-95.3549,539.0303,3306,474,0.466,-0.53708,9.05,9.15,11.65,11.8,2.45,1.9
362.5,154.7645,-38.9272,115.8373,818,197,0.42917,-0.57542,8,8.1,13.05,13.4,2.6,1.75
365.0,571.4876,-52.9525,518.5351,3088,274,0.39326,-0.61322,7.05,7.15,14.6,14.95,2.8,1.55
367.5,77.0779,-17.8683,59.2096,429,95,0.35843,-0.65072,6.15,6.25,16.25,16.7,2.85,1.35
370.0,330.8719,-22.1425,308.7294,1908,123,0.32443,-0.68526,5.4,5.5,17.9,18.4,2.95,1.2
372.5,29.0535,-1.539,27.5145,176,9,0.29361,-0.71817,4.7,4.8,19.5,20.6,2.8,1.05
375.0,192.0056,-8.5562,183.4494,1229,53,0.26439,-0.75015,4.1,4.2,21.65,22,3.25,0.9
377.5,13.8003,-1.9575,11.8428,94,13,0.23739,-0.7783,3.6,3.65,23.35,24.55,2.75,0.84
380.0,275.1853,-10.596,264.5893,2006,76,0.2121,-0.80413,3.1,3.2,25.45,26.25,3.45,0.69
382.5,15.1574,-0.3844,14.773,119,3,0.18932,-0.82489,2.73,2.76,27.25,29,2.7,0.63
385.0,108.4857,-9.9806,98.5051,922,85,0.16876,-0.84385,2.37,2.41,29.65,30.85,3.4,0.54
387.5,6.3849,-0.7498,5.6351,59,7,0.15019,-0.86239,2.07,2.1,31.5,33.4,2.5,0.47
390.0,241.9942,-18.7711,223.2231,2440,193,0.13372,-0.87913,1.79,1.83,34.15,35.35,3.3,0.38
392.5,32.6103,0.0,32.6103,360,0,0.11879,-0.88957,1.57,1.6,35.9,37.5,2.5,0.33
395.0,75.1222,0.0,75.1222,910,0,0.10568,-0.89802,1.38,1.41,38.45,39.95,3.1,0.29
397.5,6.6117,0.0,6.6117,88,0,0.09423,-0.90602,1.21,1.24,40.5,42.9,3,0.24
400.0,235.1677,0.0,235.1677,3445,0,0.08398,-0.91365,1.07,1.09,42.8,44.8,2.85,0.21
402.5,3.8477,0.0,3.8477,62,0,0.07521,-0.92098,0.95,0.97,45.2,47.65,2.3,0.18
405.0,35.2534,-0.5222,34.7312,624,9,0.06769,-0.92805,0.84,0.86,47.7,50.1,2.9,0.14
407.5,2.8774,0.0,2.8774,56,0,0.06087,-0.93492,0.75,0.77,50,52.55,2.35,0.12
410.0,55.3056,0.0,55.3056,1183,0,0.05483,-0.94163,0.67,0.7,52.5,54.65,2.4,0.1
412.5,1.8374,0.0,1.8374,43,0,0.04986,-0.94823,0.61,0.63,54.9,57.45,2.35,0.08
415.0,14.9883,0.0,14.9883,384,0,0.04529,-0.95477,0.55,0.57,57.3,59.9,2.65,0.07
417.5,0.0,0.0,0.0,0,0,0.0412,-0.9613,0.5,0.53,59.8,62.35,2.35,0.05
420.0,37.512,0.0,37.512,1142,0,0.03794,-0.96791,0.47,0.48,62.3,64.5,2.4,0.05
422.5,1.4284,0.0,1.4284,47,0,0.03521,-0.97467,0.43,0.45,64.7,67.3,2.35,0.04
425.0,9.4188,0.0,9.4188,335,0,0.03265,-0.98177,0.4,0.42,67.2,69.8,2.7,0.03
427.5,0.0,0.0,0.0,0,0,0.03027,-0.98952,0.37,0.39,69.65,72.25,2.35,0.02
430.0,19.0739,0.0,19.0739,787,0,0.02835,-0.99734,0.35,0.37,72.15,74.75,2.35,0.02
432.5,1.5375,0.0,1.5375,68,0,0.02659,-0.99947,0.33,0.35,74.65,77.25,2.4,0.02
435.0,6.1567,0.0,6.1567,292,0,0.02491,-0.9995,0.31,0.33,77.1,79.75,2.35,0.02
437.5,0.453,0.0,0.453,23,0,0.02337,-0.99952,0.29,0.31,79.6,82.25,2.35,0.01
440.0,7.3785,0.0,7.3785,400,0,0.02201,-0.99955,0.28,0.29,82.1,84.7,2.35,0.01
442.5,0.0,0.0,0.0,0,0,0.02075,-0.99957,0.26,0.28,84.6,87.2,2.35,
445.0,5.1328,0.0,5.1328,315,0,0.01968,-0.99959,0.25,0.27,87.05,89.7,2.35,0
450.0,9.1452,0.0,9.1452,629,0,0.01783,-0.99962,0.23,0.25,92.05,94.7,2.35,0
455.0,2.1298,0.0,2.1298,164,0,0.01613,-0.99965,0.21,0.23,97.05,99.7,2.35,0
460.0,7.8322,0.0,7.8322,673,0,0.01462,-0.99968,0.19,0.21,102.05,104.7,2.35,-0.01
465.0,0.0,0.0,0.0,0,0,0.0134,-0.9997,0.18,0.2,107.05,109.7,2.35,0
470.0,0.0,0.0,0.0,0,0,0.01228,-0.99972,0.17,0.18,112.05,114.7,2.35,0
475.0,1.3782,0.0,1.3782,160,0,0.01123,-0.99974,0.15,0.17,117.05,119.7,2.35,-0.01
480.0,0.6107,0.0,0.6107,78,0,0.01032,-0.99976,0.14,0.16,122.05,124.7,2.35,-0.01
485.0,0.1079,0.0,0.1079,15,0,0.00961,-0.99978,0.13,0.15,127.05,129.7,2.35,-0.01
490.0,0.1393,0.0,0.1393,21,0,0.00898,-0.99979,0.13,0.14,132.05,134.7,2.35,-0.01
495.0,0.8253,0.0,0.8253,135,0,0.00837,-0.99981,0.12,0.14,137.05,139.7,2.35,-0.01
500.0,8.2032,0.0,8.2032,1457,0,0.00779,-0.99982,0.11,0.13,142.05,144.7,2.35,-0.01
505.0,0.0984,0.0,0.0984,19,0,0.00723,-0.99983,0.1,0.12,147.05,149.7,2.35,-0.01
510.0,0.0,0.0,0.0,0,0,0.00672,-0.99985,0.1,0.11,152.05,154.65,2.35,-0.01
515.0,0.0,0.0,0.0,0,0,0.00631,-0.99986,0.09,0.11,157,159.55,2.35,-0.01
520.0,1.3915,0.0,1.3915,337,0,0.00593,-0.99987,0.09,0.1,162,164.55,2.45,-0.01
525.0,2.8916,0.0,2.8916,752,0,0.00558,-0.99988,0.08,0.1,167,169.55,2.45,-0.01
530.0,0.1327,0.0,0.1327,37,0,0.00525,-0.99989,0.08,0.09,172,174.55,2.45,-0.01
535.0,0.0,0.0,0.0,0,0,0.00493,-0.99989,0.07,0.09,177,179.55,2.45,-0.01
540.0,0.0,0.0,0.0,0,0,0.00463,-0.9999,0.07,0.08,182,184.55,2.45,-0.01
545.0,0.0,0.0,0.0,0,0,0.00434,-0.99991,0.06,0.08,187.05,189.65,2.5,-0.02
550.0,0.0,0.0,0.0,0,0,0.00411,-0.99992,0.06,0.08,192.05,194.65,2.4,-0.02
555.0,0.0,0.0,0.0,0,0,0.00393,-0.99992,0.06,0.08,197.05,199.65,2.4,-0.04
560.0,0.0,0.0,0.0,0,0,0.00378,-0.99993,0.05,0.1,202.05,204.65,2.4,-0.03
565.0,0.0,0.0,0.0,0,0,0.00363,-0.99993,0.03,0.08,207.05,209.65,2.4,-0.05
570.0,0.0,0.0,0.0,0,0,0.00348,-0.99994,0.04,0.08,212.05,214.65,2.4,-0.06
575.0,0.0,0.0,0.0,0,0,0.00333,-0.99994,0.03,0.1,217.05,219.65,2.4,-0.04
580.0,0.0,0.0,0.0,0,0,0.0032,-0.99995,0.04,0.07,222.05,224.65,2.4,-0.06
585.0,0.0,0.0,0.0,0,0,0.00306,-0.99995,0.03,0.1,227.05,229.65,2.4,-0.05
590.0,0.0,0.0,0.0,0,0,0.00293,-0.99995,0.02,0.08,232.05,234.65,2.4,-0.07
595.0,0.0,0.0,0.0,0,0,0.0028,-0.99996,0.02,0.09,237.05,239.65,2.4,-0.04
600.0,0.0,0.0,0.0,0,0,0.00267,-0.99996,0.04,0.06,242.05,244.65,2.4,-0.06
605.0,0.0,0.0,0.0,0,0,0.00255,-0.99996,0.02,0.1,247.05,249.65,2.4,-0.04
610.0,0.0,0.0,0.0,0,0,0.00243,-0.99997,0.03,0.06,252.05,254.65,2.4,-0.07
615.0,0.0,0.0,0.0,0,0,0.00231,-0.99997,0.01,0.1,257.05,259.65,2.4,-0.09
620.0,0.0,0.0,0.0,0,0,0.0022,-0.99997,0.01,0.1,262.05,264.65,2.4,-0.09
625.0,0.0,0.0,0.0,0,0,0.00209,-0.99997,0.01,0.1,267.05,269.65,2.4,-0.04
630.0,0.0,0.0,0.0,0,0,0.00198,-0.99997,0.01,0.05,272.05,274.65,2.4,
640.0,0.0,0.0,0.0,0,0,0.00176,-0.99997,0,0.07,282.05,284.65,,
650.0,0.0,0.0,0.0,0,0,0.00157,-0.99998,0,0.06,292.05,294.65,,
660.0,0.0,0.0,0.0,0,0,0.00147,-0.99998,0,0.05,302.05,304.65,,
670.0,0.0,0.0,0.0,0,0,0.00141,-0.99998,0.01,0.05,312.05,314.65,,
680.0,0.0,0.0,0.0,0,0,0.00137,-0.99998,0,0.05,322.05,324.65,,
