strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
605.0,0.0,-207.8438,-207.8438,0,2995,0.9076,-0.05154,,,,,,,Regular,0.3702,0.2955
610.0,26.3855,-461.2296,-434.8441,285,6063,0.90306,-0.05632,,,,,,,Regular,0.3596,0.2892
615.0,52.0126,-158.0561,-106.0435,526,1892,0.89807,-0.06179,,,,,,,Regular,0.3493,0.2832
620.0,30.4994,-1575.916,-1545.4166,288,17179,0.892,-0.06778,,,,,,,Regular,0.3401,0.2771
625.0,228.4843,-1577.1356,-1348.6513,2012,15644,0.8853,-0.07451,,,,,,,Regular,0.3311,0.2712
630.0,76.3357,-1621.8151,-1545.4794,626,14634,0.87774,-0.08201,,,,,,,Regular,0.3226,0.2653
635.0,30.9476,-256.0803,-225.1327,236,2102,0.86851,-0.09032,89.54,90.29,2.98,3.01,,3.76,Regular,0.3156,0.2594
640.0,39.6281,-1511.5961,-1471.968,281,11282,0.85857,-0.09972,84.87,85.78,3.28,3.31,0.27,3.74,Regular,0.3084,0.2537
645.0,48.2363,-172.1697,-123.9334,318,1169,0.84816,-0.1101,80.25,81.13,3.62,3.65,0.31,3.72,Regular,0.3008,0.248
650.0,0.0,-3812.6211,-3812.6211,0,23551,0.83719,-0.12192,75.66,76.53,3.99,4.03,0.34,3.75,Regular,0.2926,0.2425
651.0,0.0,-29.8575,-29.8575,0,181,0.83491,-0.12441,74.77,75.48,4.07,4.12,,3.69,Regular,0.2909,0.2414
652.0,0.0,-26.3888,-26.3888,0,157,0.83251,-0.12695,73.86,74.7,4.16,4.2,,3.82,Regular,0.2893,0.2403
653.0,0.0,-20.5517,-20.5517,0,120,0.83006,-0.1296,72.94,73.79,4.24,4.29,,3.67,Regular,0.2878,0.2392
654.0,0.0,-36.1211,-36.1211,0,207,0.82759,-0.13229,72.04,72.88,4.33,4.38,,3.81,Regular,0.2862,0.2382
655.0,153.2619,-391.8329,-238.571,872,2204,0.8251,-0.13501,71.15,71.91,4.42,4.46,0.39,3.67,Regular,0.2846,0.237
656.0,5.8868,-48.5407,-42.6539,33,268,0.82257,-0.13779,70.24,71.08,4.51,4.56,0.39,3.66,Regular,0.2829,0.2359
657.0,0.1811,-9.7794,-9.5983,1,53,0.81998,-0.14063,69.31,70.04,4.61,4.66,0.41,3.79,Regular,0.2813,0.2348
658.0,0.0,-27.067,-27.067,0,144,0.81722,-0.14352,68.44,69.27,4.7,4.76,0.41,3.63,Regular,0.2799,0.2337
659.0,0.0,-28.7206,-28.7206,0,150,0.81439,-0.14647,67.53,68.23,4.8,4.86,0.42,3.67,Regular,0.2784,0.2326
660.0,189.2088,-3296.0464,-3106.8376,1000,16900,0.81153,-0.14954,66.65,67.48,4.9,4.95,0.44,3.82,Regular,0.277,0.2316
661.0,2.3041,-29.7972,-27.4931,12,150,0.80864,-0.15268,65.77,66.58,5.01,5.06,0.45,3.73,Regular,0.2755,0.2305
662.0,0.0,-318.8525,-318.8525,0,1576,0.80572,-0.15589,64.87,65.52,5.12,5.17,0.46,3.61,Regular,0.274,0.2295
663.0,0.0,-84.0653,-84.0653,0,408,0.80277,-0.15915,64,64.81,5.23,5.28,0.47,3.71,Regular,0.2725,0.2284
664.0,1.0035,-35.04,-34.0365,5,167,0.79979,-0.16249,63.13,63.86,5.34,5.39,0.48,3.73,Regular,0.2709,0.2273
665.0,98.5949,-963.1552,-864.5603,484,4508,0.79677,-0.16589,62.25,62.83,5.45,5.5,0.5,3.64,Regular,0.2693,0.2263
666.0,0.6203,-58.9539,-58.3336,3,271,0.79372,-0.16937,61.38,62.04,5.57,5.63,0.51,3.57,Regular,0.2677,0.2252
667.0,6.7159,-47.6197,-40.9038,32,215,0.79063,-0.1729,60.48,61.26,5.69,5.75,0.52,3.53,Regular,0.2661,0.2242
668.0,0.0,-38.7829,-38.7829,0,172,0.78744,-0.17653,59.63,60.29,5.82,5.88,0.54,3.54,Regular,0.2645,0.2231
669.0,0.0,-24.1001,-24.1001,0,105,0.78397,-0.18025,58.74,59.4,5.94,6.01,0.55,3.61,Regular,0.2632,0.2221
670.0,148.171,-10131.4088,-9983.2378,676,43366,0.78041,-0.18403,57.96,58.61,6.08,6.13,0.58,3.69,Regular,0.2619,0.221
671.0,0.0,-20.4489,-20.4489,0,86,0.77682,-0.1879,57.04,57.81,6.21,6.27,0.58,3.5,Regular,0.2606,0.22
672.0,25.9352,-30.7314,-4.7962,115,127,0.77319,-0.19184,56.16,56.95,6.35,6.41,0.6,3.49,Regular,0.2593,0.219
673.0,0.0,-178.9983,-178.9983,0,727,0.76953,-0.19592,55.33,56.09,6.49,6.55,0.61,3.5,Regular,0.2579,0.218
674.0,10.907,-46.5943,-35.6873,47,186,0.76582,-0.20005,54.48,55.13,6.63,6.7,0.62,3.46,Regular,0.2565,0.2169
675.0,100.7583,-3041.9932,-2941.2349,428,11936,0.76208,-0.20424,53.69,54.27,6.78,6.84,0.65,3.7,Regular,0.2551,0.2159
676.0,15.0461,-60.407,-45.3609,63,233,0.75829,-0.20851,52.77,53.54,6.93,7,0.66,3.51,Regular,0.2536,0.2149
677.0,39.7366,-68.826,-29.0894,164,261,0.75446,-0.21288,51.96,52.67,7.08,7.15,0.67,3.43,Regular,0.2521,0.2138
678.0,0.0,-51.4894,-51.4894,0,192,0.75058,-0.21736,51.09,51.83,7.24,7.31,0.69,3.43,Regular,0.2506,0.2128
679.0,0.0,-33.5409,-33.5409,0,123,0.74666,-0.22193,50.27,51.02,7.41,7.47,0.71,3.45,Regular,0.249,0.2118
680.0,360.1469,-6995.8134,-6635.6665,1423,25232,0.74269,-0.22657,49.52,49.99,7.57,7.63,0.73,3.51,Regular,0.2474,0.2108
681.0,0.0,-173.3338,-173.3338,0,615,0.73863,-0.23134,48.63,49.26,7.74,7.82,0.74,3.42,Regular,0.2458,0.2098
682.0,0.0,-165.01,-165.01,0,576,0.73434,-0.23618,47.81,48.53,7.92,7.99,0.77,3.43,Regular,0.2445,0.2088
683.0,16.6241,-183.4156,-166.7915,63,630,0.72984,-0.24113,46.97,47.66,8.1,8.17,0.79,3.43,Regular,0.2433,0.2078
684.0,0.0,-88.7437,-88.7437,0,300,0.72526,-0.24619,46.17,46.82,8.28,8.35,0.81,3.34,Regular,0.2421,0.2068
685.0,305.6178,-2108.5856,-1802.9678,1128,7016,0.72064,-0.25132,45.41,46.01,8.47,8.54,0.84,3.39,Regular,0.2409,0.2058
686.0,0.0,-84.5685,-84.5685,0,277,0.71597,-0.25655,44.57,45.21,8.66,8.74,0.84,3.31,Regular,0.2396,0.2048
687.0,25.0366,-195.3657,-170.3291,90,630,0.71122,-0.26186,43.77,44.38,8.86,8.93,0.87,3.28,Regular,0.2383,0.2038
688.0,27.6087,-159.6536,-132.0449,98,507,0.70631,-0.2673,42.97,43.54,9.06,9.14,0.89,3.35,Regular,0.2372,0.2028
689.0,0.0,-125.0132,-125.0132,0,391,0.70133,-0.27283,42.18,42.83,9.27,9.34,0.92,3.28,Regular,0.2361,0.2018
690.0,460.4644,-3709.1685,-3248.7041,1594,11429,0.69629,-0.27848,41.46,42.02,9.48,9.55,0.94,3.31,Regular,0.2349,0.2008
691.0,0.0,-177.5206,-177.5206,0,539,0.6912,-0.28425,40.62,41.26,9.7,9.76,0.96,3.18,Regular,0.2337,0.1998
692.0,34.3605,-124.9791,-90.6186,116,374,0.68604,-0.29012,39.84,40.49,9.92,10,0.99,3.23,Regular,0.2324,0.1989
693.0,0.0,-210.1833,-210.1833,0,620,0.68075,-0.29609,39.07,39.62,10.15,10.22,1.01,3.12,Regular,0.2313,0.1979
694.0,0.0,-96.9799,-96.9799,0,282,0.67538,-0.30212,38.31,38.9,10.38,10.46,1.04,3.28,Regular,0.2301,0.1969
695.0,322.1595,-1088.2579,-766.0984,1049,3120,0.66996,-0.30826,37.61,38.15,10.64,10.69,1.09,3.49,Regular,0.2289,0.1958
696.0,0.0,-182.4526,-182.4526,0,516,0.66449,-0.31457,36.8,37.44,10.86,10.94,1.1,3.4,Regular,0.2276,0.1949
697.0,22.9635,-91.7463,-68.7828,73,256,0.65891,-0.32097,36.05,36.61,11.11,11.2,1.11,3.37,Regular,0.2263,0.1939
698.0,125.3168,-95.5106,29.8062,394,263,0.65316,-0.32748,35.31,35.95,11.37,11.45,1.15,3.35,Regular,0.2253,0.193
699.0,21.8643,-404.0276,-382.1633,68,1098,0.64733,-0.33407,34.63,35.03,11.63,11.71,1.17,3.37,Regular,0.2242,0.192
700.0,6246.5192,-12173.5334,-5927.0142,19217,32660,0.64143,-0.34078,33.97,34.12,11.89,11.97,1.2,3.41,Regular,0.2231,0.191
701.0,23.6597,-56.9805,-33.3208,72,151,0.63547,-0.34764,33.25,33.4,12.17,12.25,1.23,3.38,Regular,0.2219,0.19
702.0,36.8672,-375.8764,-339.0092,111,984,0.62943,-0.35459,32.53,32.68,12.45,12.53,1.25,3.35,Regular,0.2207,0.1891
703.0,33.8953,-93.9583,-60.063,101,243,0.62328,-0.36162,31.81,31.96,12.74,12.82,1.29,3.31,Regular,0.2196,0.1881
704.0,55.595,-67.6823,-12.0873,164,173,0.61704,-0.36878,31.11,31.26,13.03,13.12,1.32,3.29,Regular,0.2185,0.1871
705.0,372.5087,-3587.0037,-3214.495,1088,9066,0.61073,-0.37607,30.41,30.56,13.33,13.42,1.36,3.25,Regular,0.2174,0.1862
706.0,107.1988,-184.4241,-77.2253,310,461,0.60434,-0.38345,29.72,29.87,13.64,13.73,1.39,3.21,Regular,0.2162,0.1852
707.0,152.6333,-192.0961,-39.4628,437,475,0.59788,-0.39094,29.03,29.18,13.96,14.05,1.43,3.17,Regular,0.215,0.1843
708.0,250.0623,-550.4282,-300.3659,709,1347,0.59134,-0.39854,28.36,28.5,14.28,14.37,1.46,3.14,Regular,0.2138,0.1833
709.0,228.3919,-286.4889,-58.097,642,694,0.58465,-0.40624,27.68,27.82,14.61,14.7,1.49,3.09,Regular,0.2127,0.1824
710.0,926.2562,-1474.3277,-548.0715,2582,3537,0.57788,-0.41406,27.02,27.16,14.95,15.04,1.53,3.06,Regular,0.2117,0.1814
711.0,212.7138,-316.7796,-104.0658,588,753,0.57104,-0.42199,26.37,26.51,15.3,15.39,1.57,3.02,Regular,0.2106,0.1805
712.0,501.4931,-4613.3702,-4111.8771,1375,10868,0.56412,-0.43001,25.72,25.86,15.65,15.75,1.6,2.97,Regular,0.2096,0.1796
713.0,362.9236,-336.0729,26.8507,988,785,0.55711,-0.43814,25.08,25.22,16.01,16.11,1.64,2.93,Regular,0.2086,0.1787
714.0,229.689,-363.3767,-133.6877,621,842,0.55002,-0.44637,24.47,24.59,16.39,16.48,1.69,2.91,Regular,0.2077,0.1778
715.0,2118.3069,-1847.1717,271.1352,5688,4247,0.54287,-0.45468,23.88,23.96,16.78,16.86,1.74,2.9,Regular,0.2067,0.1769
716.0,134.5967,-5192.5268,-5057.9301,359,11852,0.53564,-0.4631,23.23,23.35,17.15,17.25,1.76,2.82,Regular,0.2057,0.176
717.0,87.9421,-672.6625,-584.7204,233,1525,0.52834,-0.4716,22.61,22.75,17.55,17.67,1.8,2.76,Regular,0.2046,0.1751
718.0,256.3528,-189.0848,67.268,675,426,0.52097,-0.48019,22.02,22.15,17.96,18.05,1.85,2.72,Regular,0.2036,0.1742
719.0,494.9285,-634.0649,-139.1364,1297,1420,0.51355,-0.48887,21.43,21.56,18.37,18.48,1.89,2.67,Regular,0.2028,0.1733
720.0,3311.4137,-3117.0129,194.4008,8637,6944,0.50607,-0.49762,20.88,20.98,18.8,18.91,1.94,2.66,Regular,0.2019,0.1725
721.0,174.1169,-73.0755,101.0414,452,162,0.49852,-0.50644,20.3,20.41,19.23,19.35,1.98,2.6,Regular,0.201,0.1716
722.0,149.0113,-111.8804,37.1309,385,247,0.4909,-0.51533,19.73,19.85,19.71,19.79,2.04,2.54,Regular,0.2,0.1708
723.0,210.697,-72.2992,138.3978,542,159,0.48321,-0.5243,19.18,19.3,20.13,20.26,2.08,2.5,Regular,0.199,0.17
724.0,141.5225,-183.4478,-41.9253,363,402,0.47553,-0.53334,18.65,18.76,20.58,20.72,2.1,2.46,Regular,0.1982,0.1691
725.0,1962.3598,-724.5991,1237.7607,5021,1584,0.46781,-0.54241,18.15,18.22,21.07,21.19,2.16,2.44,Regular,0.1975,0.1683
726.0,273.4649,-133.8379,139.627,698,292,0.46003,-0.55152,17.6,17.7,21.55,21.68,2.2,2.37,Regular,0.1966,0.1675
727.0,145.2863,-87.7,57.5863,370,191,0.4522,-0.56072,17.09,17.19,22.05,22.19,2.26,2.32,Regular,0.1958,0.1667
728.0,298.8343,-408.6319,-109.7976,760,889,0.44437,-0.56994,16.59,16.68,22.55,22.68,2.29,2.28,Regular,0.195,0.1659
729.0,113.6888,-95.1647,18.5241,289,207,0.43656,-0.57917,16.08,16.19,23.07,23.2,2.35,2.22,Regular,0.1943,0.1651
730.0,4527.4899,-1019.1397,3508.3502,11506,2217,0.4287,-0.58847,15.63,15.71,23.59,23.72,2.4,2.2,Regular,0.1936,0.1643
731.0,367.9395,-129.11,238.8295,935,281,0.42081,-0.59782,15.14,15.23,24.12,24.26,2.44,2.14,Regular,0.1929,0.1634
732.0,233.6085,-186.6485,46.96,594,407,0.41293,-0.60709,14.67,14.77,24.67,24.8,2.48,2.07,Regular,0.1922,0.1627
733.0,184.2625,-78.2373,106.0252,469,171,0.40503,-0.61639,14.22,14.31,25.22,25.35,2.54,2.01,Regular,0.1915,0.162
734.0,107.8814,-31.4859,76.3955,275,69,0.39713,-0.62575,13.78,13.86,25.78,25.92,2.58,1.98,Regular,0.1908,0.1612
735.0,824.0958,-337.3947,486.7011,2105,742,0.38924,-0.63508,13.34,13.43,26.34,26.49,2.62,1.94,Regular,0.1901,0.1604
736.0,115.5609,-21.2808,94.2801,296,47,0.38141,-0.64439,12.92,13,26.9,27.05,2.64,1.88,Regular,0.1895,0.1597
737.0,128.8096,-47.318,81.4916,331,105,0.37357,-0.65373,12.51,12.6,27.51,27.65,2.71,1.84,Regular,0.1889,0.1589
738.0,95.77,-7.1689,88.6011,247,16,0.36575,-0.66299,12.1,12.21,28.1,28.25,2.75,1.79,Regular,0.1883,0.1582
739.0,84.9638,-15.1402,69.8236,220,34,0.35792,-0.67228,11.71,11.8,28.72,28.87,2.8,1.74,Regular,0.1876,0.1574
740.0,5178.9599,-2809.1208,2369.8391,13473,6349,0.35015,-0.68167,11.33,11.4,29.33,29.48,2.84,1.72,Regular,0.187,0.1565
741.0,172.0587,-0.4393,171.6194,450,1,0.34244,-0.69105,10.95,11.04,29.96,30.11,2.91,1.65,Regular,0.1865,0.1556
742.0,136.8334,0.0,136.8334,360,0,0.33479,-0.7,10.59,10.67,30.6,30.76,2.95,1.61,Regular,0.186,0.1551
743.0,240.5871,0.0,240.5871,637,0,0.32717,-0.70889,10.23,10.31,31.26,31.42,3.01,1.59,Regular,0.1855,0.1545
744.0,122.6789,0.0,122.6789,327,0,0.31956,-0.71779,9.88,9.97,31.91,32.08,3.04,1.52,Regular,0.1849,0.1538
745.0,1217.5507,-390.7069,826.8438,3270,927,0.31208,-0.72659,9.54,9.61,32.59,32.76,3.11,1.49,Regular,0.1844,0.1532
746.0,364.873,-3.7484,361.1246,988,9,0.30469,-0.73543,9.22,9.3,33.22,33.63,3.11,,Regular,0.184,0.1525
747.0,98.4976,-84.3303,14.1673,269,205,0.29733,-0.74436,8.89,8.98,33.88,34.33,3.12,,Regular,0.1835,0.1517
748.0,210.8474,-0.406,210.4414,581,1,0.28999,-0.75323,8.58,8.64,34.58,35.15,3.16,,Regular,0.1831,0.1509
749.0,167.869,-0.7997,167.0693,467,2,0.28274,-0.76149,8.28,8.36,35.28,35.75,3.2,,Regular,0.1826,0.1504
750.0,8751.4377,-388.6443,8362.7934,24589,988,0.27552,-0.76941,7.99,8.05,36,36.57,3.24,1.29,Regular,0.1821,0.15
755.0,2052.7256,-28.0135,2024.7121,6117,78,0.24115,-0.8095,6.63,6.7,39.73,40.35,3.16,1.11,Regular,0.1803,0.1469
760.0,1409.16,-75.3875,1333.7725,4511,236,0.20909,-0.8505,5.47,5.52,43.63,44.33,3.28,0.95,Regular,0.1786,0.1413
765.0,2202.1617,-12.3311,2189.8306,7670,45,0.17973,-0.88587,4.48,4.52,47.74,48.33,3.41,0.8,Regular,0.1772,0.1367
770.0,5847.1469,0.0,5847.1469,22431,0,0.15318,-0.91468,3.64,3.68,52.02,52.83,3.69,0.66,Regular,0.176,0.1332
775.0,1213.3697,0.0,1213.3697,5187,0,0.12958,-0.94365,2.95,2.98,56.46,57.31,3.63,0.55,Regular,0.1751,0.1263
780.0,1028.1526,-11.1959,1016.9567,4955,104,0.10857,-0.97264,2.37,2.4,61.05,61.96,3.74,0.44,Regular,0.1742,0.1136
785.0,453.6417,-0.3808,453.2609,2490,6,0.09045,-0.98634,1.9,1.93,65.4,66.75,3.44,0.37,Regular,0.1736,0.1068
790.0,281.5427,0.0,281.5427,1778,0,0.07481,-0.99052,1.51,1.53,70.32,71.7,3.57,0.29,Regular,0.1732,0.1078
795.0,532.193,0.0,532.193,3909,0,0.06128,-0.99333,1.2,1.22,75.28,76.67,3.58,0.23,Regular,0.1726,0.1091
800.0,2999.7084,0.0,2999.7084,25648,0,0.0507,-0.99615,0.95,0.97,80.36,81.62,3.69,,Regular,0.1731,0.1077
805.0,249.3342,0.0,249.3342,2505,0,0.04154,-0.99868,,,,,,,Regular,0.1733,0.1011
810.0,146.1357,0.0,146.1357,1728,0,0.03418,-0.99929,,,,,,,Regular,0.1739,0.1005
815.0,138.2562,0.0,138.2562,1932,0,0.02808,-0.99935,,,,,,,Regular,0.1747,0.1048
820.0,236.1689,0.0,236.1689,3905,0,0.02311,-0.9994,,,,,,,Regular,0.1756,0.1091
825.0,386.1292,0.0,386.1292,7463,0,0.01945,-0.99945,,,,,,,Regular,0.1774,0.1133
830.0,107.4121,0.0,107.4121,2442,0,0.01624,-0.99949,,,,,,,Regular,0.1789,0.1175
835.0,71.004,0.0,71.004,1896,0,0.01361,-0.99953,,,,,,,Regular,0.1805,0.1215
840.0,105.2682,0.0,105.2682,3309,0,0.01139,-0.99956,,,,,,,Regular,0.1821,0.1256
845.0,43.3861,0.0,43.3861,1614,0,0.00947,-0.99959,,,,,,,Regular,0.1835,0.1297
850.0,160.1111,0.0,160.1111,7046,0,0.00789,-0.99961,,,,,,,Regular,0.1849,0.1337
855.0,11.7823,0.0,11.7823,592,0,0.0069,-0.99964,,,,,,,Regular,0.1877,0.1377
860.0,15.5358,0.0,15.5358,887,0,0.00607,-0.99966,,,,,,,Regular,0.1905,0.1415
865.0,17.4615,0.0,17.4615,1145,0,0.00527,-0.99968,,,,,,,Regular,0.1928,0.1454
870.0,0.0,0.0,0.0,0,0,0.00448,-0.9997,,,,,,,Regular,0.1946,0.1491
875.0,0.0,0.0,0.0,0,0,0.0038,-0.99972,,,,,,,Regular,0.1963,0.1528
880.0,0.0,0.0,0.0,0,0,0.00349,-0.99973,,,,,,,Regular,0.1998,0.1565
885.0,0.0,0.0,0.0,0,0,0.00329,-0.99975,,,,,,,Regular,0.2039,0.16
890.0,0.0,0.0,0.0,0,0,0.00309,-0.99976,,,,,,,Regular,0.2078,0.1636
895.0,0.0,0.0,0.0,0,0,0.00291,-0.99978,,,,,,,Regular,0.2117,0.167
900.0,0.0,0.0,0.0,0,0,0.00273,-0.99979,,,,,,,Regular,0.2154,0.1704
905.0,0.0,0.0,0.0,0,0,0.00255,-0.99981,,,,,,,Regular,0.219,0.1738
910.0,0.0,0.0,0.0,0,0,0.00238,-0.99982,,,,,,,Regular,0.2224,0.1771
915.0,0.0,0.0,0.0,0,0,0.00222,-0.99983,,,,,,,Regular,0.2258,0.1803
920.0,0.0,0.0,0.0,0,0,0.00206,-0.99984,,,,,,,Regular,0.2289,0.1835
925.0,0.0,0.0,0.0,0,0,0.00191,-0.99985,,,,,,,Regular,0.232,0.1866
930.0,0.0,0.0,0.0,0,0,0.00176,-0.99986,,,,,,,Regular,0.2348,0.1896
935.0,0.0,0.0,0.0,0,0,0.00161,-0.99987,,,,,,,Regular,0.2375,0.1926
940.0,0.0,0.0,0.0,0,0,0.00147,-0.99988,,,,,,,Regular,0.24,0.1955
945.0,0.0,0.0,0.0,0,0,0.00133,-0.99989,,,,,,,Regular,0.2423,0.1984
950.0,0.0,0.0,0.0,0,0,0.00119,-0.99989,,,,,,,Regular,0.2443,0.2012
955.0,0.0,0.0,0.0,0,0,0.00105,-0.9999,,,,,,,Regular,0.2459,0.204
960.0,0.0,0.0,0.0,0,0,0.00087,-0.99993,,,,,,,Regular,0.2459,0.204
965.0,0.0,0.0,0.0,0,0,0.00071,-0.99994,,,,,,,Regular,0.2459,0.204
970.0,0.0,0.0,0.0,0,0,0.00059,-0.99996,,,,,,,Regular,0.2459,0.204
975.0,0.0,0.0,0.0,0,0,0.00048,-0.99997,,,,,,,Regular,0.2459,0.204
