strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
270.0,3.0786,-40.3744,-37.2958,123,2045,0.92082,-0.04459,86.55,88.8,1.15,1.19,0.14,2.75,Regular,0.5647,0.4566
275.0,5.217,-87.5435,-82.3265,188,3807,0.91296,-0.05263,82.05,83.8,1.36,1.41,0.17,3.25,Regular,0.5469,0.4476
280.0,5.2365,-442.291,-437.0545,170,16535,0.90397,-0.06235,77.6,78.8,1.64,1.69,0.23,3.45,Regular,0.5299,0.4397
285.0,2.0894,-61.1172,-59.0278,61,1972,0.89303,-0.07386,72.85,74.15,1.97,2.02,0.28,3.25,Regular,0.5155,0.4325
290.0,5.9019,-253.4886,-247.5867,155,7096,0.88004,-0.08733,68.45,69.6,2.38,2.43,0.36,3.35,Regular,0.5033,0.4259
295.0,0.0,-155.921,-155.921,0,3807,0.86522,-0.10346,63.95,65.1,2.87,2.93,0.44,3.35,Regular,0.492,0.4209
300.0,26.9135,-395.0102,-368.0967,576,8485,0.84894,-0.1215,59.65,60.6,3.45,3.55,0.52,3.35,Regular,0.4804,0.4153
305.0,29.5976,-151.5963,-121.9987,575,2888,0.8299,-0.14215,55.45,56.3,4.15,4.25,0.6,3.3,Regular,0.4712,0.4105
310.0,112.6455,-211.6149,-98.9694,1995,3609,0.80908,-0.1658,51.35,52.15,4.95,5.1,0.7,3.2,Regular,0.4619,0.4069
315.0,27.4099,-142.7607,-115.3508,446,2201,0.78513,-0.19181,47.25,48.15,5.95,6.05,0.85,3,Regular,0.4554,0.4032
320.0,91.1471,-441.5167,-350.3696,1374,6216,0.75871,-0.22033,43.5,44.25,7.05,7.2,1,2.85,Regular,0.4503,0.3998
325.0,79.3238,-333.5616,-254.2378,1114,4335,0.7308,-0.2514,39.8,40.65,8.35,8.5,1.15,2.75,Regular,0.4443,0.3969
330.0,176.9045,-1410.3836,-1233.4791,2334,17101,0.7008,-0.28466,36.35,37.05,9.85,10,1.35,2.65,Regular,0.439,0.3942
335.0,212.7069,-142.019,70.6879,2670,1625,0.66853,-0.31998,33.15,33.7,11.5,11.6,1.5,2.6,Regular,0.4364,0.3921
340.0,180.9158,-687.9296,-507.0138,2177,7511,0.63511,-0.3569,30.05,30.55,13.35,13.55,1.75,2.45,Regular,0.4333,0.3902
345.0,99.2922,-157.0552,-57.763,1155,1656,0.60066,-0.3951,27.15,27.6,15.45,15.6,1.9,2.3,Regular,0.4304,0.389
350.0,357.4909,-390.0884,-32.5975,4053,4004,0.56546,-0.43397,24.5,24.85,17.7,17.9,2.1,2.3,Regular,0.4275,0.387
355.0,112.2278,-145.2625,-33.0347,1253,1470,0.52982,-0.47326,22,22.2,20.2,20.4,2.3,2.05,Regular,0.4256,0.386
360.0,300.8574,-474.3185,-173.4611,3342,4780,0.49428,-0.51245,19.6,19.95,22.9,23.1,2.5,1.8,Regular,0.4246,0.385
365.0,171.6452,-111.9397,59.7055,1910,1132,0.45898,-0.55138,17.6,17.8,25.7,26.05,2.6,1.75,Regular,0.4231,0.3834
370.0,190.6454,-214.6805,-24.0351,2149,2205,0.42474,-0.58924,15.7,15.85,28.8,29.15,2.75,1.55,Regular,0.4232,0.3828
375.0,287.8481,-76.9862,210.8619,3309,808,0.39143,-0.62651,13.95,14.15,31.85,32.5,2.7,1.4,Regular,0.4231,0.3809
380.0,577.3524,-882.9572,-305.6048,6828,9581,0.35972,-0.66187,12.4,12.55,35.4,35.9,2.9,1.25,Regular,0.4238,0.3802
385.0,92.8389,-109.4238,-16.5849,1137,1238,0.32952,-0.69559,11,11.15,39,39.55,3.1,1.1,Regular,0.4247,0.3794
390.0,206.9683,-295.3066,-88.3383,2642,3521,0.30107,-0.7264,9.75,9.9,42.7,43.4,3.15,1,Regular,0.426,0.3803
395.0,144.5836,-179.6136,-35.03,1933,2271,0.27395,-0.75559,8.65,8.75,46.6,47.3,3.2,0.9,Regular,0.4266,0.3804
400.0,748.7856,-403.412,345.3736,10557,5442,0.24937,-0.78378,7.65,7.75,50.65,51.3,3.35,0.75,Regular,0.4287,0.3789
405.0,70.9836,0.0,70.9836,1060,0,0.22649,-0.81053,6.75,6.9,54.65,55.6,3.35,0.65,Regular,0.4307,0.3766
410.0,122.8092,-35.5813,87.2279,1950,560,0.20502,-0.83385,6,6.1,58.8,59.85,3.2,0.6,Regular,0.4323,0.376
415.0,71.486,-45.6867,25.7993,1212,786,0.18588,-0.85549,5.3,5.4,63.15,64.2,3.3,0.5,Regular,0.4349,0.3749
420.0,160.7195,-39.4196,121.2999,2919,745,0.16789,-0.87352,4.7,4.8,67.6,68.65,3.4,0.4,Regular,0.4369,0.3759
425.0,125.6292,-25.8278,99.8014,2451,540,0.15201,-0.89038,4.15,4.3,72.1,73.1,3.45,0.35,Regular,0.4397,0.3758
430.0,354.8489,-24.4744,330.3745,7456,571,0.13737,-0.9061,3.7,3.8,76.7,77.75,3.6,0.3,Regular,0.4424,0.3746
435.0,64.6963,0.0,64.6963,1466,0,0.12453,-0.91931,3.3,3.4,81.35,82.3,3.6,0.25,Regular,0.4458,0.3746
440.0,67.6462,-10.3378,57.3084,1656,306,0.11278,-0.93185,2.96,3.05,85.75,87.6,3.45,0.24,Regular,0.449,0.373
445.0,55.4715,0.0,55.4715,1468,0,0.10236,-0.94459,2.66,2.72,90.6,92.05,3,0.22,Regular,0.4527,0.3681
450.0,234.624,-9.7748,224.8492,6718,404,0.09296,-0.95739,2.39,2.44,95.35,96.85,3.3,0.18,Regular,0.4563,0.3592
455.0,15.0075,0.0,15.0075,465,0,0.08457,-0.96865,2.15,2.21,99.7,101.85,2.85,0.15,Regular,0.4602,0.3489
460.0,60.4931,0.0,60.4931,2028,0,0.07709,-0.97758,1.94,2,104.5,106.65,2.65,0.13,Regular,0.4643,0.3391
465.0,47.2934,-0.2902,47.0032,1715,24,0.07039,-0.98294,1.76,1.81,109.4,111.55,2.75,0.11,Regular,0.4685,0.3351
470.0,46.451,-0.1834,46.2676,1820,19,0.06448,-0.98701,1.6,1.65,114.25,116.45,2.7,0.09,Regular,0.4731,0.332
475.0,43.1811,-9.4373,33.7438,1826,1324,0.05922,-0.99107,1.46,1.51,119.65,121.25,3.2,,Regular,0.4778,0.3246
480.0,31.4404,0.0,31.4404,1432,0,0.05462,-0.99523,,,,,,,Regular,0.4829,0.3082
485.0,5.7701,0.0,5.7701,283,0,0.0504,-0.99854,,,,,,,Regular,0.4878,0.2789
490.0,10.2841,0.0,10.2841,542,0,0.04668,-0.99931,,,,,,,Regular,0.493,0.2686
495.0,11.2314,0.0,11.2314,635,0,0.04336,-0.99935,,,,,,,Regular,0.4983,0.2755
500.0,109.0882,0.0,109.0882,6596,0,0.04048,-0.99938,,,,,,,Regular,0.5041,0.2824
505.0,4.0841,0.0,4.0841,264,0,0.03779,-0.99941,,,,,,,Regular,0.5096,0.289
510.0,20.5216,0.0,20.5216,1416,0,0.03536,-0.99945,,,,,,,Regular,0.5152,0.2956
515.0,4.958,0.0,4.958,365,0,0.0331,-0.99948,,,,,,,Regular,0.5206,0.302
520.0,35.8785,0.0,35.8785,2808,0,0.03115,-0.9995,,,,,,,Regular,0.5265,0.3083
525.0,3.8603,0.0,3.8603,321,0,0.02934,-0.99953,,,,,,,Regular,0.5322,0.3145
530.0,5.0542,0.0,5.0542,446,0,0.02766,-0.99955,,,,,,,Regular,0.5378,0.3206
535.0,3.3857,0.0,3.3857,316,0,0.02621,-0.99958,,,,,,,Regular,0.5438,0.3266
540.0,4.6589,0.0,4.6589,459,0,0.0249,-0.9996,,,,,,,Regular,0.5499,0.3324
545.0,4.097,0.0,4.097,426,0,0.02365,-0.99962,,,,,,,Regular,0.5557,0.3382
550.0,22.733,0.0,22.733,2492,0,0.02248,-0.99964,,,,,,,Regular,0.5615,0.3438
555.0,0.0,0.0,0.0,0,0,0.02141,-0.99966,,,,,,,Regular,0.5673,0.3493
560.0,9.0873,0.0,9.0873,1104,0,0.02039,-0.99967,,,,,,,Regular,0.5729,0.3548
570.0,2.7021,0.0,2.7021,362,0,0.0186,-0.99971,,,,,,,Regular,0.5843,0.3654
580.0,0.0,0.0,0.0,0,0,0.01699,-0.99973,,,,,,,Regular,0.5952,0.3756
590.0,5.9244,0.0,5.9244,954,0,0.01567,-0.99976,,,,,,,Regular,0.6065,0.3855
600.0,20.956,0.0,20.956,3679,0,0.01446,-0.99978,,,,,,,Regular,0.6174,0.3952
610.0,1.5248,0.0,1.5248,291,0,0.01339,-0.9998,,,,,,,Regular,0.628,0.4047
620.0,1.0184,0.0,1.0184,211,0,0.01241,-0.99982,,,,,,,Regular,0.6382,0.4137
630.0,0.0,0.0,0.0,0,0,0.01155,-0.99984,,,,,,,Regular,0.6485,0.4225
640.0,1.2479,0.0,1.2479,302,0,0.01075,-0.99985,,,,,,,Regular,0.6582,0.4312
650.0,0.0,0.0,0.0,0,0,0.00998,-0.99986,,,,,,,Regular,0.6673,0.4398
660.0,0.3962,0.0,0.3962,112,0,0.00928,-0.99987,,,,,,,Regular,0.6762,0.4481
670.0,4.5299,0.0,4.5299,1369,0,0.00874,-0.99988,,,,,,,Regular,0.686,0.4561
680.0,4.6661,0.0,4.6661,1504,0,0.00825,-0.99989,,,,,,,Regular,0.6956,0.4638
690.0,0.8053,0.0,0.8053,277,0,0.00778,-0.9999,,,,,,,Regular,0.7047,0.4712
700.0,2.6577,0.0,2.6577,976,0,0.00732,-0.99991,,,,,,,Regular,0.7133,0.4784
710.0,0.8306,0.0,0.8306,326,0,0.00688,-0.99992,,,,,,,Regular,0.7215,0.4853
720.0,0.0,0.0,0.0,0,0,0.00645,-0.99993,,,,,,,Regular,0.7292,0.492
730.0,0.5314,0.0,0.5314,238,0,0.00607,-0.99993,,,,,,,Regular,0.7369,0.4984
740.0,0.1666,0.0,0.1666,79,0,0.00576,-0.99994,,,,,,,Regular,0.7453,0.5045
750.0,0.5087,0.0,0.5087,255,0,0.00548,-0.99994,,,,,,,Regular,0.7535,0.5104
760.0,0.5506,0.0,0.5506,292,0,0.0052,-0.99995,,,,,,,Regular,0.7613,0.5161
770.0,0.0,0.0,0.0,0,0,0.00493,-0.99996,,,,,,,Regular,0.7687,0.5216
780.0,0.0,0.0,0.0,0,0,0.00467,-0.99996,,,,,,,Regular,0.7758,0.5269
790.0,0.0,0.0,0.0,0,0,0.00445,-0.99996,,,,,,,Regular,0.7832,0.5319
800.0,0.0,0.0,0.0,0,0,0.00425,-0.99997,,,,,,,Regular,0.7907,0.5367
810.0,0.0,0.0,0.0,0,0,0.00407,-0.99997,,,,,,,Regular,0.798,0.5412
820.0,0.0,0.0,0.0,0,0,0.00391,-0.99997,,,,,,,Regular,0.8056,0.5455
830.0,0.0,0.0,0.0,0,0,0.00376,-0.99998,,,,,,,Regular,0.813,0.5495
840.0,0.0,0.0,0.0,0,0,0.00361,-0.99998,,,,,,,Regular,0.8202,0.5533
850.0,0.0,0.0,0.0,0,0,0.00346,-0.99998,,,,,,,Regular,0.8271,0.5568
860.0,0.0,0.0,0.0,0,0,0.00332,-0.99998,,,,,,,Regular,0.8337,0.56
870.0,0.0,0.0,0.0,0,0,0.00318,-0.99999,,,,,,,Regular,0.8401,0.5627
880.0,0.0,0.0,0.0,0,0,0.00304,-0.99999,,,,,,,Regular,0.8462,0.5651
890.0,0.0,0.0,0.0,0,0,0.00293,-0.99999,,,,,,,Regular,0.8526,0.5671
900.0,0.0,0.0,0.0,0,0,0.00288,-0.99999,,,,,,,Regular,0.861,0.5692
