strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
635.0,371.2035,-852.82,-481.6165,3219,10449,0.92308,-0.03674,85.75,86.73,0.75,0.78,,3.88,Regular,0.3659,0.288
640.0,637.3136,-1170.1839,-532.8703,5047,12533,0.91776,-0.04166,80.87,81.87,0.84,0.86,0.06,3.9,Regular,0.3515,0.2789
645.0,1267.2621,-1094.8985,172.3636,9140,10240,0.912,-0.04724,75.99,76.97,0.94,0.96,0.08,4.19,Regular,0.3368,0.2695
650.0,1101.998,-5748.9252,-4646.9272,7205,46678,0.90524,-0.05409,71.16,71.8,1.07,1.09,0.11,4.13,Regular,0.3225,0.2606
651.0,17.6444,-149.3774,-131.733,113,1178,0.90358,-0.05567,70.18,71.11,1.1,1.12,,4.13,Regular,0.32,0.259
652.0,0.0,-100.519,-100.519,0,770,0.90187,-0.05728,69.21,70.18,1.12,1.15,,4.13,Regular,0.3174,0.2573
653.0,0.0,-72.4251,-72.4251,0,539,0.90014,-0.05891,68.31,68.94,1.15,1.18,,4.19,Regular,0.3149,0.2555
654.0,0.0,-193.4781,-193.4781,0,1399,0.89838,-0.06058,67.35,67.97,1.19,1.21,,4.19,Regular,0.3123,0.2537
655.0,831.6208,-1149.3101,-317.6893,4898,8072,0.89658,-0.06233,66.39,67.03,1.22,1.24,0.13,4.17,Regular,0.3097,0.252
656.0,13.3539,-122.5934,-109.2395,77,836,0.89475,-0.06418,65.43,66.05,1.25,1.28,0.13,4.18,Regular,0.3071,0.2503
657.0,0.0,-99.3818,-99.3818,0,658,0.89281,-0.06609,64.47,65.08,1.29,1.31,0.14,4.17,Regular,0.3046,0.2486
658.0,0.0,-89.9409,-89.9409,0,578,0.89083,-0.06811,63.51,64.12,1.33,1.35,0.15,4.17,Regular,0.302,0.247
659.0,18.1316,-75.3594,-57.2278,98,470,0.88882,-0.07021,62.55,63.16,1.37,1.39,0.16,4.16,Regular,0.2994,0.2454
660.0,4544.3671,-15736.2569,-11191.8898,24033,95261,0.88677,-0.07235,61.57,62.22,1.41,1.43,0.17,4.11,Regular,0.2968,0.2437
661.0,9.277,-85.0906,-75.8136,48,500,0.88468,-0.07454,60.64,61.25,1.45,1.47,0.17,4.14,Regular,0.2942,0.2421
662.0,0.0,-146.092,-146.092,0,833,0.88256,-0.07687,59.69,60.3,1.49,1.52,0.18,4.14,Regular,0.2916,0.2405
663.0,23.0269,-88.208,-65.1811,114,488,0.8804,-0.07929,58.74,59.34,1.54,1.56,0.19,4.13,Regular,0.2889,0.2389
664.0,0.0,-299.8187,-299.8187,0,1609,0.87814,-0.08185,57.79,58.39,1.59,1.61,0.2,4.12,Regular,0.2862,0.2373
665.0,580.2418,-875.2689,-295.0271,2746,4557,0.87559,-0.08447,56.85,57.46,1.64,1.66,0.21,4.1,Regular,0.2839,0.2358
666.0,0.0,-503.995,-503.995,0,2546,0.87294,-0.08714,55.9,56.5,1.69,1.71,0.22,4.1,Regular,0.2816,0.2342
667.0,19.0245,-110.8006,-91.7761,86,543,0.87024,-0.08995,54.96,55.55,1.74,1.77,0.22,4.08,Regular,0.2792,0.2326
668.0,0.0,-188.2642,-188.2642,0,895,0.8675,-0.09288,54.02,54.61,1.8,1.82,0.24,4.09,Regular,0.2769,0.2311
669.0,15.0588,-137.0334,-121.9746,65,632,0.86465,-0.0959,53.09,53.67,1.86,1.88,0.25,4.11,Regular,0.2745,0.2295
670.0,2573.0649,-7738.8801,-5165.8152,10850,34628,0.86154,-0.099,52.15,52.75,1.92,1.94,0.26,4.08,Regular,0.2724,0.2279
671.0,0.0,-486.1633,-486.1633,0,2110,0.85832,-0.10232,51.21,51.8,1.98,2.01,0.27,4.07,Regular,0.2702,0.2265
672.0,0.0,-133.0091,-133.0091,0,560,0.85504,-0.10572,50.24,50.88,2.05,2.07,0.28,4.02,Regular,0.2681,0.225
673.0,20.865,-242.6144,-221.7494,82,991,0.85172,-0.10922,49.47,49.93,2.11,2.14,0.29,4.2,Regular,0.2659,0.2234
674.0,17.1948,-157.4898,-140.295,66,624,0.84834,-0.11297,48.43,48.98,2.18,2.21,0.3,4,Regular,0.2636,0.222
675.0,2824.5746,-4920.2246,-2095.65,10588,18913,0.8449,-0.11681,47.53,48.07,2.26,2.29,0.32,4.06,Regular,0.2613,0.2206
676.0,0.0,-645.3289,-645.3289,0,2407,0.84136,-0.12073,46.6,47.14,2.34,2.37,0.33,3.99,Regular,0.259,0.2191
677.0,40.0074,-179.0342,-139.0268,143,648,0.83758,-0.12481,45.69,46.22,2.42,2.46,0.35,3.98,Regular,0.2568,0.2176
678.0,47.5619,-465.4583,-417.8964,166,1635,0.83363,-0.12901,44.75,45.27,2.5,2.54,0.36,3.95,Regular,0.2547,0.2161
679.0,32.8591,-731.2575,-698.3984,112,2493,0.82931,-0.13343,43.95,44.43,2.59,2.63,0.38,4.03,Regular,0.2528,0.2147
680.0,4773.9586,-11097.5862,-6323.6276,15892,36723,0.82485,-0.13806,43,43.47,2.68,2.72,0.39,3.91,Regular,0.251,0.2133
681.0,0.0,-211.3603,-211.3603,0,679,0.82031,-0.1428,42.07,42.61,2.78,2.82,0.41,3.92,Regular,0.2492,0.2119
682.0,49.1285,-6156.9122,-6107.7837,156,19205,0.81566,-0.14766,41.18,41.71,2.87,2.92,0.41,3.91,Regular,0.2473,0.2104
683.0,108.6665,-493.8693,-385.2028,337,1496,0.81092,-0.15267,40.28,40.8,2.98,3.02,0.44,3.9,Regular,0.2453,0.2089
684.0,74.9497,-1359.2193,-1284.2696,227,3999,0.8061,-0.15797,39.4,39.92,3.09,3.13,0.46,3.88,Regular,0.2433,0.2076
685.0,4244.5867,-20448.5385,-16203.9518,12554,58446,0.80121,-0.16346,38.51,39.09,3.2,3.24,0.48,3.84,Regular,0.2412,0.2062
686.0,56.0941,-5630.9141,-5574.82,162,15638,0.79623,-0.16908,37.64,38.15,3.32,3.36,0.5,3.84,Regular,0.2391,0.2048
687.0,110.2959,-688.0084,-577.7125,311,1857,0.79116,-0.17494,36.77,37.27,3.44,3.48,0.52,3.81,Regular,0.2368,0.2034
688.0,142.7727,-658.2135,-515.4408,393,1727,0.78599,-0.18097,35.91,36.38,3.57,3.61,0.55,3.79,Regular,0.2345,0.202
689.0,82.9997,-280.239,-197.2393,223,715,0.78072,-0.18729,35.04,35.52,3.7,3.75,0.57,3.76,Regular,0.2322,0.2006
690.0,5607.7323,-13703.9562,-8096.2239,14708,34008,0.7752,-0.19378,34.18,34.67,3.84,3.88,0.6,3.71,Regular,0.2299,0.1993
691.0,120.1458,-462.6799,-342.5341,308,1117,0.769,-0.20042,33.34,33.8,3.98,4.03,0.62,3.72,Regular,0.2282,0.1979
692.0,0.0,-441.374,-441.374,0,1037,0.76236,-0.20734,32.48,32.96,4.13,4.18,0.65,3.68,Regular,0.2267,0.1965
693.0,417.3743,-1591.0144,-1173.6401,1024,3639,0.75559,-0.21449,31.63,32.12,4.29,4.34,0.68,3.68,Regular,0.2252,0.1951
694.0,910.2937,-375.2738,535.0199,2185,836,0.74873,-0.22194,30.78,31.28,4.44,4.5,0.69,3.61,Regular,0.2236,0.1938
695.0,1465.3259,-11681.1086,-10215.7827,3441,25353,0.74176,-0.22961,29.98,30.47,4.62,4.67,0.74,3.65,Regular,0.2219,0.1925
696.0,97.497,-306.8222,-209.3252,224,649,0.73465,-0.23747,29.13,29.62,4.79,4.85,0.76,3.55,Regular,0.2202,0.1912
697.0,151.6358,-367.9639,-216.3281,341,759,0.72728,-0.24567,28.34,28.8,4.97,5.03,0.79,3.54,Regular,0.2185,0.1899
698.0,440.5933,-678.4778,-237.8845,970,1365,0.71973,-0.25403,27.54,27.95,5.16,5.22,0.82,3.5,Regular,0.2168,0.1885
699.0,137.3031,-291.9299,-154.6268,296,573,0.71198,-0.2626,26.77,27.17,5.36,5.42,0.86,3.5,Regular,0.2151,0.1871
700.0,14407.1501,-51965.4084,-37558.2583,30413,99620,0.70408,-0.27162,26.03,26.33,5.57,5.61,0.9,3.53,Regular,0.2133,0.1859
