strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
635.0,64.5327,-274.5984,-210.0657,1033,8490,0.95673,-0.01453,,,,,,,Regular
636.0,0.0,0.0,0.0,0,0,0.95605,-0.01479,,,,,,,Regular
637.0,0.0,0.0,0.0,0,0,0.95537,-0.01505,,,,,,,Regular
638.0,0.0,-20.0817,-20.0817,0,584,0.95468,-0.01531,,,,,,,Regular
639.0,0.0,-24.7197,-24.7197,0,704,0.95399,-0.01559,,,,,,,Regular
640.0,145.4794,-456.7196,-311.2402,2143,12737,0.95329,-0.01588,,,,,,,Regular
641.0,0.0,-20.3584,-20.3584,0,556,0.95258,-0.01617,,,,,,,Regular
642.0,0.0,-38.6591,-38.6591,0,1034,0.95187,-0.01646,,,,,,,Regular
643.0,0.0,0.0,0.0,0,0,0.95115,-0.01676,,,,,,,Regular
644.0,0.0,0.0,0.0,0,0,0.95043,-0.01705,,,,,,,Regular
645.0,74.3005,-250.2158,-175.9153,1008,6288,0.9497,-0.01736,,,,,,,Regular
646.0,1.2738,-19.4594,-18.1856,17,479,0.94896,-0.01766,,,,,,,Regular
647.0,0.2285,0.0,0.2285,3,0,0.94821,-0.01798,,,,,,,Regular
648.0,0.0,-13.6474,-13.6474,0,322,0.94746,-0.01831,,,,,,,Regular
649.0,0.0,0.0,0.0,0,0,0.9467,-0.01866,,,,,,,Regular
650.0,258.9679,-4028.1285,-3769.1606,3237,91011,0.94593,-0.01901,,,,,,,Regular
651.0,0.0813,-50.5852,-50.5039,1,1118,0.94516,-0.01938,,,,,,,Regular
652.0,0.0,-19.4276,-19.4276,0,420,0.94438,-0.01976,,,,,,,Regular
653.0,13.6966,-24.7799,-11.0833,163,524,0.94359,-0.02014,,,,,,,Regular
654.0,0.9396,0.0,0.9396,11,0,0.94279,-0.02054,,,,,,,Regular
655.0,97.5052,-1532.9004,-1435.3952,1123,30996,0.94198,-0.02095,,,,,,,Regular
656.0,0.5296,-19.2677,-18.7381,6,381,0.94117,-0.02136,,,,,,,Regular
657.0,0.0,0.0,0.0,0,0,0.94035,-0.02177,,,,,,,Regular
658.0,0.0,-33.0993,-33.0993,0,626,0.93951,-0.02219,,,,,,,Regular
659.0,0.0,0.0,0.0,0,0,0.93867,-0.02262,,,,,,,Regular
660.0,390.9746,-4977.4887,-4586.5141,4148,90032,0.93782,-0.02306,,,,,,,Regular
661.0,0.0,0.0,0.0,0,0,0.93696,-0.0235,,,,,,,Regular
662.0,0.0,0.0,0.0,0,0,0.93609,-0.02395,,,,,,,Regular
663.0,0.0,-59.8859,-59.8859,0,1013,0.93521,-0.02441,,,,,,,Regular
664.0,0.0,-38.7503,-38.7503,0,641,0.93432,-0.02487,,,,,,,Regular
665.0,472.3943,-6824.9508,-6352.5565,4614,110405,0.93342,-0.02534,,,,,,,Regular
666.0,0.0,-74.0846,-74.0846,0,1172,0.93251,-0.02582,,,,,,,Regular
667.0,0.2117,-59.079,-58.8673,2,914,0.93159,-0.0263,,,,,,,Regular
668.0,0.0,-105.4891,-105.4891,0,1596,0.93066,-0.02679,,,,,,,Regular
669.0,0.0,-65.3038,-65.3038,0,966,0.92971,-0.0273,,,,,,,Regular
670.0,374.0045,-4326.7515,-3952.747,3360,62521,0.92876,-0.02785,,,,,,,Regular
671.0,0.0,0.0,0.0,0,0,0.92779,-0.02843,,,,,,,Regular
672.0,0.0,-81.9225,-81.9225,0,1129,0.92681,-0.02902,,,,,,,Regular
673.0,0.0,-69.1835,-69.1835,0,931,0.92582,-0.02962,,,,,,,Regular
674.0,0.0,0.0,0.0,0,0,0.92481,-0.03027,92.08,95.37,0.63,0.64,,1.63,Regular
675.0,678.4104,-1776.4927,-1098.0823,5599,22739,0.9238,-0.03098,91.09,94.38,0.64,0.65,,1.63,Regular
676.0,0.0,-55.5398,-55.5398,0,693,0.92276,-0.0317,90.1,93.41,0.65,0.66,,1.63,Regular
677.0,0.0,-89.0304,-89.0304,0,1083,0.92172,-0.03244,89.12,92.41,0.66,0.67,,1.63,Regular
678.0,0.0,-93.3383,-93.3383,0,1107,0.92066,-0.03318,88.13,91.43,0.68,0.69,,1.63,Regular
679.0,0.0,-104.0278,-104.0278,0,1203,0.91959,-0.03393,87.14,90.45,0.69,0.7,0.05,1.62,Regular
680.0,656.5437,-2467.0092,-1810.4655,4970,27819,0.9185,-0.0347,86.15,89.46,0.7,0.71,0.05,1.62,Regular
681.0,0.0,-69.7507,-69.7507,0,767,0.91739,-0.03547,85.17,88.47,0.71,0.72,0.05,1.62,Regular
682.0,0.0,0.0,0.0,0,0,0.91627,-0.03627,84.18,87.49,0.73,0.74,0.06,1.6,Regular
683.0,0.0,-59.6274,-59.6274,0,623,0.91513,-0.03712,83.2,86.5,0.74,0.75,0.05,1.62,Regular
684.0,0.0,0.0,0.0,0,0,0.91398,-0.03799,82.21,85.52,0.76,0.77,0.06,1.6,Regular
685.0,726.4129,-1422.3516,-695.9387,5034,14110,0.91281,-0.03888,81.23,84.53,0.77,0.78,0.06,1.6,Regular
686.0,0.0,-103.14,-103.14,0,997,0.91162,-0.03978,80.24,83.55,0.79,0.8,0.07,1.59,Regular
687.0,2.0942,-63.1767,-61.0825,14,595,0.91042,-0.0407,79.27,82.58,0.8,0.81,0.06,1.6,Regular
688.0,0.0,-211.5593,-211.5593,0,1941,0.90919,-0.04166,78.28,81.58,0.82,0.83,0.07,1.6,Regular
689.0,2.9474,-79.5886,-76.6412,19,711,0.90795,-0.04267,77.29,80.61,0.83,0.84,0.06,1.59,Regular
690.0,992.9984,-2486.576,-1493.5776,6285,21628,0.90668,-0.04371,76.31,79.63,0.85,0.86,0.07,1.59,Regular
691.0,2.8969,-55.1423,-52.2454,18,467,0.9054,-0.04476,75.33,78.65,0.87,0.88,0.07,1.59,Regular
692.0,0.0,-287.8821,-287.8821,0,2374,0.9041,-0.04582,74.35,77.67,0.89,0.9,0.08,1.58,Regular
693.0,0.0,-153.9544,-153.9544,0,1236,0.90277,-0.04692,73.36,76.68,0.91,0.92,0.08,1.57,Regular
694.0,5.2767,-142.7775,-137.5008,31,1115,0.90142,-0.04813,72.38,75.7,0.93,0.94,0.09,1.57,Regular
695.0,0.0,-1210.9492,-1210.9492,0,9193,0.90005,-0.04942,71.4,74.72,0.95,0.96,0.09,1.92,Regular
696.0,0.0,-152.1741,-152.1741,0,1123,0.89866,-0.05074,70.43,73.74,0.97,0.98,0.09,1.57,Regular
697.0,0.9012,-111.7857,-110.8845,5,802,0.89724,-0.05208,69.45,72.77,0.99,1,0.09,1.56,Regular
698.0,0.0,-326.145,-326.145,0,2275,0.89579,-0.05344,68.46,71.79,1.01,1.03,0.09,1.55,Regular
699.0,0.0,-247.8604,-247.8604,0,1681,0.89432,-0.05483,67.49,70.81,1.04,1.05,0.1,1.55,Regular
700.0,1678.2542,-8967.4968,-7289.2426,8783,59125,0.89283,-0.05625,66.51,69.48,1.06,1.07,0.1,1.54,Regular
701.0,0.0,-243.2997,-243.2997,0,1559,0.8913,-0.05775,65.54,68.86,1.09,1.1,0.11,1.54,Regular
702.0,0.0,-129.093,-129.093,0,803,0.88975,-0.05943,64.56,67.89,1.12,1.13,0.12,1.53,Regular
703.0,2.0286,-105.3416,-103.313,10,636,0.88817,-0.06117,63.6,66.91,1.14,1.16,0.11,1.54,Regular
704.0,0.0,-226.2464,-226.2464,0,1326,0.88655,-0.06293,62.62,65.94,1.17,1.18,0.12,1.53,Regular
705.0,1854.9535,-1760.619,94.3345,8779,10018,0.88491,-0.06472,61.64,64.97,1.2,1.21,0.13,1.52,Regular
706.0,0.0,-179.0144,-179.0144,0,989,0.88323,-0.06655,60.67,64,1.23,1.24,0.13,1.68,Regular
707.0,7.7083,-324.9693,-317.261,35,1743,0.88152,-0.06842,59.7,63.03,1.26,1.27,0.13,1.5,Regular
708.0,0.0,-248.8433,-248.8433,0,1295,0.87977,-0.07045,58.73,62.06,1.29,1.31,0.13,1.5,Regular
709.0,1.6082,-1458.2897,-1456.6815,7,7363,0.87799,-0.07253,57.77,61.09,1.33,1.34,0.15,1.59,Regular
710.0,1543.2494,-12322.7713,-10779.5219,6575,60371,0.87617,-0.07465,56.8,60.12,1.37,1.38,0.16,1.49,Regular
711.0,0.0,-573.8459,-573.8459,0,2728,0.87431,-0.07681,55.84,58.99,1.4,1.41,0.16,1.48,Regular
712.0,0.0,-469.8969,-469.8969,0,2167,0.87235,-0.07908,54.87,58.2,1.44,1.45,0.17,1.56,Regular
713.0,3.2592,-268.4662,-265.207,13,1200,0.8701,-0.08159,53.91,57.23,1.48,1.49,0.17,1.46,Regular
714.0,9.4883,-432.8125,-423.3242,37,1875,0.86774,-0.0842,52.95,56.18,1.52,1.54,0.18,1.45,Regular
715.0,3371.9203,-10923.2601,-7551.3398,12853,45868,0.86533,-0.08686,51.98,55.31,1.57,1.58,0.19,1.43,Regular
716.0,31.944,-501.0052,-469.0612,119,2039,0.86288,-0.08961,51.02,54.36,1.61,1.63,0.2,1.42,Regular
717.0,7.4175,-679.2788,-671.8613,27,2679,0.86037,-0.0925,50.07,53.31,1.66,1.67,0.21,1.51,Regular
718.0,0.0,-688.1015,-688.1015,0,2630,0.8578,-0.09545,49.12,52.45,1.71,1.72,0.22,1.47,Regular
719.0,19.2911,-1141.9209,-1122.6298,67,4230,0.85513,-0.09847,48.16,51.5,1.76,1.77,0.22,1.39,Regular
720.0,5073.1638,-12355.3526,-7282.1888,17205,44350,0.85229,-0.10162,47.21,50.55,1.81,1.83,0.23,1.38,Regular
721.0,27.7871,-644.6868,-616.8997,92,2242,0.84937,-0.10494,46.26,49.6,1.87,1.88,0.24,1.37,Regular
722.0,18.257,-892.7644,-874.5074,59,3008,0.84638,-0.10836,45.31,48.56,1.93,1.94,0.26,2.1,Regular
723.0,0.0,-853.1723,-853.1723,0,2785,0.84333,-0.11189,44.41,47.65,1.99,2.01,0.27,1.61,Regular
724.0,0.0,-1668.0382,-1668.0382,0,5274,0.84021,-0.11565,43.42,46.77,2.05,2.07,0.28,1.52,Regular
725.0,5867.4791,-8223.9893,-2356.5102,17608,25187,0.83701,-0.11952,42.48,45.83,2.12,2.13,0.29,2.53,Regular
726.0,0.0,-8373.6255,-8373.6255,0,24841,0.83374,-0.12351,41.54,44.89,2.19,2.2,0.31,1.43,Regular
727.0,0.0,-568.0393,-568.0393,0,1632,0.83038,-0.12779,40.7,43.21,2.26,2.27,0.32,1.38,Regular
728.0,0.0,-6312.8353,-6312.8353,0,17566,0.82695,-0.13221,39.82,42.8,2.33,2.35,0.32,1.72,Regular
729.0,0.0,-3608.448,-3608.448,0,9725,0.82342,-0.13679,38.81,41.9,2.41,2.43,0.34,1.37,Regular
730.0,11394.9443,-18139.5334,-6744.5891,30066,47350,0.81962,-0.14157,38.64,39.95,2.49,2.51,0.36,2.04,Regular
731.0,119.3908,-1175.0534,-1055.6626,307,2971,0.81503,-0.14649,37.07,40.11,2.58,2.6,0.38,1.44,Regular
732.0,0.0,-12947.8379,-12947.8379,0,31711,0.81018,-0.15162,35.97,39.32,2.67,2.69,0.4,1.17,Regular
733.0,292.3698,-2770.9123,-2478.5425,714,6574,0.80523,-0.157,35.29,38.1,2.76,2.78,0.41,1.73,Regular
734.0,0.0,-3386.175,-3386.175,0,7783,0.80017,-0.16258,34.43,37.44,2.86,2.88,0.43,1.62,Regular
735.0,5380.3294,-14522.0334,-9141.704,12471,32339,0.79501,-0.16833,33.23,36.6,2.96,2.98,0.45,1.12,Regular
736.0,0.0,-7783.6474,-7783.6474,0,16796,0.78973,-0.17438,32.41,35.63,3.07,3.09,0.47,2.78,Regular
737.0,318.4425,-1749.2479,-1430.8054,700,3658,0.78434,-0.18063,31.43,34.8,3.18,3.2,0.49,1.05,Regular
738.0,363.5662,-1833.7765,-1470.2103,778,3717,0.77881,-0.18718,30.76,33.56,3.29,3.31,0.51,1.44,Regular
739.0,662.6341,-10461.3581,-9798.724,1380,20556,0.77314,-0.19393,29.69,32.81,3.41,3.43,0.53,1.03,Regular
740.0,6268.2832,-17275.4393,-11007.1561,12702,32914,0.76729,-0.20099,29.06,32.11,3.54,3.56,0.56,2.9,Regular
741.0,741.4379,-2194.7681,-1453.3302,1462,4055,0.76113,-0.20825,27.88,29.63,3.68,3.7,0.59,1.15,Regular
742.0,969.9973,-1956.2011,-986.2038,1861,3506,0.75474,-0.21587,27,30.38,3.81,3.83,0.61,1.13,Regular
743.0,462.12,-4543.2865,-4081.1665,863,7902,0.74792,-0.22385,26.34,29.32,3.96,3.98,0.65,2.71,Regular
744.0,439.0638,-2025.9696,-1586.9058,799,3420,0.74049,-0.23206,26.67,28.66,4.11,4.13,0.68,3.87,Regular
745.0,9151.2601,-11383.9528,-2232.6927,16231,18656,0.73279,-0.24056,25.8,26.16,4.27,4.29,0.71,3.8,Regular
746.0,547.9257,-2879.4315,-2331.5058,947,4582,0.7249,-0.24934,23.95,26.73,4.44,4.46,0.74,1.15,Regular
747.0,0.0,-2126.8697,-2126.8697,0,3289,0.7168,-0.25861,24.11,25.87,4.61,4.63,0.78,2.08,Regular
748.0,947.2729,-1512.8368,-565.5639,1555,2274,0.70834,-0.26816,22.09,23.63,4.79,4.81,0.81,0.88,Regular
749.0,0.0,-2242.7404,-2242.7404,0,3278,0.69956,-0.27804,21.25,22.8,4.99,5,0.86,0.81,Regular
750.0,22090.3965,-26661.1912,-4570.7947,34479,37917,0.69048,-0.28834,20.43,22,5.19,5.21,0.9,2.4,Regular
751.0,88.0363,-1701.522,-1613.4857,134,2356,0.68112,-0.29902,20.82,22.8,5.4,5.42,0.94,3.57,Regular
752.0,944.5919,-1783.6819,-839.09,1403,2407,0.67135,-0.31017,20.05,22.03,5.61,5.64,0.98,3.54,Regular
753.0,565.8383,-2113.1829,-1547.3446,821,2780,0.66112,-0.32163,19.27,21.21,5.84,5.86,1.03,3.48,Regular
754.0,1213.4301,-1856.0131,-642.583,1720,2382,0.65061,-0.33348,17.49,20.44,6.08,6.1,1.08,2.44,Regular
755.0,11727.887,-30211.6719,-18483.7849,16236,37862,0.63983,-0.34577,17.7,18.03,6.33,6.36,1.12,3.38,Regular
756.0,868.5568,-5082.8433,-4214.2865,1174,6223,0.62877,-0.3584,15.95,17.25,6.59,6.61,1.17,2.3,Regular
757.0,1377.2718,-6139.2166,-4761.9448,1819,7353,0.61726,-0.37151,16.24,16.51,6.86,6.89,1.22,3.32,Regular
758.0,723.0178,-4314.5352,-3591.5174,937,5058,0.605,-0.38497,15.5,15.79,7.16,7.19,1.3,3.22,Regular
759.0,571.9277,-2005.0752,-1433.1475,728,2304,0.59239,-0.39889,14.76,15.05,7.47,7.49,1.37,3.21,Regular
760.0,19268.7272,-43792.8025,-24524.0753,24086,49391,0.57952,-0.41322,14.1,14.32,7.79,7.81,1.43,3.19,Regular
761.0,758.5933,-1335.9508,-577.3575,931,1480,0.56635,-0.42792,13.47,13.65,8.12,8.14,1.51,3.16,Regular
762.0,1070.0421,-2019.0513,-949.0092,1290,2201,0.5528,-0.44303,12.76,12.92,8.47,8.5,1.58,3.04,Regular
763.0,1090.3586,-2374.7118,-1284.3532,1295,2552,0.53882,-0.45853,12.1,12.28,8.83,8.86,1.64,2.96,Regular
764.0,2447.0156,-3446.0675,-999.0519,2867,3654,0.5245,-0.47435,11.5,11.55,9.22,9.24,1.73,2.91,Regular
765.0,15011.0857,-22846.4736,-7835.3879,17371,23948,0.50985,-0.49052,10.87,10.91,9.62,9.65,1.81,2.82,Regular
766.0,2095.3494,-1610.3767,484.9727,2398,1672,0.49489,-0.507,10.28,10.31,10.03,10.06,1.89,2.73,Regular
767.0,1345.6174,-1506.8617,-161.2443,1525,1552,0.47962,-0.52375,9.67,9.72,10.47,10.5,1.97,2.63,Regular
768.0,2204.7977,-2024.6774,180.1203,2479,2074,0.46409,-0.54073,9.1,9.14,10.93,10.96,2.07,2.53,Regular
769.0,2415.8714,-3299.4206,-883.5492,2700,3369,0.44833,-0.55788,8.55,8.59,11.31,11.46,2.07,2.43,Regular
770.0,13672.227,-15797.8651,-2125.6381,15219,16111,0.43237,-0.5752,8.02,8.05,11.83,11.96,2.18,2.33,Regular
771.0,1443.3489,-2192.1877,-748.8388,1604,2237,0.41629,-0.59267,7.51,7.55,12.34,12.48,2.28,2.24,Regular
772.0,2534.731,-2260.0302,274.7008,2816,2313,0.40001,-0.61021,7,7.04,12.83,13.03,2.33,2.12,Regular
773.0,2045.884,-2798.0397,-752.1557,2279,2879,0.38374,-0.62779,6.53,6.57,13.38,13.59,2.42,2.02,Regular
774.0,1909.8523,-4140.0262,-2230.1739,2137,4293,0.36739,-0.64538,6.08,6.12,13.98,14.2,2.52,1.92,Regular
775.0,12363.1696,-6949.4103,5413.7593,13934,7280,0.35112,-0.66294,5.65,5.69,14.53,14.79,2.57,1.83,Regular
776.0,1614.1885,-1938.1872,-323.9987,1836,2059,0.33483,-0.68014,5.23,5.27,15.25,15.44,2.77,1.71,Regular
777.0,2783.0405,-1518.4109,1264.6296,3201,1639,0.31853,-0.69733,4.84,4.88,15.83,16.05,2.8,1.62,Regular
778.0,2657.329,-1265.611,1391.718,3098,1392,0.3023,-0.71431,4.48,4.51,16.52,18.21,2.93,1.53,Regular
779.0,1604.9448,-1066.3321,538.6127,1904,1198,0.28661,-0.73119,4.13,4.16,17.19,17.41,2.99,1.44,Regular
780.0,19835.8286,-3695.306,16140.5226,23995,4253,0.271,-0.74786,3.8,3.82,17.88,18.12,3.09,1.35,Regular
781.0,1857.8575,-672.3121,1185.5454,2298,795,0.2557,-0.76436,3.49,3.52,16.94,18.84,1.5,1.26,Regular
782.0,3190.014,-420.1478,2769.8662,4046,513,0.24078,-0.77955,3.19,3.22,17.67,19.58,1.62,1.16,Regular
783.0,1997.0891,-645.407,1351.6821,2604,816,0.22613,-0.79436,2.92,2.95,18.42,20.33,0.21,1.08,Regular
784.0,2238.1145,-92.1895,2145.925,3009,121,0.21195,-0.80927,2.67,2.69,19.18,21.11,1.77,1.01,Regular
785.0,15802.4578,-1373.5694,14428.8884,21966,1878,0.19814,-0.82398,2.43,2.45,20.15,23.16,2.03,0.93,Regular
786.0,1107.1652,0.0,1107.1652,1596,0,0.18494,-0.83787,2.21,2.23,20.92,22.69,2.08,0.86,Regular
787.0,1074.056,0.0,1074.056,1610,0,0.17193,-0.85016,2,2.03,21.69,23.51,2.11,0.78,Regular
788.0,1104.5371,-350.7679,753.7692,1727,554,0.15931,-0.86203,1.81,1.84,22.48,24.34,2.15,0.72,Regular
789.0,2615.8255,-298.3116,2317.5139,4279,498,0.14758,-0.87402,1.64,1.66,23.22,26.34,2.11,0.66,Regular
790.0,28089.1284,-1056.0521,27033.0763,48219,1874,0.13625,-0.88621,1.48,1.5,24.07,27.05,0.91,0.6,Regular
791.0,1120.3722,-320.8393,799.5329,2023,610,0.12598,-0.89872,1.33,1.35,24.93,26.89,2.24,0.55,Regular
792.0,953.2554,0.0,953.2554,1816,0,0.11602,-0.91168,1.19,1.22,25.81,28.97,2.3,0.49,Regular
793.0,1592.8285,-15.837,1576.9915,3213,36,0.10628,-0.92527,1.07,1.09,26.7,29.89,2.36,0.44,Regular
794.0,1790.5494,0.0,1790.5494,3833,0,0.09739,-0.93957,0.96,0.98,27.59,30.87,1.25,0.4,Regular
795.0,7084.1373,-134.5597,6949.5776,16147,404,0.08891,-0.95254,0.86,0.88,28.5,31.77,1.45,0.35,Regular
