strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
640.0,42.2267,-1684.9039,-1642.6772,275,10883,0.8291,-0.13211,77.73,78.81,4.89,4.94,0.39,3.42,Regular
645.0,52.1207,-162.3965,-110.2758,317,963,0.81695,-0.1453,73.25,74.31,5.38,5.43,0.44,3.38,Regular
650.0,237.613,-4688.5693,-4450.9563,1349,25557,0.80405,-0.15976,68.83,69.87,5.92,5.98,0.49,3.48,Regular
651.0,0.0,-33.3919,-33.3919,0,179,0.80134,-0.16277,67.99,68.79,6.03,6.1,,3.36,Regular
652.0,0.0,-24.0889,-24.0889,0,127,0.79841,-0.16587,67.08,68.11,6.15,6.22,,3.32,Regular
653.0,1.8345,-22.3697,-20.5352,10,116,0.79541,-0.16907,66.2,67.24,6.28,6.34,,3.3,Regular
654.0,0.0,-39.6015,-39.6015,0,202,0.79238,-0.17233,65.38,66.17,6.4,6.47,,3.34,Regular
655.0,162.6087,-391.6172,-229.0085,863,1965,0.7893,-0.17563,64.51,65.35,6.53,6.59,0.55,3.27,Regular
656.0,6.1107,-37.6815,-31.5708,32,186,0.78619,-0.17898,63.61,64.63,6.66,6.74,0.56,3.43,Regular
657.0,0.0,-14.8253,-14.8253,0,72,0.78305,-0.18244,62.75,63.76,6.79,6.86,0.57,3.27,Regular
658.0,0.0,-27.2045,-27.2045,0,130,0.77988,-0.18597,61.9,62.9,6.93,7,0.59,3.21,Regular
659.0,0.0,-29.3471,-29.3471,0,138,0.77667,-0.18957,61.03,62.04,7.07,7.14,0.6,3.42,Regular
660.0,199.4851,-2988.2379,-2788.7528,990,13828,0.77344,-0.1932,60.18,61.24,7.21,7.28,0.62,3.23,Regular
661.0,0.0,-23.4955,-23.4955,0,107,0.77015,-0.19689,59.33,60.18,7.35,7.42,0.61,3.21,Regular
662.0,0.0,-327.0473,-327.0473,0,1466,0.76678,-0.20069,58.51,59.48,7.5,7.57,0.64,3.23,Regular
663.0,0.0,-93.1448,-93.1448,0,411,0.76336,-0.20455,57.63,58.69,7.65,7.73,0.65,3.18,Regular
664.0,0.0,-17.9556,-17.9556,0,78,0.75991,-0.2085,56.82,57.61,7.81,7.88,0.67,3.43,Regular
665.0,104.7135,-996.6917,-891.9782,486,4263,0.75642,-0.21253,55.98,56.95,7.97,8.04,0.69,3.34,Regular
666.0,0.0,-66.7229,-66.7229,0,281,0.75289,-0.2166,55.14,56.12,8.13,8.21,0.71,3.32,Regular
667.0,7.0832,-48.9512,-41.868,32,203,0.74931,-0.22072,54.32,55.28,8.3,8.37,0.73,3.31,Regular
668.0,0.0,-37.7054,-37.7054,0,154,0.7457,-0.22496,53.49,54.45,8.47,8.54,0.74,3.35,Regular
669.0,0.0,-21.3772,-21.3772,0,86,0.74205,-0.22927,52.69,53.39,8.64,8.72,0.76,3.35,Regular
670.0,0.0,-6289.643,-6289.643,0,24928,0.73835,-0.23369,51.86,52.64,8.82,8.9,0.78,3.32,Regular
671.0,0.0,-21.2558,-21.2558,0,83,0.7346,-0.23816,51.05,51.82,9,9.08,0.79,3.31,Regular
672.0,27.0125,-27.0312,-0.0187,114,104,0.73074,-0.24269,50.23,51.01,9.19,9.27,0.82,3.27,Regular
673.0,0.0,-183.03,-183.03,0,694,0.72656,-0.24734,49.44,50.14,9.38,9.46,0.84,3.2,Regular
674.0,0.0,-50.8365,-50.8365,0,190,0.72227,-0.25208,48.64,49.34,9.57,9.65,0.85,3.25,Regular
675.0,104.4921,-1717.9233,-1613.4312,425,6329,0.71795,-0.25687,48.02,48.54,9.77,9.85,0.87,3.35,Regular
676.0,0.0,-50.6645,-50.6645,0,184,0.71358,-0.26172,47.05,47.74,9.97,10.06,0.89,3.15,Regular
677.0,0.0,-67.2978,-67.2978,0,241,0.70917,-0.26669,46.26,46.96,10.18,10.26,0.91,3.12,Regular
678.0,0.0,-34.5458,-34.5458,0,122,0.70472,-0.27174,45.47,46.24,10.39,10.47,0.93,3.1,Regular
679.0,16.7868,-20.6701,-3.8833,65,72,0.7002,-0.27688,44.69,45.39,10.6,10.69,0.95,3.07,Regular
680.0,371.4218,-7478.3906,-7106.9688,1421,25698,0.69558,-0.28211,43.92,44.67,10.82,10.91,0.97,3.05,Regular
681.0,0.0,-86.4245,-86.4245,0,293,0.69082,-0.28741,43.37,43.9,11.05,11.14,0.99,3.25,Regular
682.0,0.0,-91.1654,-91.1654,0,305,0.686,-0.29281,42.41,43.14,11.26,11.35,1,3.03,Regular
683.0,0.0,-192.6189,-192.6189,0,636,0.6811,-0.29828,41.72,42.37,11.5,11.59,1.03,3.08,Regular
684.0,15.0387,-38.0422,-23.0035,55,124,0.67606,-0.30386,40.87,41.62,11.74,11.83,1.05,3.19,Regular
685.0,316.708,-2189.2391,-1872.5311,1147,7045,0.67083,-0.30951,40.12,40.87,11.97,12.07,1.06,3.16,Regular
686.0,0.0,-56.6503,-56.6503,0,180,0.66553,-0.31524,39.37,40.12,12.23,12.32,1.09,3.12,Regular
687.0,0.0,-116.3192,-116.3192,0,365,0.6602,-0.32106,38.63,39.38,12.47,12.57,1.12,3.09,Regular
688.0,0.0,-141.9324,-141.9324,0,440,0.65483,-0.32701,37.89,38.64,12.73,12.83,1.14,3.06,Regular
689.0,0.0,-108.7044,-108.7044,0,333,0.64942,-0.33304,37.5,37.68,13,13.1,1.17,3.35,Regular
690.0,436.2621,-3506.3118,-3070.0497,1506,10615,0.64397,-0.33915,36.8,36.96,13.27,13.37,1.2,3.38,Regular
691.0,18.4268,-136.3633,-117.9365,63,408,0.63847,-0.34533,36.09,36.25,13.55,13.64,1.23,3.37,Regular
692.0,0.0,-106.1581,-106.1581,0,314,0.63293,-0.35161,35.37,35.54,13.83,13.93,1.26,3.3,Regular
693.0,27.1367,-104.2616,-77.1249,91,305,0.62733,-0.35801,34.66,34.83,14.12,14.21,1.29,3.29,Regular
694.0,21.0784,-89.1619,-68.0835,70,258,0.62168,-0.36449,33.97,34.15,14.41,14.51,1.31,3.29,Regular
695.0,299.1727,-1064.2439,-765.0712,984,3047,0.61596,-0.37107,33.25,33.42,14.71,14.81,1.34,3.25,Regular
696.0,29.1502,-148.9599,-119.8097,95,422,0.61015,-0.37772,32.56,32.72,15.02,15.12,1.38,3.23,Regular
697.0,19.507,-69.5524,-50.0454,63,195,0.60426,-0.38446,31.9,32.07,15.33,15.44,1.4,3.22,Regular
698.0,34.364,-86.7952,-52.4312,110,241,0.59831,-0.39132,31.2,31.37,15.65,15.76,1.44,3.17,Regular
699.0,15.7592,-364.6745,-348.9153,50,1003,0.59229,-0.39827,30.52,30.68,15.98,16.08,1.47,3.09,Regular
700.0,5988.4548,-9309.1981,-3320.7433,18836,25362,0.5862,-0.40529,29.84,30,16.31,16.43,1.5,3.05,Regular
701.0,21.786,-53.7225,-31.9365,68,145,0.57999,-0.41238,29.18,29.33,16.65,16.76,1.53,3.01,Regular
702.0,35.5061,-366.6251,-331.119,110,981,0.57372,-0.4196,28.54,28.68,17,17.1,1.56,2.98,Regular
703.0,30.2444,-75.0032,-44.7588,93,199,0.5674,-0.42689,27.88,28.03,17.35,17.47,1.59,2.95,Regular
704.0,41.2822,-40.6583,0.6239,126,107,0.56101,-0.43427,27.27,27.43,17.72,17.82,1.64,2.93,Regular
705.0,320.7699,-3224.7112,-2903.9413,972,8421,0.55456,-0.44173,26.63,26.79,18.09,18.2,1.66,2.91,Regular
706.0,66.1457,-112.6737,-46.528,199,292,0.54804,-0.44927,26.01,26.17,18.47,18.57,1.71,2.81,Regular
707.0,69.621,-95.2319,-25.6109,208,245,0.54145,-0.4569,25.4,25.56,18.85,18.96,1.75,2.79,Regular
708.0,43.4393,-118.1753,-74.736,129,302,0.53479,-0.46461,24.78,24.93,19.22,19.34,1.75,2.75,Regular
709.0,48.7724,-35.8422,12.9302,144,91,0.52807,-0.47239,24.19,24.34,19.65,19.75,1.83,2.71,Regular
710.0,574.5756,-945.395,-370.8194,1687,2385,0.5213,-0.48026,23.63,23.72,20.03,20.11,1.83,2.71,Regular
711.0,26.6963,-81.7276,-55.0313,78,205,0.51447,-0.4882,23.05,23.2,20.43,20.55,1.86,2.68,Regular
712.0,65.0034,-135.8796,-70.8762,189,339,0.50759,-0.49621,22.47,22.61,20.85,20.98,1.89,2.64,Regular
713.0,108.8695,-141.0088,-32.1393,315,350,0.50064,-0.50429,21.91,22.03,21.28,21.41,1.94,2.6,Regular
714.0,73.9707,-108.0232,-34.0525,213,267,0.49363,-0.51242,21.35,21.48,21.73,21.85,1.98,2.56,Regular
715.0,1501.2981,-1378.8549,122.4432,4305,3395,0.48658,-0.52062,20.79,20.92,22.17,22.31,2.06,2.54,Regular
716.0,83.2557,-4777.9633,-4694.7076,238,11725,0.47952,-0.52886,20.25,20.37,22.63,22.77,2.08,2.48,Regular
717.0,67.3554,-622.2103,-554.8549,192,1522,0.47242,-0.53718,19.7,19.83,23.11,23.25,2.13,2.43,Regular
718.0,219.8531,-182.913,36.9401,625,446,0.46527,-0.54558,19.17,19.31,23.58,23.71,2.17,2.38,Regular
719.0,433.9994,0.0,433.9994,1231,0,0.45809,-0.55405,18.66,18.79,24.07,24.22,2.22,2.35,Regular
720.0,2279.8345,-2883.585,-603.7505,6454,7002,0.45088,-0.56248,18.16,18.25,24.57,24.71,2.26,2.34,Regular
721.0,157.7344,0.0,157.7344,446,0,0.44367,-0.57095,17.64,17.77,25.08,25.22,2.31,2.22,Regular
722.0,113.2843,-92.8257,20.4586,320,225,0.43643,-0.5795,17.16,17.27,25.6,25.73,2.35,2.19,Regular
723.0,162.2935,-52.0146,110.2789,458,126,0.42913,-0.58811,16.66,16.79,26.1,26.26,2.39,2.15,Regular
724.0,130.5224,-146.5618,-16.0394,368,355,0.42176,-0.59676,16.21,16.31,26.62,26.78,2.4,2.1,Regular
725.0,1578.8233,-666.8719,911.9514,4449,1618,0.41438,-0.60527,15.74,15.82,27.18,27.33,2.47,2.09,Regular
726.0,221.5983,-120.0885,101.5098,625,292,0.4071,-0.61378,15.31,15.42,27.68,27.85,2.46,2.07,Regular
727.0,126.7647,-77.1422,49.6225,358,188,0.39983,-0.62237,14.86,14.97,28.24,28.4,2.51,2.02,Regular
728.0,262.3371,0.0,262.3371,742,0,0.39253,-0.63102,14.39,14.51,28.84,29.01,2.58,1.95,Regular
729.0,88.9516,-90.1756,-1.224,252,221,0.38518,-0.63966,13.99,14.11,29.39,29.56,2.61,1.93,Regular
730.0,3526.3529,-853.9988,2672.3541,10010,2101,0.37782,-0.64828,13.56,13.65,30.01,30.18,2.68,1.88,Regular
731.0,213.1465,0.0,213.1465,607,0,0.37061,-0.65692,13.13,13.24,30.58,30.75,2.73,1.82,Regular
732.0,198.386,-161.0488,37.3372,567,400,0.36341,-0.66548,12.74,12.84,31.18,31.35,2.78,1.79,Regular
733.0,213.3441,0.0,213.3441,612,0,0.35617,-0.67408,12.35,12.44,31.8,31.97,2.79,1.76,Regular
734.0,100.7129,0.0,100.7129,290,0,0.34888,-0.68272,11.96,12.06,32.46,32.63,2.9,1.71,Regular
735.0,716.2198,-286.6227,429.5971,2071,725,0.34159,-0.69133,11.57,11.68,33.1,33.28,2.92,1.66,Regular
736.0,97.678,-17.2679,80.4101,284,44,0.33453,-0.69992,11.2,11.31,33.76,33.92,3.01,1.61,Regular
737.0,115.2244,-41.2456,73.9788,337,106,0.3275,-0.70831,10.84,10.95,34.4,34.58,3.05,1.57,Regular
738.0,88.7027,0.0,88.7027,261,0,0.32043,-0.71671,10.49,10.59,35.06,35.24,3.09,1.53,Regular
739.0,76.3351,-14.1332,62.2019,226,37,0.31331,-0.7252,10.15,10.25,35.73,35.91,3.1,1.49,Regular
740.0,3945.5675,-2407.3219,1538.2456,11758,6367,0.30621,-0.73362,9.82,9.91,36.43,36.6,3.15,1.45,Regular
741.0,156.1897,0.0,156.1897,469,0,0.29931,-0.7414,9.49,9.59,36.96,37.6,3.04,1.41,Regular
742.0,112.633,0.0,112.633,341,0,0.29253,-0.74888,9.18,9.27,37.68,38.52,3.1,1.36,Regular
743.0,191.5936,0.0,191.5936,585,0,0.28575,-0.75635,8.88,8.96,38.37,39.01,3.13,1.33,Regular
744.0,111.9992,0.0,111.9992,345,0,0.27898,-0.76379,8.57,8.66,39.11,39.74,3.2,1.29,Regular
745.0,1067.2498,-311.5357,755.7141,3318,883,0.27225,-0.77104,8.28,8.37,39.88,40.47,3.28,1.21,Regular
746.0,314.6053,0.0,314.6053,988,0,0.26574,-0.77827,8,8.08,40.55,41.56,2.95,,Regular
747.0,87.9171,0.0,87.9171,279,0,0.25926,-0.78553,7.73,7.82,41.26,42.29,2.74,,Regular
748.0,48.9473,0.0,48.9473,157,0,0.25275,-0.79284,7.47,7.55,42.03,43.05,3.02,,Regular
749.0,50.5683,0.0,50.5683,164,0,0.24626,-0.80022,7.2,7.28,42.79,43.83,3.05,,Regular
750.0,7266.7227,-333.2967,6933.426,23845,1027,0.23995,-0.80761,6.99,7.07,43.53,44.45,3.06,1.13,Regular
755.0,1417.2289,-19.8958,1397.3331,4968,68,0.2099,-0.84246,5.78,5.86,47.47,48.3,3.02,0.89,Regular
760.0,1138.5895,-52.3809,1086.2086,4313,204,0.18244,-0.87572,4.83,4.89,51.44,52.05,3.14,0.8,Regular
765.0,1835.963,-9.9384,1826.0246,7597,45,0.15682,-0.90138,3.97,4.03,55.71,56.56,3.66,0.67,Regular
770.0,4832.9559,-94.9362,4738.0197,22081,517,0.13411,-0.92545,3.25,3.3,60.15,61.03,3.59,0.55,Regular
775.0,996.3269,-14.7474,981.5795,5079,106,0.11373,-0.95152,2.65,2.7,64.71,65.7,3.68,0.46,Regular
780.0,416.3297,-8.4352,407.8945,2390,103,0.09598,-0.97789,2.15,2.19,69.02,70.27,3.32,0.38,Regular
785.0,355.4941,-5.5342,349.9599,2316,104,0.08077,-0.9872,1.75,1.77,73.63,75.51,3.36,0.31,Regular
790.0,195.8552,0.0,195.8552,1456,0,0.06798,-0.99029,1.4,1.44,78.64,80.59,3.13,0.23,Regular
795.0,440.7513,0.0,440.7513,3778,0,0.05652,-0.99318,1.14,1.17,83.54,85.5,2.95,,Regular
800.0,3547.2511,0.0,3547.2511,35056,0,0.04742,-0.99611,,,,,,,Regular
805.0,220.1749,0.0,220.1749,2530,0,0.03942,-0.99879,,,,,,,Regular
810.0,96.5711,0.0,96.5711,1282,0,0.0333,-0.99945,,,,,,,Regular
815.0,72.241,0.0,72.241,1108,0,0.02823,-0.99948,,,,,,,Regular
820.0,217.7842,0.0,217.7842,3877,0,0.02381,-0.99952,,,,,,,Regular
825.0,359.7658,0.0,359.7658,7452,0,0.02005,-0.99955,,,,,,,Regular
830.0,102.1774,0.0,102.1774,2458,0,0.01697,-0.99958,,,,,,,Regular
835.0,68.4542,0.0,68.4542,1895,0,0.01458,-0.9996,,,,,,,Regular
840.0,44.02,0.0,44.02,1409,0,0.01245,-0.99963,,,,,,,Regular
845.0,43.2281,0.0,43.2281,1607,0,0.01057,-0.99965,,,,,,,Regular
850.0,162.8408,0.0,162.8408,6922,0,0.00918,-0.99967,,,,,,,Regular
855.0,12.4527,0.0,12.4527,602,0,0.00804,-0.99969,,,,,,,Regular
860.0,16.0587,0.0,16.0587,889,0,0.00697,-0.99971,,,,,,,Regular
865.0,17.8153,0.0,17.8153,1145,0,0.00594,-0.99972,,,,,,,Regular
870.0,4.3231,0.0,4.3231,324,0,0.00503,-0.99974,,,,,,,Regular
875.0,0.0,0.0,0.0,0,0,0.00459,-0.99976,,,,,,,Regular
880.0,0.0,0.0,0.0,0,0,0.00427,-0.99977,,,,,,,Regular
885.0,0.0,0.0,0.0,0,0,0.00397,-0.99978,,,,,,,Regular
890.0,0.0,0.0,0.0,0,0,0.00368,-0.9998,,,,,,,Regular
895.0,0.0,0.0,0.0,0,0,0.00339,-0.99981,,,,,,,Regular
900.0,0.0,0.0,0.0,0,0,0.00312,-0.99982,,,,,,,Regular
905.0,0.0,0.0,0.0,0,0,0.00291,-0.99983,,,,,,,Regular
910.0,0.0,0.0,0.0,0,0,0.00276,-0.99984,,,,,,,Regular
915.0,0.0,0.0,0.0,0,0,0.00262,-0.99985,,,,,,,Regular
920.0,0.0,0.0,0.0,0,0,0.00248,-0.99986,,,,,,,Regular
925.0,0.0,0.0,0.0,0,0,0.00235,-0.99987,,,,,,,Regular
930.0,0.0,0.0,0.0,0,0,0.00222,-0.99988,,,,,,,Regular
935.0,0.0,0.0,0.0,0,0,0.0021,-0.99989,,,,,,,Regular
940.0,0.0,0.0,0.0,0,0,0.00198,-0.9999,,,,,,,Regular
945.0,0.0,0.0,0.0,0,0,0.00186,-0.9999,,,,,,,Regular
950.0,0.0,0.0,0.0,0,0,0.00175,-0.99991,,,,,,,Regular
955.0,0.0,0.0,0.0,0,0,0.00163,-0.99992,,,,,,,Regular
960.0,0.0,0.0,0.0,0,0,0.00152,-0.99992,,,,,,,Regular
965.0,0.0,0.0,0.0,0,0,0.00142,-0.99993,,,,,,,Regular
970.0,0.0,0.0,0.0,0,0,0.00131,-0.99993,,,,,,,Regular
975.0,0.0,0.0,0.0,0,0,0.00121,-0.99994,,,,,,,Regular
980.0,0.0,0.0,0.0,0,0,0.00111,-0.99994,,,,,,,Regular
985.0,0.0,0.0,0.0,0,0,0.00094,-0.99996,,,,,,,Regular
990.0,0.0,0.0,0.0,0,0,0.00079,-0.99997,,,,,,,Regular
995.0,0.0,0.0,0.0,0,0,0.00067,-0.99997,,,,,,,Regular
1000.0,0.0,0.0,0.0,0,0,0.00057,-0.99998,,,,,,,Regular
1005.0,0.0,0.0,0.0,0,0,0.00048,-0.99998,,,,,,,Regular
1010.0,0.0,0.0,0.0,0,0,0.0004,-0.99999,,,,,,,Regular
1015.0,0.0,0.0,0.0,0,0,0.00034,-0.99999,,,,,,,Regular
1020.0,0.0,0.0,0.0,0,0,0.00028,-0.99999,,,,,,,Regular
1025.0,0.0,0.0,0.0,0,0,0.00024,-0.99999,,,,,,,Regular
1030.0,0.0,0.0,0.0,0,0,0.0002,-1.0,,,,,,,Regular
1035.0,0.0,0.0,0.0,0,0,0.00017,-1.0,,,,,,,Regular
1040.0,0.0,0.0,0.0,0,0,0.00014,-1.0,,,,,,,Regular
1045.0,0.0,0.0,0.0,0,0,0.00012,-1.0,,,,,,,Regular
1050.0,0.0,0.0,0.0,0,0,0.0001,-1.0,,,,,,,Regular
1055.0,0.0,0.0,0.0,0,0,8E-05,-1.0,,,,,,,Regular
1060.0,0.0,0.0,0.0,0,0,7E-05,-1.0,,,,,,,Regular
1065.0,0.0,0.0,0.0,0,0,6E-05,-1.0,,,,,,,Regular
1070.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,,Regular
1075.0,0.0,0.0,0.0,0,0,4E-05,-1.0,,,,,,,Regular
1080.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,,Regular
1085.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,,Regular
