strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
694.0,942.5564,-388.8285,553.7279,2192,815,0.66455,-0.31759,25.92,26.35,8.18,8.26,1.13,3.35,Regular
695.0,1519.4242,-10777.8119,-9258.3877,3485,22193,0.65637,-0.3264,25.32,25.44,8.43,8.51,1.15,3.47,Regular
696.0,87.9722,-332.008,-244.0358,199,672,0.64812,-0.33544,24.59,24.71,8.72,8.79,1.21,3.4,Regular
697.0,132.6827,-377.7555,-245.0728,296,752,0.63977,-0.34469,23.82,23.95,8.99,9.07,1.25,3.3,Regular
698.0,449.0866,-679.9156,-230.829,988,1332,0.63132,-0.35415,23.12,23.25,9.28,9.35,1.29,3.27,Regular
699.0,135.9793,-297.6476,-161.6683,295,574,0.62277,-0.36377,22.45,22.57,9.58,9.66,1.32,3.26,Regular
700.0,15226.7915,-56143.6621,-40916.8706,32579,106642,0.61408,-0.37359,21.76,21.85,9.88,9.94,1.37,3.23,Regular
701.0,236.733,-205.6598,31.0732,500,385,0.60517,-0.38362,21.07,21.19,10.19,10.28,1.4,3.16,Regular
702.0,297.1312,-322.8449,-25.7137,620,596,0.59608,-0.39384,20.4,20.52,10.52,10.6,1.45,3.12,Regular
703.0,126.108,-439.3064,-313.1984,260,800,0.58686,-0.40424,19.73,19.85,10.85,10.94,1.5,3.06,Regular
704.0,168.8627,-397.0912,-228.2285,344,714,0.57751,-0.41484,19.07,19.19,11.2,11.29,1.54,3.02,Regular
705.0,3708.2203,-7571.622,-3863.4017,7466,13451,0.56801,-0.42564,18.44,18.53,11.55,11.64,1.61,3.03,Regular
706.0,309.1809,-475.5923,-166.4114,616,835,0.55832,-0.4366,17.8,17.91,11.92,12.01,1.64,2.92,Regular
707.0,136.3242,-430.0679,-293.7437,269,747,0.54846,-0.44775,17.17,17.28,12.3,12.39,1.7,2.88,Regular
708.0,349.3996,-288.4829,60.9167,683,496,0.53848,-0.45908,16.56,16.67,12.69,12.78,1.75,2.81,Regular
709.0,243.5463,-247.2588,-3.7125,472,421,0.52834,-0.47058,15.96,16.05,13.09,13.18,1.8,2.79,Regular
710.0,22050.5629,-15535.6313,6514.9316,42413,26240,0.51808,-0.48225,15.36,15.41,13.52,13.59,1.88,2.7,Regular
711.0,606.4283,-416.9086,189.5197,1158,699,0.50768,-0.49407,14.77,14.88,13.94,14.04,1.93,2.63,Regular
712.0,517.6868,-745.607,-227.9202,982,1241,0.49716,-0.50605,14.19,14.29,14.4,14.5,2.01,2.56,Regular
713.0,631.2069,-970.6502,-339.4433,1191,1607,0.48655,-0.51814,13.65,13.75,14.83,14.93,2.05,2.51,Regular
714.0,439.7042,-725.6878,-285.9836,826,1196,0.47584,-0.53036,13.06,13.17,15.32,15.41,2.14,2.4,Regular
