strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
724.0,147.6291,-152.2604,-4.6313,225,223,0.22155,-0.81089,2.91,2.98,19.41,19.85,3.15,1.03
725.0,869.136,-732.6244,136.5116,1368,1121,0.20754,-0.82623,2.66,2.73,20.13,20.49,3.3,0.95
726.0,429.4783,0.0,429.4783,700,0,0.19393,-0.84054,2.43,2.49,20.91,21.37,3.44,0.88
727.0,170.1491,-129.4839,40.6652,288,219,0.18089,-0.8543,2.21,2.27,21.75,22.22,3.39,0.81
727.5,27.2205,-67.2775,-40.057,47,117,0.17447,-0.86115,2.11,2.17,22.14,22.59,3.42,0.78
728.0,479.9674,-69.8272,410.1402,846,125,0.16822,-0.86774,2.01,2.07,22.51,23.04,3.54,0.75
729.0,409.6289,-376.631,32.9979,754,717,0.15636,-0.88045,1.82,1.88,23.36,23.83,3.51,0.68
730.0,1519.6811,-3309.5476,-1789.8665,2929,6737,0.145,-0.89267,1.66,1.71,24.21,24.63,3.72,0.65
731.0,1937.8601,-285.5963,1652.2638,3922,625,0.13403,-0.90412,1.49,1.55,25.07,25.55,3.7,0.58
732.0,189.5662,-75.7163,113.8499,404,179,0.12362,-0.91463,1.35,1.4,25.91,26.44,3.69,0.54
732.5,257.1392,-211.559,45.5802,563,521,0.11856,-0.91964,1.28,1.33,26.39,26.88,3.8,0.51
733.0,1157.4609,-63.002,1094.4589,2605,162,0.11372,-0.92462,1.21,1.26,26.83,27.33,3.79,0.48
734.0,336.4757,0.0,336.4757,802,0,0.10438,-0.93405,1.09,1.14,27.73,28.24,3.9,0.44
735.0,10841.8873,-77.0463,10764.841,27459,239,0.09543,-0.94239,0.98,1.01,28.64,29.16,4.01,0.4
736.0,177.9468,0.0,177.9468,480,0,0.0872,-0.95028,0.87,0.91,29.56,30.08,4.01,0.36
737.0,143.2112,0.0,143.2112,413,0,0.07929,-0.95773,0.78,0.81,30.49,31.02,4.05,0.32
737.5,54.9515,-70.463,-15.5115,164,289,0.07559,-0.96078,0.73,0.77,30.95,31.49,4.07,0.3
738.0,111.7677,-26.6785,85.0892,345,116,0.07224,-0.96367,0.69,0.73,31.39,32.04,4.06,0.28
739.0,65.5616,0.0,65.5616,217,0,0.0658,-0.96953,0.62,0.65,32.37,32.97,4.13,0.26
740.0,586.3605,-30.2591,556.1014,2092,177,0.05946,-0.97558,0.55,0.58,33.29,33.95,4.13,0.23
741.0,149.4307,0.0,149.4307,576,0,0.05367,-0.98195,0.49,0.51,34.26,34.9,4.18,0.2
742.0,75.0119,0.0,75.0119,312,0,0.04871,-0.98891,0.43,0.46,34.71,36.29,3.69,0.17
742.5,23.1124,0.0,23.1124,100,0,0.04632,-0.99264,0.41,0.43,35.17,36.8,3.68,
743.0,71.4183,0.0,71.4183,322,0,0.04393,-0.99581,0.38,0.41,35.67,37.28,3.63,0.15
744.0,37.2534,0.0,37.2534,183,0,0.03936,-0.99862,0.34,0.36,36.68,38.28,3.71,0.14
745.0,226.2467,0.0,226.2467,1207,0,0.03555,-0.999,0.3,0.32,37.68,39.22,3.73,0.12
746.0,57.2268,0.0,57.2268,331,0,0.03226,-0.99903,0.26,0.29,38.67,40.27,3.77,0.1
747.0,46.0214,0.0,46.0214,290,0,0.02908,-0.99906,0.23,0.26,39.67,41.29,3.38,0.09
748.0,179.7052,0.0,179.7052,1239,0,0.02607,-0.99909,0.2,0.23,40.68,42.22,3.4,0.07
749.0,48.7363,0.0,48.7363,367,0,0.02348,-0.99911,0.18,0.2,41.68,43.22,3.4,0.06
750.0,543.4504,0.0,543.4504,4495,0,0.02098,-0.99914,0.16,0.18,42.7,44.19,3.48,0.06
751.0,375.6339,0.0,375.6339,3441,0,0.01855,-0.99916,0.14,0.16,43.68,45.22,3.41,
752.0,50.7148,0.0,50.7148,514,0,0.01644,-0.99919,0.12,0.14,44.68,46.28,3.39,
753.0,29.9587,0.0,29.9587,334,0,0.01473,-0.99921,0.1,0.13,45.68,47.29,3.46,
754.0,19.6715,0.0,19.6715,242,0,0.01314,-0.99923,0.09,0.12,46.65,48.27,3.43,
755.0,110.0917,0.0,110.0917,1486,0,0.01183,-0.99925,0.08,0.1,47.65,49.22,3.46,
756.0,23.0609,0.0,23.0609,337,0,0.01087,-0.99927,,,,,,
757.0,20.9202,0.0,20.9202,331,0,0.00998,-0.99929,,,,,,
758.0,8.9433,0.0,8.9433,154,0,0.0091,-0.99931,,,,,,
759.0,6.7626,0.0,6.7626,127,0,0.00828,-0.99933,,,,,,
760.0,41.0822,0.0,41.0822,829,0,0.00769,-0.99935,,,,,,
761.0,24.6555,0.0,24.6555,528,0,0.00727,-0.99936,,,,,,
762.0,11.3224,0.0,11.3224,257,0,0.00687,-0.99938,,,,,,
763.0,7.9273,0.0,7.9273,191,0,0.00649,-0.99939,,,,,,
764.0,9.524,0.0,9.524,244,0,0.00611,-0.99941,,,,,,
765.0,59.24,0.0,59.24,1617,0,0.00574,-0.99942,,,,,,
766.0,7.856,0.0,7.856,229,0,0.00537,-0.99944,,,,,,
767.0,8.5538,0.0,8.5538,267,0,0.00501,-0.99945,,,,,,
768.0,0.0,0.0,0.0,0,0,0.00465,-0.99947,,,,,,
769.0,0.0,0.0,0.0,0,0,0.0043,-0.99948,,,,,,
770.0,0.0,0.0,0.0,0,0,0.00395,-0.99949,,,,,,
771.0,0.0,0.0,0.0,0,0,0.00361,-0.9995,,,,,,
772.0,0.0,0.0,0.0,0,0,0.00334,-0.99952,,,,,,
773.0,0.0,0.0,0.0,0,0,0.00318,-0.99953,,,,,,
774.0,0.0,0.0,0.0,0,0,0.00306,-0.99954,,,,,,
775.0,0.0,0.0,0.0,0,0,0.00295,-0.99955,,,,,,
776.0,0.0,0.0,0.0,0,0,0.00287,-0.99956,,,,,,
777.0,0.0,0.0,0.0,0,0,0.0028,-0.99957,,,,,,
778.0,0.0,0.0,0.0,0,0,0.00273,-0.99958,,,,,,
779.0,0.0,0.0,0.0,0,0,0.00267,-0.99959,,,,,,
780.0,0.0,0.0,0.0,0,0,0.00261,-0.9996,,,,,,
781.0,0.0,0.0,0.0,0,0,0.00255,-0.99961,,,,,,
782.0,0.0,0.0,0.0,0,0,0.0025,-0.99962,,,,,,
783.0,0.0,0.0,0.0,0,0,0.00245,-0.99963,,,,,,
784.0,0.0,0.0,0.0,0,0,0.0022,-0.99968,,,,,,
785.0,0.0,0.0,0.0,0,0,0.00197,-0.99973,,,,,,
786.0,0.0,0.0,0.0,0,0,0.00176,-0.99977,,,,,,
787.0,0.0,0.0,0.0,0,0,0.00157,-0.9998,,,,,,
788.0,0.0,0.0,0.0,0,0,0.0014,-0.99983,,,,,,
789.0,0.0,0.0,0.0,0,0,0.00125,-0.99986,,,,,,
790.0,0.0,0.0,0.0,0,0,0.00112,-0.99988,,,,,,
791.0,0.0,0.0,0.0,0,0,0.00099,-0.9999,,,,,,
792.0,0.0,0.0,0.0,0,0,0.00088,-0.99991,,,,,,
793.0,0.0,0.0,0.0,0,0,0.00079,-0.99993,,,,,,
794.0,0.0,0.0,0.0,0,0,0.0007,-0.99994,,,,,,
795.0,0.0,0.0,0.0,0,0,0.00062,-0.99995,,,,,,
796.0,0.0,0.0,0.0,0,0,0.00055,-0.99995,,,,,,
797.0,0.0,0.0,0.0,0,0,0.00049,-0.99996,,,,,,
798.0,0.0,0.0,0.0,0,0,0.00043,-0.99997,,,,,,
799.0,0.0,0.0,0.0,0,0,0.00038,-0.99997,,,,,,
800.0,0.0,0.0,0.0,0,0,0.00033,-0.99998,,,,,,
801.0,0.0,0.0,0.0,0,0,0.0003,-0.99998,,,,,,
802.0,0.0,0.0,0.0,0,0,0.00026,-0.99998,,,,,,
803.0,0.0,0.0,0.0,0,0,0.00023,-0.99999,,,,,,
804.0,0.0,0.0,0.0,0,0,0.0002,-0.99999,,,,,,
805.0,0.0,0.0,0.0,0,0,0.00018,-0.99999,,,,,,
806.0,0.0,0.0,0.0,0,0,0.00016,-0.99999,,,,,,
807.0,0.0,0.0,0.0,0,0,0.00014,-0.99999,,,,,,
808.0,0.0,0.0,0.0,0,0,0.00012,-0.99999,,,,,,
809.0,0.0,0.0,0.0,0,0,0.0001,-1.0,,,,,,
810.0,0.0,0.0,0.0,0,0,9E-05,-1.0,,,,,,
811.0,0.0,0.0,0.0,0,0,8E-05,-1.0,,,,,,
812.0,0.0,0.0,0.0,0,0,7E-05,-1.0,,,,,,
813.0,0.0,0.0,0.0,0,0,6E-05,-1.0,,,,,,
814.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,
815.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,
816.0,0.0,0.0,0.0,0,0,4E-05,-1.0,,,,,,
817.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,
818.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,
819.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,
820.0,0.0,0.0,0.0,0,0,2E-05,-1.0,,,,,,
825.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,
830.0,0.0,0.0,0.0,0,0,1E-05,-1.0,,,,,,
835.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
840.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
845.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
850.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
860.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
870.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
880.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
885.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
890.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
895.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
900.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
905.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
910.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
915.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
920.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
925.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
930.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
935.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
940.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
945.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
950.0,0.0,0.0,0.0,0,0,0.0,-1.0,,,,,,
