simbolo,vencimiento,lado,ventana,fecha_medicion,dte,spot,atm_iv,em,w,banda_lo,banda_hi,pct_lado,xmed,xvalle,argmax,borde,delta_borde,k_delta_max,ata,spot_venc,cerro_mas_alla,toco
SPY,2023-05-19,PUT,2018-2025,2023-04-04,45,408.67,0.17097,24.533,6.133,384.87,391.0,27.2,7.792,,400.0,384.87,0.1858,387.42,banda,418.62,0,0
SPY,2023-05-19,CALL,2018-2025,2023-04-04,45,408.67,0.17097,24.533,6.133,414.0,420.13,41.2,47.226,,415.0,420.13,0.3514,429.24,delta,418.62,0,1
SPY,2023-06-16,PUT,2018-2025,2023-05-02,45,410.84,0.16609,23.96,5.99,399.01,405.0,27.37,33.714,,400.0,399.01,0.2961,388.46,delta,439.46,0,0
SPY,2023-06-16,CALL,2018-2025,2023-05-02,45,410.84,0.16609,23.96,5.99,415.0,420.99,40.11,1398.018,,420.0,420.99,0.3539,428.89,delta,439.46,1,1
SPY,2023-07-21,PUT,2018-2025,2023-06-06,45,428.03,0.11732,17.631,4.408,395.59,400.0,15.98,8.615,0.633,415.0,395.59,0.0959,411.33,banda,452.18,0,0
SPY,2023-07-21,CALL,2018-2025,2023-06-06,45,428.03,0.11732,17.631,4.408,432.0,436.41,45.08,1353.026,,435.0,436.41,0.3649,442.98,delta,452.18,1,1
SPY,2023-08-18,PUT,2018-2025,2023-07-03,46,443.79,0.12219,19.251,4.813,415.19,420.0,19.26,9.961,,420.0,415.19,0.1087,428.66,banda,436.5,0,0
SPY,2023-08-18,CALL,2018-2025,2023-07-03,46,443.79,0.12219,19.251,4.813,452.0,456.81,43.99,28.043,,455.0,456.81,0.2748,460.89,delta,436.5,0,1
SPY,2023-09-15,PUT,2018-2025,2023-08-01,45,456.48,0.12707,20.367,5.092,424.91,430.0,20.58,20.213,,440.0,424.91,0.103,440.0,banda,443.37,0,0
SPY,2023-09-15,CALL,2018-2025,2023-08-01,45,456.48,0.12707,20.367,5.092,460.0,465.09,58.2,384.522,,460.0,465.09,0.3858,473.96,delta,443.37,0,0
SPY,2023-10-20,PUT,2018-2025,2023-09-05,45,449.24,0.12219,19.275,4.819,425.18,430.0,20.72,18.536,0.666,430.0,425.18,0.1454,431.85,banda,421.19,1,1
SPY,2023-10-20,CALL,2018-2025,2023-09-05,45,449.24,0.12219,19.275,4.819,454.0,458.82,30.29,76.097,,455.0,458.82,0.3502,465.04,delta,421.19,0,0
SPY,2023-11-17,PUT,2018-2025,2023-10-03,45,421.59,0.17585,26.031,6.508,403.49,410.0,39.6,42.407,,400.0,403.49,0.2259,399.92,delta,450.79,0,0
SPY,2023-11-17,CALL,2018-2025,2023-10-03,45,421.59,0.17585,26.031,6.508,444.0,450.51,28.81,4.168,,440.0,450.51,0.1198,444.43,banda,450.79,1,1
SPY,2023-12-15,PUT,2018-2025,2023-10-31,45,418.2,0.17097,25.106,6.276,399.72,406.0,26.77,14.653,,400.0,399.72,0.2203,396.7,delta,469.33,0,0
SPY,2023-12-15,CALL,2018-2025,2023-10-31,45,418.2,0.17097,25.106,6.276,429.0,435.28,28.36,74.448,,430.0,435.28,0.2587,438.17,delta,469.33,1,1
SPY,2024-01-19,PUT,2018-2025,2023-12-05,45,456.6,0.11732,18.808,4.702,439.3,444.0,17.63,29.729,0.643,440.0,439.3,0.1904,441.3,banda,482.43,0,0
SPY,2024-01-19,CALL,2018-2025,2023-12-05,45,456.6,0.11732,18.808,4.702,460.0,464.7,44.0,935.988,,460.0,464.7,0.3869,472.85,delta,482.43,1,1
SPY,2024-02-16,PUT,2018-2025,2024-01-02,45,472.65,0.12219,20.278,5.07,449.93,455.0,28.31,16.088,,450.0,449.93,0.1409,456.82,banda,499.51,0,0
SPY,2024-02-16,CALL,2018-2025,2024-01-02,45,472.65,0.12219,20.278,5.07,490.0,495.07,42.75,5.178,0.312,495.0,495.07,0.139,490.75,banda,499.51,1,1
SPY,2024-03-15,PUT,2018-2025,2024-01-30,45,490.89,0.11732,20.221,5.055,459.94,465.0,14.25,3.986,0.643,460.0,459.94,0.0984,474.44,banda,509.83,0,0
SPY,2024-03-15,CALL,2018-2025,2024-01-30,45,490.89,0.11732,20.221,5.055,494.0,499.06,50.79,99.251,,494.0,499.06,0.3985,509.69,delta,509.83,1,1
SPY,2024-04-19,PUT,2018-2025,2024-03-05,45,507.18,0.12219,21.761,5.44,484.56,490.0,19.4,10.795,0.485,485.0,484.56,0.163,488.87,banda,495.16,0,0
SPY,2024-04-19,CALL,2018-2025,2024-03-05,45,507.18,0.12219,21.761,5.44,520.0,525.44,36.04,1.92,,520.0,525.44,0.239,527.78,delta,495.16,0,0
SPY,2024-05-17,PUT,2018-2025,2024-04-02,45,518.84,0.13195,24.038,6.01,493.99,500.0,22.92,9.384,,500.0,493.99,0.1559,500.18,banda,529.45,0,1
SPY,2024-05-17,CALL,2018-2025,2024-04-02,45,518.84,0.13195,24.038,6.01,534.0,540.01,35.56,1.98,,540.0,540.01,0.2042,540.36,delta,529.45,0,0
SPY,2024-06-21,PUT,2018-2025,2024-05-07,45,517.14,0.12707,23.073,5.768,494.23,500.0,21.93,18.709,,500.0,494.23,0.1582,499.82,banda,544.51,0,0
SPY,2024-06-21,CALL,2018-2025,2024-05-07,45,517.14,0.12707,23.073,5.768,525.0,530.77,37.12,6.052,0.318,525.0,530.77,0.3183,538.56,delta,544.51,1,1
SPY,2024-07-19,PUT,2018-2025,2024-06-04,45,528.39,0.11243,20.86,5.215,498.78,504.0,32.55,19.935,0.344,500.0,498.78,0.1224,510.69,banda,548.99,0,0
SPY,2024-07-19,CALL,2018-2025,2024-06-04,45,528.39,0.11243,20.86,5.215,535.0,540.22,39.22,4.451,,540.0,540.22,0.3357,546.97,delta,548.99,1,1
SPY,2024-08-16,PUT,2018-2025,2024-07-02,45,549.01,0.10756,20.734,5.184,514.82,520.0,27.49,12.586,0.231,520.0,514.82,0.087,532.07,banda,554.31,0,1
SPY,2024-08-16,CALL,2018-2025,2024-07-02,45,549.01,0.10756,20.734,5.184,555.0,560.18,49.83,4.248,,560.0,560.18,0.3447,568.32,delta,554.31,0,1
SPY,2024-09-20,PUT,2018-2025,2024-08-06,45,522.15,0.21487,39.395,9.849,506.15,516.0,22.1,40.583,,510.0,506.15,0.3175,486.81,delta,568.25,0,0
SPY,2024-09-20,CALL,2018-2025,2024-08-06,45,522.15,0.21487,39.395,9.849,542.0,551.85,26.84,2.907,,550.0,551.85,0.2025,552.12,delta,568.25,1,1
SPY,2024-10-18,PUT,2018-2025,2024-09-03,45,552.08,0.15146,29.36,7.34,528.66,536.0,24.65,87.386,,540.0,528.66,0.2281,523.12,delta,584.59,0,0
SPY,2024-10-18,CALL,2018-2025,2024-09-03,45,552.08,0.15146,29.36,7.34,560.0,567.34,40.9,3.129,,560.0,567.34,0.3225,574.98,delta,584.59,1,1
SPY,2024-11-15,PUT,2018-2025,2024-10-01,45,568.62,0.17097,34.135,8.534,554.47,563.0,23.92,4.359,,560.0,554.47,0.3088,537.65,delta,585.75,0,0
SPY,2024-11-15,CALL,2018-2025,2024-10-01,45,568.62,0.17097,34.135,8.534,577.0,585.53,50.67,3.774,0.242,580.0,585.53,0.3283,595.4,delta,585.75,1,1
SPY,2024-12-20,PUT,2018-2025,2024-11-05,45,576.7,0.16122,32.646,8.161,537.84,546.0,26.87,17.069,,540.0,537.84,0.1539,548.16,banda,591.15,0,0
SPY,2024-12-20,CALL,2018-2025,2024-11-05,45,576.7,0.16122,32.646,8.161,607.0,615.16,35.7,17.374,,615.0,615.16,0.1073,603.86,banda,591.15,0,0
SPY,2025-01-17,PUT,2018-2025,2024-12-03,45,603.91,0.10756,22.808,5.702,566.3,572.0,18.34,7.713,0.264,600.0,566.3,0.1121,583.14,banda,597.58,0,0
SPY,2025-01-17,CALL,2018-2025,2024-12-03,45,603.91,0.10756,22.808,5.702,610.0,615.7,49.65,246.946,,615.0,615.7,0.3434,624.58,delta,597.58,0,0
SPY,2025-02-21,PUT,2018-2025,2025-01-07,45,588.63,0.14658,30.295,7.574,567.43,575.0,27.41,10.996,,580.0,567.43,0.2327,562.13,delta,599.94,0,0
SPY,2025-02-21,CALL,2018-2025,2025-01-07,45,588.63,0.14658,30.295,7.574,608.0,615.57,32.83,17.591,,615.0,615.57,0.1848,614.11,banda,599.94,0,0
SPY,2025-03-21,PUT,2018-2025,2025-02-04,45,601.78,0.14171,29.942,7.486,569.51,577.0,23.08,16.818,,560.0,569.51,0.1683,576.09,banda,563.98,1,1
SPY,2025-03-21,CALL,2018-2025,2025-02-04,45,601.78,0.14171,29.942,7.486,615.0,622.49,48.73,23.728,,620.0,622.49,0.2414,625.93,delta,563.98,0,0
SPY,2025-04-17,PUT,2018-2025,2025-03-03,45,583.77,0.18073,37.045,9.261,559.74,569.0,27.53,32.048,,560.0,559.74,0.2507,550.19,delta,526.41,1,1
SPY,2025-04-17,CALL,2018-2025,2025-03-03,45,583.77,0.18073,37.045,9.261,605.0,614.26,28.51,6.387,,610.0,614.26,0.1865,612.75,banda,526.41,0,0
SPY,2025-05-16,PUT,2018-2025,2025-04-01,45,560.97,0.19048,37.519,9.38,545.62,555.0,25.57,20.025,,550.0,545.62,0.3137,528.7,delta,594.2,0,1
SPY,2025-05-16,CALL,2018-2025,2025-04-01,45,560.97,0.19048,37.519,9.38,575.0,584.38,26.85,11.145,0.743,600.0,584.38,0.2605,589.57,delta,594.2,1,1
SPY,2025-06-20,PUT,2018-2025,2025-05-06,45,558.8,0.21487,42.16,10.54,539.46,550.0,27.51,7.809,,540.0,539.46,0.3059,521.24,delta,594.28,0,0
SPY,2025-06-20,CALL,2018-2025,2025-05-06,45,558.8,0.21487,42.16,10.54,570.0,580.54,49.57,19.443,,580.0,580.54,0.3027,590.15,delta,594.28,1,1
SPY,2025-07-18,PUT,2018-2025,2025-06-03,45,596.09,0.15146,31.701,7.925,563.07,571.0,21.26,6.286,0.288,565.0,563.07,0.1889,566.24,banda,627.58,0,0
SPY,2025-07-18,CALL,2018-2025,2025-06-03,45,596.09,0.15146,31.701,7.925,608.0,615.93,45.49,28.325,,615.0,615.93,0.2686,621.89,delta,627.58,1,1
SPY,2025-08-15,PUT,2018-2025,2025-07-01,45,617.65,0.1417,30.731,7.683,592.32,600.0,22.7,19.304,,600.0,592.32,0.2194,589.76,delta,643.44,0,0
SPY,2025-08-15,CALL,2018-2025,2025-07-01,45,617.65,0.1417,30.731,7.683,625.0,632.68,45.75,1382.277,,630.0,632.68,0.3523,644.42,delta,643.44,1,1
SPY,2025-09-19,PUT,2018-2025,2025-08-05,45,627.97,0.14658,32.32,8.08,599.92,608.0,26.4,10.196,,600.0,599.92,0.2129,598.11,delta,663.7,0,0
SPY,2025-09-19,CALL,2018-2025,2025-08-05,45,627.97,0.14658,32.32,8.08,640.0,648.08,36.68,308.738,,640.0,648.08,0.2788,653.71,delta,663.7,1,1
SPY,2025-10-17,PUT,2018-2025,2025-09-02,45,640.27,0.1417,31.856,7.964,624.04,632.0,24.82,9.277,,630.0,624.04,0.2919,609.83,delta,664.39,0,0
SPY,2025-10-17,CALL,2018-2025,2025-09-02,45,640.27,0.1417,31.856,7.964,653.0,660.96,43.78,4.622,,660.0,660.96,0.2576,664.64,delta,664.39,1,1
SPY,2025-11-21,PUT,2018-2025,2025-10-07,45,669.12,0.14658,34.438,8.61,629.39,638.0,22.62,7.49,,650.0,629.39,0.1643,638.8,banda,659.03,0,0
SPY,2025-11-21,CALL,2018-2025,2025-10-07,45,669.12,0.14658,34.438,8.61,680.0,688.61,34.34,4.778,,680.0,688.61,0.3082,697.88,delta,659.03,0,1
QQQ,2013-02-16,PUT,2013-2017,2013-01-02,45,67.2,0.16122,3.804,0.951,63.05,64.0,26.61,93.817,1.0,64.0,63.05,0.1614,63.66,banda,67.75,0,0
QQQ,2013-02-16,CALL,2013-2017,2013-01-02,45,67.2,0.16122,3.804,0.951,68.0,68.95,38.0,205.457,,68.0,68.95,0.3135,70.2,delta,67.75,0,0
QQQ,2013-03-16,PUT,2013-2017,2013-01-30,45,67.02,0.1417,3.335,0.834,65.17,66.0,27.42,937.435,,66.0,65.17,0.2897,64.01,delta,68.51,0,0
QQQ,2013-03-16,CALL,2013-2017,2013-01-30,45,67.02,0.1417,3.335,0.834,70.0,70.83,34.41,91.824,,70.0,70.83,0.1048,69.59,banda,68.51,0,0
QQQ,2013-04-20,PUT,2013-2017,2013-03-06,45,68.51,0.13194,3.174,0.793,66.21,67.0,24.63,244.73,,67.0,66.21,0.2617,65.29,delta,68.09,0,0
QQQ,2013-04-20,CALL,2013-2017,2013-03-06,45,68.51,0.13194,3.174,0.793,69.0,69.79,38.97,82.547,,69.0,69.79,0.3308,70.75,delta,68.09,0,1
QQQ,2013-05-18,PUT,2013-2017,2013-04-03,45,68.41,0.1417,3.404,0.851,64.15,65.0,43.85,206.046,1.0,65.0,64.15,0.1464,65.18,banda,74.3,0,0
QQQ,2013-05-18,CALL,2013-2017,2013-04-03,45,68.41,0.1417,3.404,0.851,69.0,69.85,41.96,18.969,,69.0,69.85,0.3247,71.0,delta,74.3,1,1
QQQ,2013-06-22,PUT,2013-2017,2013-05-08,45,72.71,0.13194,3.369,0.842,71.16,72.0,19.63,414.211,,72.0,71.16,0.3316,69.42,delta,70.43,1,1
QQQ,2013-06-22,CALL,2013-2017,2013-05-08,45,72.71,0.13194,3.369,0.842,75.0,75.84,50.17,124.16,,75.0,75.84,0.153,75.4,banda,70.43,0,0
QQQ,2013-07-20,PUT,2013-2017,2013-06-05,45,72.05,0.16121,4.078,1.02,69.98,71.0,50.69,121.543,,70.0,69.98,0.3114,68.09,delta,74.59,0,1
QQQ,2013-07-20,CALL,2013-2017,2013-06-05,45,72.05,0.16121,4.078,1.02,75.0,76.02,65.3,34.45,,75.0,76.02,0.129,75.0,banda,74.59,0,0
QQQ,2013-08-17,PUT,2013-2017,2013-07-03,45,72.03,0.15146,3.831,0.958,70.04,71.0,32.44,5081.515,0.849,71.0,70.04,0.2997,68.5,delta,75.48,0,0
QQQ,2013-08-17,CALL,2013-2017,2013-07-03,45,72.03,0.15146,3.831,0.958,73.0,73.96,45.23,58.093,,73.0,73.96,0.2939,74.99,delta,75.48,1,1
QQQ,2013-09-21,PUT,2013-2017,2013-08-07,45,76.42,0.12707,3.41,0.852,74.15,75.0,24.17,1347.158,0.525,75.0,74.15,0.2749,73.17,delta,78.98,0,0
QQQ,2013-09-21,CALL,2013-2017,2013-08-07,45,76.42,0.12707,3.41,0.852,78.0,78.85,46.48,100.094,,78.0,78.85,0.2218,79.08,delta,78.98,1,1
QQQ,2013-10-19,PUT,2013-2017,2013-09-04,45,76.71,0.15146,4.08,1.02,74.98,76.0,43.83,92.867,0.584,76.0,74.98,0.3406,72.58,delta,82.14,0,0
QQQ,2013-10-19,CALL,2013-2017,2013-09-04,45,76.71,0.15146,4.08,1.02,78.0,79.02,61.87,75.871,,78.0,79.02,0.2694,79.87,delta,82.14,1,1
QQQ,2013-11-16,PUT,2013-2017,2013-10-02,45,79.65,0.14658,4.099,1.025,76.98,78.0,40.02,313.08,,77.0,76.98,0.2745,75.55,delta,83.96,0,1
QQQ,2013-11-16,CALL,2013-2017,2013-10-02,45,79.65,0.14658,4.099,1.025,81.0,82.02,89.68,28.889,,82.0,82.02,0.2714,82.92,delta,83.96,1,1
QQQ,2013-12-21,PUT,2013-2017,2013-11-06,45,83.01,0.13683,3.988,0.997,77.0,78.0,21.07,1046.266,0.467,78.0,77.0,0.1118,79.08,banda,86.5,0,0
QQQ,2013-12-21,CALL,2013-2017,2013-11-06,45,83.01,0.13683,3.988,0.997,85.0,86.0,44.76,234.177,,85.0,86.0,0.1914,85.92,banda,86.5,1,1
QQQ,2014-01-18,PUT,2013-2017,2013-12-04,45,85.49,0.13194,3.961,0.99,83.01,84.0,18.07,127.175,,84.0,83.01,0.2802,81.53,delta,87.88,0,0
QQQ,2014-01-18,CALL,2013-2017,2013-12-04,45,85.49,0.13194,3.961,0.99,90.0,90.99,45.23,795.484,0.206,90.0,90.99,0.0598,88.49,banda,87.88,0,0
QQQ,2014-02-22,PUT,2013-2017,2014-01-08,45,87.31,0.13195,4.045,1.011,84.99,86.0,67.81,1343.472,,85.0,84.99,0.2852,83.47,delta,89.93,0,1
QQQ,2014-02-22,CALL,2013-2017,2014-01-08,45,87.31,0.13195,4.045,1.011,89.0,90.01,46.65,7.499,,90.0,90.01,0.246,90.5,delta,89.93,0,1
QQQ,2014-03-22,PUT,2013-2017,2014-02-05,45,84.69,0.18073,5.374,1.344,81.66,83.0,49.8,356.793,,82.0,81.66,0.2976,79.48,delta,89.0,0,0
QQQ,2014-03-22,CALL,2013-2017,2014-02-05,45,84.69,0.18073,5.374,1.344,88.0,89.34,35.79,3.828,,89.0,89.34,0.1812,88.97,banda,89.0,0,1
QQQ,2014-04-19,PUT,2013-2017,2014-03-05,45,91.06,0.13194,4.219,1.055,88.58,89.63,36.88,258.887,,89.63,88.58,0.2918,86.97,delta,86.2,1,1
QQQ,2014-04-19,CALL,2013-2017,2014-03-05,45,91.06,0.13194,4.219,1.055,93.63,94.68,66.11,78.218,,94.63,94.68,0.1671,94.23,banda,86.2,0,0
QQQ,2014-05-17,PUT,2013-2017,2014-04-02,45,89.44,0.1417,4.45,1.113,86.89,88.0,49.95,186.634,0.169,87.0,86.89,0.2941,85.19,delta,87.71,0,1
QQQ,2014-05-17,CALL,2013-2017,2014-04-02,45,89.44,0.1417,4.45,1.113,90.63,91.74,78.0,56.412,,90.63,91.74,0.3006,93.11,delta,87.71,0,0
QQQ,2014-06-21,PUT,2013-2017,2014-05-07,45,86.56,0.16122,4.9,1.225,84.41,85.63,34.6,297.105,,85.63,84.41,0.3338,82.0,delta,92.77,0,0
QQQ,2014-06-21,CALL,2013-2017,2014-05-07,45,86.56,0.16122,4.9,1.225,89.63,90.85,47.89,6.347,,89.63,90.85,0.1551,90.23,banda,92.77,1,1
QQQ,2014-07-19,PUT,2013-2017,2014-06-04,45,91.52,0.13194,4.24,1.06,85.94,87.0,33.8,483.364,,86.0,85.94,0.1411,87.39,banda,96.12,0,0
QQQ,2014-07-19,CALL,2013-2017,2014-06-04,45,91.52,0.13194,4.24,1.06,93.0,94.06,81.8,56.603,,93.0,94.06,0.2516,94.72,delta,96.12,1,1
QQQ,2014-08-16,PUT,2013-2017,2014-07-02,45,95.1,0.10756,3.592,0.898,92.1,93.0,30.89,932.77,0.418,93.0,92.1,0.221,91.74,delta,97.4,0,0
QQQ,2014-08-16,CALL,2013-2017,2014-07-02,45,95.1,0.10756,3.592,0.898,96.0,96.9,39.12,61.817,,96.0,96.9,0.2918,97.83,delta,97.4,1,1
QQQ,2014-09-20,PUT,2013-2017,2014-08-06,45,94.52,0.15634,5.189,1.297,89.33,90.63,34.33,689.84,0.945,90.63,89.33,0.1937,89.52,banda,99.98,0,0
QQQ,2014-09-20,CALL,2013-2017,2014-08-06,45,94.52,0.15634,5.189,1.297,97.63,98.93,45.06,24.474,,98.63,98.93,0.1647,98.41,banda,99.98,1,1
QQQ,2014-10-18,PUT,2013-2017,2014-09-03,45,99.48,0.12219,4.268,1.067,96.93,98.0,35.58,215.608,0.635,98.0,96.93,0.2929,95.02,delta,93.0,1,1
QQQ,2014-10-18,CALL,2013-2017,2014-09-03,45,99.48,0.12219,4.268,1.067,101.0,102.07,75.11,56.637,,101.0,102.07,0.2453,102.65,delta,93.0,0,0
QQQ,2014-11-22,PUT,2013-2017,2014-10-08,45,98.45,0.16122,5.573,1.393,93.61,95.0,40.58,459.311,,95.0,93.61,0.209,93.35,delta,103.87,0,1
QQQ,2014-11-22,CALL,2013-2017,2014-10-08,45,98.45,0.16122,5.573,1.393,100.0,101.39,52.2,221.991,0.438,100.0,101.39,0.287,102.62,delta,103.87,1,1
QQQ,2014-12-20,PUT,2013-2017,2014-11-05,45,101.37,0.15146,5.391,1.348,98.65,100.0,26.4,24.163,0.348,100.0,98.65,0.314,96.07,delta,104.32,0,0
QQQ,2014-12-20,CALL,2013-2017,2014-11-05,45,101.37,0.15146,5.391,1.348,102.63,103.98,49.59,3.016,,102.63,103.98,0.3016,105.32,delta,104.32,1,1
QQQ,2015-01-17,PUT,2013-2017,2014-12-03,45,105.42,0.13683,5.065,1.266,99.73,101.0,33.87,161.026,0.212,100.0,99.73,0.1786,100.41,banda,100.82,0,1
QQQ,2015-01-17,CALL,2013-2017,2014-12-03,45,105.42,0.13683,5.065,1.266,109.0,110.27,60.29,28.185,,110.0,110.27,0.1118,108.82,banda,100.82,0,0
QQQ,2015-02-20,PUT,2013-2017,2015-01-06,45,100.07,0.19536,6.864,1.716,97.28,99.0,34.9,67.246,,98.0,97.28,0.3412,93.43,delta,108.41,0,0
QQQ,2015-02-20,CALL,2013-2017,2015-01-06,45,100.07,0.19536,6.864,1.716,103.0,104.72,33.15,17.051,,103.0,104.72,0.2249,105.15,delta,108.41,1,1
QQQ,2015-03-20,PUT,2013-2017,2015-02-03,45,102.96,0.17585,6.357,1.589,99.41,101.0,29.04,120.05,0.328,100.0,99.41,0.3011,96.7,delta,108.53,0,0
QQQ,2015-03-20,CALL,2013-2017,2015-02-03,45,102.96,0.17585,6.357,1.589,104.0,105.59,43.17,6.059,,105.0,105.59,0.3289,107.4,delta,108.53,1,1
QQQ,2015-04-17,PUT,2013-2017,2015-03-03,45,108.87,0.13194,5.044,1.261,103.74,105.0,38.44,234.55,,105.0,103.74,0.2052,103.57,delta,106.01,0,0
QQQ,2015-04-17,CALL,2013-2017,2015-03-03,45,108.87,0.13194,5.044,1.261,111.0,112.26,51.14,51.991,,112.0,112.26,0.2051,112.34,delta,106.01,0,0
QQQ,2015-05-15,PUT,2013-2017,2015-03-31,45,105.6,0.16122,5.978,1.494,101.51,103.0,46.93,187.538,0.207,102.0,101.51,0.2662,99.69,delta,109.58,0,0
QQQ,2015-05-15,CALL,2013-2017,2015-03-31,45,105.6,0.16122,5.978,1.494,109.0,110.49,47.41,40.13,,110.0,110.49,0.162,109.95,banda,109.58,0,1
QQQ,2015-06-19,PUT,2013-2017,2015-05-05,45,107.45,0.15634,5.898,1.475,103.53,105.0,36.96,147.117,,104.0,103.53,0.2675,101.81,delta,109.89,0,0
QQQ,2015-06-19,CALL,2013-2017,2015-05-05,45,107.45,0.15634,5.898,1.475,109.63,111.1,62.36,37.478,,110.0,111.1,0.2439,111.87,delta,109.89,0,0
QQQ,2015-07-17,PUT,2013-2017,2015-06-02,45,110.07,0.13683,5.288,1.322,104.68,106.0,40.86,92.147,,106.0,104.68,0.2088,104.38,delta,113.59,0,0
QQQ,2015-07-17,CALL,2013-2017,2015-06-02,45,110.07,0.13683,5.288,1.322,113.0,114.32,56.74,126.028,,114.0,114.32,0.1533,113.67,banda,113.59,0,0
QQQ,2015-08-21,PUT,2013-2017,2015-07-07,45,107.97,0.16122,6.112,1.528,104.47,106.0,58.88,51.108,0.029,106.0,104.47,0.2955,102.04,delta,102.4,1,1
QQQ,2015-08-21,CALL,2013-2017,2015-07-07,45,107.97,0.16122,6.112,1.528,111.0,112.53,39.37,26.301,,112.0,112.53,0.1944,112.42,banda,102.4,0,1
QQQ,2015-09-18,PUT,2013-2017,2015-08-04,45,111.39,0.15146,5.924,1.481,107.52,109.0,33.33,118.115,,108.0,107.52,0.2727,105.53,delta,105.35,1,1
QQQ,2015-09-18,CALL,2013-2017,2015-08-04,45,111.39,0.15146,5.924,1.481,114.0,115.48,48.13,61.56,0.24,115.0,115.48,0.1884,115.28,banda,105.35,0,0
QQQ,2015-10-16,PUT,2013-2017,2015-09-01,45,101.05,0.30268,10.739,2.685,89.32,92.0,26.6,17.787,,90.0,89.32,0.1671,91.23,banda,108.12,0,0
QQQ,2015-10-16,CALL,2013-2017,2015-09-01,45,101.05,0.30268,10.739,2.685,106.0,108.68,31.11,4.488,,108.0,108.68,0.2158,109.15,delta,108.12,0,1
QQQ,2015-11-20,PUT,2013-2017,2015-10-06,45,105.0,0.20999,7.742,1.936,98.06,100.0,27.93,89.486,,100.0,98.06,0.2117,97.57,delta,114.48,0,0
QQQ,2015-11-20,CALL,2013-2017,2015-10-06,45,105.0,0.20999,7.742,1.936,107.0,108.94,36.43,18.86,,107.0,108.94,0.2928,110.67,delta,114.48,1,1
QQQ,2015-12-18,PUT,2013-2017,2015-11-03,45,115.01,0.15634,6.313,1.578,106.42,108.0,19.92,82.446,0.655,108.0,106.42,0.1377,108.88,banda,109.83,0,0
QQQ,2015-12-18,CALL,2013-2017,2015-11-03,45,115.01,0.15634,6.313,1.578,119.0,120.58,47.2,190.408,,120.0,120.58,0.1419,119.37,banda,109.83,0,0
QQQ,2016-01-15,PUT,2013-2017,2015-12-01,45,115.16,0.15146,6.124,1.531,112.47,114.0,22.13,69.032,0.392,108.0,112.47,0.3396,108.75,delta,100.84,1,1
QQQ,2016-01-15,CALL,2013-2017,2015-12-01,45,115.16,0.15146,6.124,1.531,119.0,120.53,54.5,64.507,,120.0,120.53,0.1304,119.53,banda,100.84,0,0
QQQ,2016-02-19,PUT,2013-2017,2016-01-05,45,109.31,0.20024,7.685,1.921,106.08,108.0,35.65,181.567,,108.0,106.08,0.3321,102.25,delta,101.63,1,1
QQQ,2016-02-19,CALL,2013-2017,2016-01-05,45,109.31,0.20024,7.685,1.921,114.0,115.92,38.47,64.315,,115.0,115.92,0.1586,114.91,banda,101.63,0,0
QQQ,2016-03-18,PUT,2013-2017,2016-02-02,45,102.15,0.23926,8.582,2.145,97.85,100.0,51.02,164.714,0.218,100.0,97.85,0.3059,94.43,delta,107.37,0,1
QQQ,2016-03-18,CALL,2013-2017,2016-02-02,45,102.15,0.23926,8.582,2.145,108.0,110.15,34.85,26.065,,110.0,110.15,0.1371,108.53,banda,107.37,0,0
QQQ,2016-04-15,PUT,2013-2017,2016-03-01,45,105.79,0.19049,7.076,1.769,99.23,101.0,34.59,163.533,0.11,100.0,99.23,0.2076,98.94,delta,110.64,0,0
QQQ,2016-04-15,CALL,2013-2017,2016-03-01,45,105.79,0.19049,7.076,1.769,109.0,110.77,38.43,22.716,,110.0,110.77,0.2039,110.85,delta,110.64,0,1
QQQ,2016-05-20,PUT,2013-2017,2016-04-05,45,108.88,0.16609,6.35,1.587,99.41,101.0,30.79,117.249,0.382,100.0,99.41,0.1165,102.89,banda,106.47,0,0
QQQ,2016-05-20,CALL,2013-2017,2016-04-05,45,108.88,0.16609,6.35,1.587,112.0,113.59,44.42,23.748,,113.0,113.59,0.1974,113.55,banda,106.47,0,0
QQQ,2016-06-17,PUT,2013-2017,2016-05-03,45,105.73,0.17585,6.528,1.632,102.37,104.0,36.46,19.866,,104.0,102.37,0.3084,99.41,delta,106.49,0,0
QQQ,2016-06-17,CALL,2013-2017,2016-05-03,45,105.73,0.17585,6.528,1.632,108.0,109.63,36.51,83.402,,108.0,109.63,0.2497,110.46,delta,106.49,0,1
QQQ,2016-07-15,PUT,2013-2017,2016-05-31,45,110.34,0.14171,5.49,1.373,107.63,109.0,27.48,54.193,0.75,103.0,107.63,0.3219,104.84,delta,111.8,0,1
QQQ,2016-07-15,CALL,2013-2017,2016-05-31,45,110.34,0.14171,5.49,1.373,112.0,113.37,70.33,42.04,,112.0,113.37,0.2566,114.15,delta,111.8,0,0
QQQ,2016-08-19,PUT,2013-2017,2016-07-05,45,107.42,0.16609,6.265,1.566,103.43,105.0,46.98,204.174,,105.0,103.43,0.2689,101.36,delta,117.26,0,0
QQQ,2016-08-19,CALL,2013-2017,2016-07-05,45,107.42,0.16609,6.265,1.566,109.0,110.57,56.05,130.419,,109.0,110.57,0.2845,111.88,delta,117.26,1,1
